tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,200,1,0.12301880842854052,0.7567334641477002,0.3650402763249426,320095.0860924721,81.95891883566014,12.606136579580259,150.8905249172751,3953.796452522278
Breast,200,2,0.12139928375951263,0.7589006878151924,0.3699221834290998,319993.64160585403,79.90866323560303,12.6036814300312,146.6106062775486,4055.24093914032
Breast,200,3,0.1214434995610758,0.7588984091825206,0.3702267522159478,320029.3829407692,80.61920996443573,12.60487405776578,148.65889607036922,4019.4996042251587
Breast,200,4,0.11801137762669621,0.7617626269143154,0.3854155218591694,320185.41957092285,83.87523957645078,12.615048178106012,168.7740651666999,3863.4629740715027
Breast,200,5,0.11901479957649595,0.7599343612118005,0.3813975006008171,320229.6527888775,84.84665842006457,12.609255752441554,156.70227482040005,3819.229756116867
Breast,200,6,0.11791238197082647,0.7616111068235638,0.3861604318157482,320429.7412405014,89.53750497188567,12.591211841719822,128.14924356568292,3619.1413044929504
Breast,200,7,0.11759887894437071,0.7617186261977456,0.3877935471413811,320381.7722709179,88.36627707537482,12.590078452060304,126.69913952916316,3667.110274076462
Breast,200,8,0.11626339364147976,0.7636892423034995,0.393575353332618,320378.8554649353,88.29604672556812,12.593511131643195,131.19544589552314,3670.0270800590515
Breast,200,9,0.11685520258668616,0.7621394505602195,0.39161011797307266,319907.36389923096,78.24397528101993,12.603084421272504,145.6063223135362,4141.518645763397
Breast,200,10,0.116419639666157,0.7623510155810361,0.3922533069224663,320401.6455681324,88.84777287594918,12.590665957712169,127.44669685416284,3647.2369768619537
Breast,200,20,0.10914146618483449,0.7652059984255446,0.44136302487134726,320100.4985151291,82.07126766138101,12.601569468543968,143.11857919542615,3948.384029865265
Breast,200,30,0.10426426033321068,0.7667051434618846,0.4797187262508247,320004.352363348,80.12027800299133,12.61197397758486,162.14471581613628,4044.530181646347
Breast,200,40,0.1002100768077809,0.7679731754559076,0.5101456119510643,319819.10673975945,76.61136132651306,12.600420630939709,141.287993271229,4229.775805234909
Breast,200,50,0.09765066326265551,0.7689382614327968,0.5317240116852409,319806.49661302567,76.38364065445096,12.595298604677717,133.66550766527675,4242.385931968689
Breast,200,60,0.09463817635320694,0.7694055185440437,0.5542214276723415,319637.46631526947,73.45688225053375,12.60457788602907,148.14490987773132,4411.416229724884
Breast,200,70,0.09197591834465084,0.7696412032376273,0.5754235791719541,320062.2177345753,81.28320236456749,12.58208101447691,117.33071734901142,3986.6648104190826
Breast,200,80,0.09032680700450799,0.7687431092847431,0.5936499057992513,319765.10160422325,75.64553067147824,12.59858530605554,138.4587593994002,4283.780940771103
Breast,200,90,0.08783338159971833,0.767494551327281,0.6164331082554533,320095.2356760502,81.96201969639552,12.581146793078274,116.3259434997896,3953.646868944168
Breast,200,100,0.08586644984024698,0.7670538419318341,0.6331430856478115,319624.4147963524,73.24019542112312,12.603340327606748,146.03511638546777,4424.467748641968
Breast,200,200,0.07296660001480207,0.7583781916608133,0.7444858381873455,319204.2526972294,66.88826447586945,12.593177165597595,130.74403383585232,4844.629847764969
Breast,200,300,0.06309891081618185,0.750939003157393,0.8041968840046795,318322.75661563873,56.591295151879514,12.531507720727653,79.94800556797537,5726.125929355621
Breast,200,400,0.0541209175116904,0.7465366749755851,0.8373963085283819,316957.5170984268,45.69626047150696,12.529186845882405,78.79589763806509,7091.365446567535
Breast,200,500,0.04612170108702892,0.7445312425557246,0.8562488359098529,316248.6836681366,41.54366929110077,12.454910402811151,53.92564264994785,7800.198876857758
Breast,200,600,0.03934910541067918,0.7449706059134219,0.867855633704315,315201.18140912056,36.62520665747956,12.49860812515865,66.22235292931829,8847.701135873795
Breast,200,700,0.03342550850780771,0.7458593040123703,0.8746064504466505,314410.8302576542,33.62182242678234,12.482337731186107,61.03977541250444,9638.052287340164
Breast,200,800,0.02838910322811294,0.7484530627614536,0.8789812438665924,313522.39355802536,30.784137326903835,12.480298394752486,60.446842404850834,10526.488986968994
Breast,200,900,0.02411697146266476,0.7544980819984217,0.8815748434264041,313125.9720110893,29.66689890383495,12.37081952832095,39.72908707349,10922.91053390503
Breast,200,1000,0.020711014210694628,0.7655229188656913,0.882853231400595,312277.4447591305,27.52840293937069,12.361874609837091,38.646833346319355,11771.437785863876
Breast,200,1100,0.018045034982519668,0.7797194238251669,0.8834411252066986,311928.8377740383,26.736607716295847,12.388516155298273,42.05927568023873,12120.04477095604
Breast,200,1200,0.015962432452511884,0.7968369856348166,0.8830738676507747,311227.91649246216,25.27491931709727,12.357899420237304,38.18456956837476,12820.966052532196
Breast,200,1300,0.01435236645549189,0.8170886984826001,0.8825205333817362,311529.3225853443,25.88340832979664,12.379794085418453,40.87760357995945,12519.55995965004
Breast,200,1400,0.013601009074839429,0.8303073436612144,0.8804885235706762,312777.79341983795,28.75044984088862,12.434354367491377,49.59362019229353,11271.089125156403
Breast,200,1500,0.013316089752402668,0.837946288913666,0.8763998077377413,313353.2981171608,30.297445149580483,12.35417355577761,37.76122766339819,10695.584427833557
Kidney,200,1,0.23961681297495072,0.7386612830117084,0.4034844317514922,271795.72963666916,79.26313673846849,5.67035037303391,78.54821469065368,3472.844827890396
Kidney,200,2,0.23789029483581983,0.7404215050371626,0.4073604296606568,272007.4303474426,84.40858931064831,5.658312938015121,67.44506835082024,3261.144117116928
Kidney,200,3,0.23260649374080766,0.7403769563370658,0.4209349364397059,271832.0692977905,80.10131255625745,5.652553561135563,63.17258907533584,3436.5051667690277
Kidney,200,4,0.2287770789358967,0.7364573389248386,0.43220965435479813,271961.05535411835,83.22508964365137,5.658983663994756,67.98050153351296,3307.519110441208
Kidney,200,5,0.2278389544266754,0.7366098227735108,0.434483260484791,271776.6024465561,78.82897487304164,5.651320759279154,62.32745245038747,3491.9720180034637
Kidney,200,6,0.2281066036632833,0.736816142165166,0.43462868492037965,271673.84327602386,76.57556574534573,5.671734152065498,80.06338909197864,3594.7311885356903
Kidney,200,7,0.2214765624251033,0.7301633019896228,0.4526736494955134,271560.61916422844,74.23729580558278,5.670270050954142,78.46202479291038,3707.9553003311157
Kidney,200,8,0.22126481614966256,0.7306521162367307,0.4524227743187092,271818.3955283165,79.7838545627152,5.670821825456613,79.05795072228504,3450.1789362430573
Kidney,200,9,0.2178622914007399,0.729988485378818,0.4607207018262125,272129.42412400246,87.68887902823674,5.661290798229951,69.88899923043606,3139.1503405570984
Kidney,200,10,0.21704858196259535,0.7296906930296043,0.4616456811886175,271761.2366371155,78.48362148369314,5.679794176035425,90.19762464096738,3507.3378274440765
Kidney,200,20,0.20128671948513072,0.7195823547213173,0.5067061348455641,272164.40964245796,88.67717735368066,5.666107594900228,74.2404419896371,3104.164822101593
Kidney,200,30,0.19001824028409053,0.7131076726490582,0.532165889730724,272010.66883325577,84.49249475479722,5.665478590673808,73.6416948139365,3257.9056313037872
Kidney,200,40,0.18066833072780925,0.7092016742828355,0.5544794490085668,271442.14216017723,71.9387023126741,5.6669145558871765,75.02299374275609,3826.432304382324
Kidney,200,50,0.1728543850513788,0.7056495811695306,0.5741683870962521,271895.02943086624,81.59623532969384,5.654315887308146,64.42132384190224,3373.5450336933136
Kidney,200,60,0.1663590734081208,0.7021602078387083,0.5906940016864578,271494.91451764107,72.94472165923155,5.674968682726477,83.84382532780255,3773.6599469184875
Kidney,200,70,0.1594550466559591,0.6986269130006627,0.6081757105494858,271521.19160962105,73.456218678536,5.664780818266587,72.98868650788877,3747.382854938507
Kidney,200,80,0.15360967298419156,0.6964045844382225,0.6249181203386839,271787.4437174797,79.07447161973704,5.65040161043092,61.7119074837703,3481.1307470798492
