tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,200,500,0.08286850166261507,0.5210900652716385,0.676407485194381,318296.52634716034,56.33324352671542,12.563743969017104,100.32213702427475,5752.356197834015
Breast,200,600,0.062464343890382294,0.5674701835018786,0.7302632612349402,319178.44120264053,66.53378200596207,12.573164966319547,108.39511098352291,4870.441342353821
Breast,200,700,0.0459975763280102,0.6226807754389969,0.7783207994307921,320790.6727757454,99.45611409166256,12.57919436692799,114.2806570956896,3258.2097692489624
Breast,200,800,0.038871856705984593,0.6451604249897009,0.7727602028495533,320869.1835548878,101.91181100891953,12.575749866434652,110.84242491013373,3179.6989901065826
Breast,200,900,0.031231504540104215,0.6892121854770633,0.8034552008610912,320630.73966407776,94.80261470465469,12.564549664090274,100.96522367935135,3418.1428809165955
Breast,200,1000,0.02568712245884042,0.7230533755054688,0.824961424561539,320077.3700723648,81.59331861053954,12.56938063837491,105.00102984165262,3971.512472629547
Breast,200,1100,0.0225407637581734,0.7418794412332402,0.8329628854459817,319805.25894904137,76.36136316473255,12.55400087407893,93.14757391514544,4243.623595952988
Breast,200,1200,0.0192426406308111,0.7809433945874577,0.8465525899811595,320088.3346230984,81.8192050532914,12.539804210464627,84.35714775735833,3960.547921895981
Breast,200,1300,0.017585907198453796,0.796407333980993,0.8505872321149016,319841.63845586777,77.02165020148999,12.527455690782899,77.95792457480812,4207.244089126587
Breast,200,1400,0.01614574714591439,0.8186951922231687,0.8561904371696645,319413.40938711166,69.90632272218953,12.517128396618743,73.30716948179726,4635.47315788269
Breast,200,1500,0.015313591125071574,0.8269976449495187,0.8601690447882723,319238.14104771614,67.35944609127978,12.49410542715919,64.70206525935238,4810.7414972782135
Kidney,200,1,0.9501757883937022,0.0,0.0,271830.1874830723,80.05747344514786,5.674845030831244,83.69275286629254,3438.386981487274
Kidney,200,2,0.9501755736779122,0.0,0.0,271474.54319524765,72.55305898269071,5.665428610697862,73.59453294991695,3794.031269311905
Kidney,200,3,0.9501706866120339,0.0,0.0,271837.8155479431,80.23547592672035,5.674640095606963,83.44356728021599,3430.75891661644
Kidney,200,4,0.9501245126298621,0.0,0.0,271890.65894055367,81.49066266113041,5.673400178139516,81.96700991682759,3377.91552400589
Kidney,200,5,0.9494613035893639,3.1239725059179755e-06,0.0,271853.7110154629,80.60895510693854,5.6746326726716525,83.43456940103232,3414.8634490966797
Kidney,200,6,0.94905276092558,1.5619764938157447e-05,5.1498874749586724e-06,271445.7018802166,72.00568901824136,5.667566167132343,75.66703736153168,3822.8725843429565
Kidney,200,7,0.9473994671153745,0.00020459958611534107,6.179689934057559e-05,271694.61119389534,77.02053815830104,5.668972394989867,77.09532628619846,3573.963270664215
Kidney,200,8,0.9456045074775671,0.0008072222187525373,0.00044794101595081916,271918.293091774,82.16282271112334,5.67650869745455,85.77209407596905,3350.2813727855682
Kidney,200,9,0.9416864760556433,0.002288815074039345,0.002191453844432498,271576.73876833916,74.56143694216189,5.670433033346093,78.63711156743541,3691.835696220398
Kidney,200,10,0.927084322861299,0.010991887347135328,0.012599182741883071,271344.5297656059,70.14919441105287,5.66314868193477,71.50556272239707,3924.0446989536285
Kidney,200,20,0.8999497191340219,0.012058817593111554,0.011148837233121827,271605.4442038536,75.14572370448836,5.67090538897875,79.14899093474646,3663.130260705948
Kidney,200,30,0.8465004747750398,0.027832349754214322,0.026646273764548364,271309.02984547615,69.52026077389715,5.663317961810307,71.6565800661541,3959.5446190834045
Kidney,200,40,0.7449182332538058,0.06908454792909224,0.08547484656528062,271873.9850552082,81.0903886361794,5.674927434838946,83.79336988253071,3394.589409351349
Kidney,200,50,0.6791946560427458,0.09630007931959104,0.11989322387893543,271692.25283265114,76.96974791321249,5.678621472425176,88.56653213178681,3576.3216319084167
Kidney,200,60,0.6077923001151943,0.11183147711897837,0.15024395354762513,271865.5452513695,80.8892775288627,5.674891415780142,83.74936011191711,3403.0292131900787
Kidney,200,70,0.533835240827262,0.1350794735071317,0.18168880899549664,271739.5357964039,78.00100830530688,5.673276927735493,81.8230873496124,3529.03866815567
Kidney,200,80,0.5264286820960675,0.15894519651753813,0.22748700592288165,271822.4125008583,79.87685354431673,5.674683069976803,83.49569780159223,3446.161963701248
Kidney,200,90,0.4992101499533671,0.1512204031745138,0.19248232229251955,271727.0168697834,77.72528530118626,5.6791683699187265,89.3197990609267,3541.5575947761536
Kidney,200,100,0.44763604068460144,0.17813763454017834,0.2257573371134562,271795.84083628654,79.26567480542715,5.674247249341959,82.97002116073357,3472.7336282730103
Kidney,200,200,0.21284622024088748,0.3536665955263909,0.500293353287769,271649.63316345215,76.06328800644724,5.6666636574102185,74.77792303536798,3618.9413011074066
Kidney,200,300,0.12429715271942818,0.41536031936048756,0.6236863350766962,271745.9472846985,78.14297693445268,5.6724023907707615,80.8162064915352,3522.6271798610687
Kidney,200,400,0.0887812286091496,0.4579726833560311,0.679738649645181,271745.7959525585,78.13962005468213,5.672026905452355,80.39146279429342,3522.7785120010376
Kidney,200,500,0.06723341637576197,0.5140767828716464,0.7103999063671934,271929.25003933907,82.43241428882253,5.679565139692606,89.87435799849096,3339.3244252204895
Kidney,200,600,0.051884538825226666,0.5993890861235891,0.7402519345478626,271397.7509622574,71.1136982352318,5.6632575855979175,71.60264433212849,3870.82350230217
Kidney,200,700,0.040672841142803284,0.6540990708404939,0.7622331928606461,271561.3177666664,74.25128522149448,5.671798383493494,80.13514045247712,3707.2566978931427
Kidney,200,800,0.033656787507986355,0.7214473694954755,0.7809008327479482,271823.64637875557,79.9054632225557,5.669562319020894,77.7106880158338,3444.9280858039856
Kidney,200,900,0.029635004167422152,0.7578048876984977,0.7917755487068915,271737.0067431927,77.94514962834062,5.664887891418752,73.08813738579904,3531.5677213668823
Kidney,200,1000,0.025333724754614474,0.7926288815194453,0.7966129086268623,271767.60368061066,78.62635578868559,5.6676690588562755,75.76974638452019,3500.9707839488983
Kidney,200,1100,0.022628586323987024,0.8204547847592404,0.8033383940432467,271786.05345368385,79.04290415044518,5.666026873914207,74.16305993837842,3482.521010875702
Kidney,200,1200,0.02124511484710972,0.8383645493819808,0.8075566120355311,271466.8613359928,72.40645602534894,5.660127373914759,68.91338941938433,3801.713128566742
Kidney,200,1300,0.020181751949442366,0.848370017140543,0.8116186583222413,271433.5362174511,71.77726967184915,5.66061393459435,69.318070289134,3835.0382471084595
Kidney,200,1400,0.019176492009179907,0.8572050749029512,0.8110891593569094,271139.80845594406,66.67090697078903,5.654986573490411,64.90962040111403,4128.766008615494
Kidney,200,1500,0.018503885430167642,0.8688675173648541,0.8094418496599399,271058.18406033516,65.37839678438735,5.6539239373277415,64.13934895563405,4210.390404224396
Testis,200,1,0.9606451095054148,0.0,0.0,327553.3738787174,80.22784437315052,13.039188585965157,150.5847039835885,4134.321417808533
Testis,200,2,0.960644506480916,0.0,0.0,327282.3777039051,75.29257274256938,13.035100037399623,143.8381816134054,4405.31759262085
Testis,200,3,0.9606256460000487,1.4515262798832973e-06,4.667085148634994e-06,326719.9119875431,66.76774622934164,13.020799527079987,124.35170873413163,4967.783308982849
Testis,200,4,0.9604985579775714,1.306366066996258e-05,4.667085148634994e-06,327793.1894042492,85.16810719282756,13.041719258017391,155.08714775150256,3894.505892276764
Testis,200,5,0.9602263404340918,1.4515167987667914e-05,9.334148515637031e-06,324130.4694621563,43.890139393219776,12.990588718599344,96.68145988805757,7557.225834369659
Testis,200,6,0.9584944643109059,0.00029606774146029606,0.0003079809051838786,327746.5461449623,84.16014785051446,13.040507224395185,152.89763735829868,3941.1491515636444
Testis,200,7,0.9558188636219572,0.0018417421430482572,0.0026567109917921615,326490.2140517235,63.8170066757271,13.016848401753158,119.86507134517315,5197.481244802475
Testis,200,8,0.952630738420556,0.0020967081247439835,0.002023470391592807,327800.15289235115,85.3206629824356,13.042850060356182,157.1872261961224,3887.5424041748047
Testis,200,9,0.9485414372235431,0.005848469498516536,0.008157346143388018,326723.0490477085,66.80993542602002,13.032260840573226,139.4981403049481,4964.646248817444
Testis,200,10,0.9488018409467295,0.0039042297512447903,0.0039033933437361717,327833.73216819763,86.06405516920377,13.040536048996318,152.94899043350318,3853.9631283283234
Testis,200,20,0.9028717239017757,0.0202222377082805,0.025011579434923575,327344.98881292343,76.37810580773399,13.031445999493487,138.30051519880757,4342.706483602524
Testis,200,30,0.7971346593343527,0.08496509012217589,0.1419270918018926,326055.0204601288,58.886355937543065,13.011030521885042,113.81827744383197,5632.674836397171
Testis,200,40,0.758860061636114,0.0656143917293043,0.07730582687622543,325269.1243290901,51.67625270162469,13.008231639975486,111.12146767461975,6418.570967435837
Testis,200,50,0.6931744583701835,0.09321638673196708,0.12527943653345583,327736.80574440956,83.95266203249064,13.041565130495343,154.8052462171513,3950.889552116394
Testis,200,60,0.6386734195771233,0.12216319499337647,0.16992118687316232,327738.5073130131,83.98883433284516,13.040630045333907,153.11669150741372,3949.1879835128784
Testis,200,70,0.6043310403126084,0.12216831345826235,0.16224990190129232,326451.6919846535,63.34749532041623,13.018231614004709,121.39845344615564,5236.003311872482
Testis,200,80,0.5381727326257032,0.1526858178654098,0.2115086055790194,327110.5847494602,72.46661226243754,13.02799898514064,133.45373437591599,4577.110547065735
Testis,200,90,0.5038244006270292,0.1633015966114912,0.22034929474521334,327465.28969073296,78.55420020318785,13.031429413011725,138.2763504801934,4222.405605792999
Testis,200,100,0.4942999065379789,0.1598318838411898,0.20243580682168527,326967.1168985367,70.26420648745248,13.022616795856633,126.53002164073575,4720.578397989273
Testis,200,200,0.2649328183885008,0.2897969341216583,0.37380028647043756,327478.2545669079,78.796143383784,13.035095863475055,143.83160308337895,4209.4407296180725
Testis,200,300,0.1712977306145044,0.3730330869981546,0.48974624510384085,327414.6902682781,77.62398899692757,13.040838043131915,153.48909569968376,4273.005028247833
Testis,200,400,0.11447203091622074,0.4468615022852633,0.5965984582422916,325692.9448492527,55.3296919052562,12.99208670502638,97.76007967996306,5994.750447273254
Testis,200,500,0.08776796261943465,0.4823841975047765,0.6272690246687803,326213.0884246826,60.58657782396061,13.01888577120588,122.13737720460001,5474.606871843338
Testis,200,600,0.06838418810934001,0.5180161412943102,0.6883784626855451,321438.2125120163,32.36140810908188,12.914585397707242,61.9833113142305,10249.482784509659
Testis,200,700,0.05287345324636527,0.5614090381904896,0.7389914788253108,324150.3191356659,44.00572403682163,12.95476122186374,76.49542988116437,7537.376160860062
Testis,200,800,0.0434843354760965,0.5895020709081812,0.755913110662412,325082.2252690792,50.21409436698863,12.970233978453638,84.07655859393424,6605.470027446747
Testis,200,900,0.03583254639895593,0.6259262364202127,0.7985041746524795,328212.5711758137,95.44628731952787,13.02668474946221,131.69408550524736,3475.1241207122803
Testis,200,1000,0.0288029601445992,0.6724462329291238,0.8111198588299172,328383.77154302597,100.39205503612342,13.006722385414022,109.71962097076295,3303.9237534999847
Testis,200,1100,0.024407482398764217,0.7097851532777407,0.8271796570221607,327738.52857899666,83.98928660678031,12.988249976870131,95.04423994366613,3949.166717529297
Testis,200,1200,0.0211243718202514,0.7510799328679798,0.8449938881089692,327123.00294709206,72.66375692058655,12.977646973037858,88.26763785753869,4564.692349433899
Testis,200,1300,0.018192261961649917,0.7850455975269421,0.855012283631869,325674.1813290119,55.15705078401012,12.948720145068927,73.89398461906808,6013.513967514038
Testis,200,1400,0.016577960503549885,0.8094410765051079,0.8620107394220211,327777.24340200424,84.8208095236253,12.978933953089033,89.03819603242508,3910.4518945217133
Testis,200,1500,0.015002569481539397,0.8277858368739976,0.8709988882099436,327749.0161523819,84.21292599821743,12.975700728353372,87.12736371122008,3938.6791441440582
