tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Kidney,2,-1,1.478074508790022e-08,1.0,1.0,273350.6103260517,143.52123115227576,5.706153221577755,153.90835104511453,1917.964138507843
Kidney,3,-1,2.956149017580044e-08,1.0,1.0,273305.95342612267,140.25559141248914,5.704925210263679,149.00502187281293,1962.6210384368896
Kidney,4,-1,2.956149017580044e-08,1.0,1.0,273286.1859381199,138.85702565023257,5.702867172850924,141.4525264577011,1982.3885264396667
Kidney,5,-1,0.0,1.0,1.0,273247.1995933056,136.17888417391657,5.703612358964727,144.09710399837226,2021.3748712539673
Kidney,6,-1,1.478074508790022e-08,1.0,1.0,273264.0673441887,137.32481749111003,5.702333509446865,139.61749479419706,2004.5071203708649
Kidney,7,-1,4.4342235263700666e-08,1.0,1.0,273251.61092686653,136.47672321305726,5.70329522073983,142.95962643539445,2016.9635376930237
Kidney,8,-1,0.0,1.0,1.0,273260.9075512886,137.10868702621784,5.704532492688048,147.50220745149798,2007.6669132709503
Kidney,9,-1,2.956149017580044e-08,1.0,1.0,273240.0700864792,135.70026145324573,5.702401360660518,139.84815878666814,2028.504378080368
Kidney,10,-1,5.912298035160088e-08,1.0,1.0,273261.1308450699,137.1239380234938,5.704129055369144,145.98961426271154,2007.4436194896698
Kidney,20,-1,1.478074508790022e-08,1.0,1.0,273269.3432650566,137.68721423164948,5.704253039958185,146.45115288925697,1999.231199502945
Kidney,30,-1,2.956149017580044e-08,1.0,1.0,273304.4730114937,140.14987567718458,5.704388443112019,146.95854300556138,1964.1014530658722
Kidney,40,-1,2.956149017580044e-08,1.0,1.0,273316.24796557426,140.99515352971375,5.7034632702968,143.56012253021177,1952.3264989852905
Kidney,50,-1,2.956149017580044e-08,1.0,1.0,273282.6766586304,138.6116514367988,5.704442903795393,147.16361386847564,1985.897805929184
Kidney,60,-1,0.0,1.0,1.0,273232.1847937107,135.1748039214012,5.701835343435977,137.9469746962126,2036.3896708488464
Kidney,70,-1,1.478074508790022e-08,1.0,1.0,273197.9677286148,132.94102143397296,5.702585879410661,140.47931261551037,2070.606735944748
Kidney,80,-1,4.4342235263700666e-08,1.0,1.0,273220.3328254223,134.39262692682314,5.70312390508445,142.35260856452894,2048.241639137268
Kidney,90,-1,1.478074508790022e-08,1.0,1.0,273156.59371876717,130.33668749725376,5.702035943595371,138.61482437868173,2111.980745792389
Kidney,100,-1,1.478074508790022e-08,1.0,1.0,273191.25041151047,132.5111380963993,5.700536534340593,133.7739156327835,2077.3240530490875
Testis,1,-1,1.9733353066686423e-08,1.0,1.0,326806.421574831,67.95105421405309,13.027063354969059,132.19622921300825,4881.273721694946
Testis,2,-1,0.0,1.0,1.0,326653.25907444954,65.88378135411631,13.026116137065138,130.9470622621025,5034.436222076416
Testis,3,-1,0.0,1.0,1.0,326878.16788458824,68.96471667325254,13.028182683442935,133.70344339349498,4809.527411937714
Testis,4,-1,1.9733353066686423e-08,1.0,1.0,326881.45367860794,69.0118645013539,13.028097109177967,133.58700244491337,4806.2416179180145
Testis,5,-1,0.0,1.0,1.0,326850.544498682,68.57088173566335,13.02885668937088,134.62770842453958,4837.150797843933
Testis,6,-1,1.9733353066686423e-08,1.0,1.0,326963.9219624996,70.21668311375346,13.026115091365412,130.94569626510986,4723.773334026337
Testis,7,-1,1.9733353066686423e-08,1.0,1.0,326934.80853557587,69.78657644900896,13.02818360717291,133.7047014208,4752.8867609500885
Testis,8,-1,3.9466706133372846e-08,1.0,1.0,326950.84919786453,70.02289886307622,13.02915385678846,135.03928584071411,4736.846098661423
Testis,9,-1,0.0,1.0,1.0,326946.1241645813,69.95312019298784,13.025130338481988,129.67184146230184,4741.571131944656
Testis,10,-1,0.0,1.0,1.0,326904.832542181,69.34919781990563,13.029502911113653,135.52595226414778,4782.86275434494
Testis,20,-1,1.9733353066686423e-08,1.0,1.0,326813.1558187008,68.04492953753089,13.026199231771034,131.05570001887244,4874.539477825165
Testis,30,-1,1.9733353066686423e-08,1.0,1.0,326893.42228364944,69.18414833816838,13.024162354220765,128.44360434220778,4794.273012876511
Testis,40,-1,0.0,1.0,1.0,327350.6433207989,76.47768510796334,13.034794970812577,143.35894566703962,4337.051975727081
Testis,50,-1,0.0,1.0,1.0,327654.55923342705,82.24064105629748,13.040299223121114,152.52808808177576,4033.1360630989075
Testis,60,-1,0.0,1.0,1.0,327536.72105145454,79.90598729692185,13.037548448433817,147.80369634523854,4150.974245071411
Testis,70,-1,1.9733353066686423e-08,1.0,1.0,327610.0997719765,81.34394235513898,13.038283448152159,149.03714979671452,4077.5955245494843
Testis,80,-1,5.9200059200059266e-08,1.0,1.0,327536.209433794,79.89613990357057,13.038929087424188,150.1377514048451,4151.485862731934
Testis,90,-1,3.9466706133372846e-08,1.0,1.0,327478.9440112114,78.80905114395131,13.03904257305177,150.3328888137799,4208.75128531456
Testis,100,-1,3.9466706133372846e-08,1.0,1.0,327462.46555519104,78.50169472482527,13.036777582989389,146.53180058484278,4225.229741334915
