tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,200,-1,0.014590436973184951,0.829007963365638,0.8748329903435175,319220.55744433403,67.11413912469922,12.502236252844801,67.50033062293656,4828.325100660324
Breast,300,-1,0.01449952570126585,0.8306127494667119,0.8761327488249165,317671.3859102726,50.81129808532346,12.436288644427357,49.97136270142659,6377.496634721756
Breast,400,-1,0.014497617603567664,0.8310747463597052,0.8752087300656847,315303.18611097336,37.05238170449587,12.342602399102761,36.50433686773866,8745.696434020996
Breast,500,-1,0.014523149495556078,0.8305116650723953,0.8744843916492363,313431.0983104706,30.519445054397316,12.27374120708919,30.46893170386718,10617.784234523773
Breast,600,-1,0.014531323133851805,0.8305353156115175,0.875251213640131,311675.26420354843,26.18869223237473,12.170595745681581,24.421065645023177,12373.618341445923
Breast,700,-1,0.014422448852837593,0.8309129420793286,0.8762340016340102,309516.230864048,22.297987295040752,12.080609465910223,20.816316878353692,14532.65168094635
Breast,800,-1,0.01436608358961899,0.8324157534897975,0.8755627355269481,307677.9205620289,19.794125896949613,12.006444195934435,18.558551765661896,16370.96198296547
Breast,900,-1,0.014392482850755969,0.8327574159336084,0.8761041515783082,305829.14284586906,17.78559342209217,11.938831310004078,16.888622809645064,18219.73969912529
Breast,1000,-1,0.014390269800712011,0.8314897881389456,0.8757924506814126,303829.8954439163,16.026959259878886,11.810231989931454,14.420613232142246,20218.987101078033
Breast,1200,-1,0.01433412595692645,0.833248212828386,0.8754546360617561,300503.7257976532,13.762867923212601,11.675781665388559,12.509388077643584,23545.156747341156
Breast,1400,-1,0.014323266678272323,0.8337374220771795,0.8755317667316603,289557.6186699867,9.395100270007797,11.349338030077316,9.463965183177018,34491.26387500763
Breast,1600,-1,0.014382452035510227,0.8323870869371968,0.8760704245628523,292350.5523879528,10.222900731350016,11.324226578359585,9.289988780425299,31698.33015704155
Breast,1800,-1,0.01432225226831165,0.8336776309510049,0.8756607030338251,288842.79012060165,9.204341073662455,11.186304224344195,8.438025482431255,35206.0924243927
Breast,2000,-1,0.014371042355061312,0.8317489852850175,0.875713064108988,284290.4517273903,8.150444468787068,11.05905229931933,7.779759282345278,39758.430817604065
Kidney,1,-1,0.018533266427957225,0.8594334801291574,0.8131183997077877,274087.3059604168,233.02794707484404,5.720039728485176,245.1230877882771,1181.2685041427612
Kidney,2,-1,0.018689689522898654,0.8618985795589253,0.8082568591647532,274025.4051706791,221.42485003416445,5.717100142720101,217.79865595252383,1243.1692938804626
Kidney,3,-1,0.01843754593662996,0.8635537794250923,0.8154429743561106,274473.0905892849,346.0391631062503,5.726238103638061,333.2911923489957,795.4838752746582
Kidney,4,-1,0.0186261177975535,0.8647260992398889,0.8136743712841382,274552.16010046005,384.2309538426949,5.72753085829468,360.32181803060803,716.4143640995026
Kidney,5,-1,0.01825240808730108,0.863115207488808,0.8139532143067586,274548.54985904694,382.3043995400449,5.727571553774621,361.2440986582897,720.024605512619
Kidney,6,-1,0.018373300282306295,0.8643757232614961,0.8152423862225803,274516.1053507328,365.82042957837245,5.722704835358305,276.58238005053994,752.4691138267517
Kidney,7,-1,0.018599882602244436,0.8643641658816282,0.8152799664455727,273664.77542734146,171.63532841498204,5.71113651631257,177.62847392331614,1603.7990372180939
Kidney,8,-1,0.018110522260075444,0.8659691073463118,0.8103068728322784,273604.50401854515,165.4188229373655,5.710196770959996,172.61176666375252,1664.0704460144043
Kidney,9,-1,0.018483129570466376,0.8647745983252321,0.8157531476459785,274090.7005534172,233.69952578166289,5.719368982444611,238.30135904709132,1177.8739111423492
Kidney,10,-1,0.018343882297680428,0.8639147084523314,0.8129892003051686,274217.7794959545,261.9622121240131,5.720490125537001,249.92726461853326,1050.7949686050415
Kidney,20,-1,0.018215394351472767,0.8659319735223058,0.814304618951994,273866.6324195862,196.34804124145347,5.71455621996026,198.6365245188534,1401.9420449733734
Kidney,30,-1,0.017928973094565762,0.8688769737120106,0.8158915570508847,273235.49332261086,135.39478025983544,5.700743297224399,134.42126329393315,2033.0811419487
Kidney,40,-1,0.0180289802161169,0.8694140470158134,0.8163866496192764,273678.807543993,173.15027184391266,5.710443889382998,173.90330993158997,1589.7669205665588
Kidney,50,-1,0.01775382985696574,0.8707766919750105,0.818430562251159,273585.4745390415,163.54856315487956,5.707355108731633,159.0302524902263,1683.099925518036
Kidney,60,-1,0.018022408567966625,0.8691547832183592,0.8186286599028554,273483.331004858,154.1910561098371,5.706035506463299,153.42438555173106,1785.243459701538
Kidney,70,-1,0.01795884260680376,0.8652638707947871,0.8169095956852755,272833.0983569622,113.02454317078801,5.690696451813887,108.83094521128939,2435.476107597351
Kidney,80,-1,0.017806569723105528,0.8700470249719492,0.8179739174537606,272654.5609226227,105.30495349331552,5.691151727343077,109.7779835233987,2614.0135419368744
Kidney,90,-1,0.017893787565217985,0.8658145496331654,0.8178289984344371,273087.7255604267,126.22083719000828,5.683428065886644,95.65655009711128,2180.848904132843
Kidney,100,-1,0.01776751450605227,0.8677779359519678,0.8202470736424916,272565.3834514618,101.8309742562777,5.685136199203966,98.4575367162141,2703.191013097763
Kidney,200,-1,0.017870599700942128,0.8649327997151527,0.8178905789957721,271135.92991161346,66.60833539829244,5.653696729713854,63.977019615529,4132.644552946091
Kidney,300,-1,0.017556042509618498,0.8685130000540673,0.8177396924833632,269506.0991663933,47.769154785297744,5.621045062489875,46.9139559146621,5762.475298166275
Kidney,400,-1,0.01780859727422331,0.8689034200314733,0.8171893501622393,267172.3304064274,33.999540093911754,5.568403590381854,32.80725256342924,8096.244058132172
Kidney,500,-1,0.01778317290722195,0.8696645214295495,0.8211519813137945,266292.9979104996,30.668623102551056,5.497077933391615,23.310224995118002,8975.576554059982
Kidney,600,-1,0.017670529257062594,0.8696221595465445,0.8173910541158497,264431.21412563324,25.399965107354834,5.51713460934264,25.3758506735315,10837.360338926315
Kidney,700,-1,0.01763197744526199,0.8693759190153428,0.8168390592211191,262456.5087106228,21.485104724815958,5.469816274644951,20.988042879847562,12812.065753936768
Kidney,800,-1,0.01796051085722593,0.8669065959935354,0.8188762746475636,261004.27396035194,19.29772682392398,5.420944209153242,17.807749002124453,14264.300504207611
Kidney,900,-1,0.017826864448224213,0.8682199773205489,0.8180163581688853,259456.8491692543,17.409142223479627,5.415006258963728,17.485822135221554,15811.725295305252
Kidney,1000,-1,0.017796866682930443,0.86937688810049,0.8178858184715813,257446.02906417847,15.444964132826597,5.351138202130972,14.639293988444797,17822.54540038109
Kidney,1200,-1,0.01777013961073332,0.8704630165773302,0.816471422564304,254641.6378481388,13.345102066461145,5.309497782667966,13.234629489902359,20626.936616420746
Kidney,1400,-1,0.018217528539962783,0.864826448697982,0.8203658113662347,251155.17463994026,11.415585378529489,5.210620487301188,10.778771629821735,24113.399824619293
Kidney,1600,-1,0.017532709580088544,0.8696287194523378,0.8178793705905191,247695.8923585415,9.983380412762925,5.12830660452561,9.336485646086604,27572.682106018066
Kidney,1800,-1,0.017892502632917563,0.8684329776894268,0.8182976019159462,244590.80864548683,8.972901615065524,5.076875825022961,8.61613396515816,30677.765819072723
Kidney,2000,-1,0.017707687097447952,0.8689258249197551,0.8180602522558322,241065.30909776688,8.048020313633936,5.033778625326412,8.092905282840608,34203.26536679268
Testis,1,-1,0.01369503053462812,0.8353039157190323,0.8886127812978193,329368.2464866638,143.00280906662508,13.07676661929944,264.6911079583583,2319.448809862137
Testis,2,-1,0.013250461569551678,0.8439540235908589,0.8921233344538934,327187.944306612,73.71245565365598,13.030994744863747,137.6460823595722,4499.75098991394
Testis,3,-1,0.01341580191730758,0.8426504189988323,0.8926003807791765,329719.8612048626,168.554705247615,13.083106820436953,303.49237750591044,1967.8340916633606
Testis,4,-1,0.013276738228025935,0.8442450800848813,0.8903886791556853,329017.54141259193,124.22044186001749,13.054695872912045,183.17046707711754,2670.153883934021
Testis,5,-1,0.013080149316490243,0.8480505699138646,0.8906691622002287,329655.45409059525,163.21275955263502,13.082384416551792,298.50654732451807,2032.2412059307098
Testis,6,-1,0.01302512296536044,0.8495636706838972,0.890714343048978,329814.6759388447,177.08716887322643,13.075033725820244,255.7541509115688,1873.0193576812744
Testis,7,-1,0.013044210616329963,0.8511151606673539,0.8890813617322556,329855.7406797409,181.05672065098116,13.085448905156674,320.86766937130227,1831.9546167850494
Testis,8,-1,0.013061707101605084,0.8478051607810928,0.8891926315541194,329830.9095749855,178.6354189654942,13.08220710627021,297.30773898614154,1856.785721540451
Testis,9,-1,0.013034817668842253,0.8492429550514448,0.8903389381952912,326945.33119416237,69.9414233359293,13.036859314246243,146.66561537973422,4742.364102363586
Testis,10,-1,0.013085210919861888,0.8479053022037967,0.8899530264903096,330098.85737872124,208.76119054032625,13.085138775624626,318.4534827066535,1588.837917804718
Testis,20,-1,0.012956018892746836,0.8515266175574409,0.8920386790559288,330130.09830260277,212.94834067513816,13.090225086757242,363.2813159610368,1557.5969939231873
Testis,30,-1,0.012965722371039476,0.8505041661130966,0.8909422486653359,329484.63368725777,150.55761214354135,13.078375893994187,273.5686264196401,2203.0616092681885
Testis,40,-1,0.012763390833315019,0.8530989808093756,0.8907296369214944,328105.3336186409,92.58911442251325,13.040808448754953,153.435998727861,3582.3616778850555
Testis,50,-1,0.012767482820091623,0.8547285908318816,0.891542555255,326791.69266057014,67.74663331686973,13.013817406072725,116.63680513099041,4896.002635955811
Testis,60,-1,0.012819846016139159,0.8519747225022652,0.8908749903856963,327496.19319939613,79.13337214447604,13.018968425766605,122.23138284169998,4191.502097129822
Testis,70,-1,0.012693348830923216,0.8541099318419384,0.8923953446504781,329430.0928862095,146.92033184445017,13.063361651022625,208.36745745129153,2257.6024103164673
Testis,80,-1,0.012755085962368344,0.8532477235344742,0.8927568834655047,329527.96855545044,153.57854722461315,13.048778486377676,169.19909115866486,2159.7267410755157
Testis,90,-1,0.012694076165241855,0.8565114487130048,0.8912777976875342,329122.3950583935,129.29780708163526,13.038960310400876,150.19138846972376,2565.300238132477
Testis,100,-1,0.01277117311552872,0.8522696890036012,0.8915513245774719,325781.73291897774,56.161498176394026,12.969041459143174,83.43922564336486,5905.962377548218
Testis,200,-1,0.012675547664717022,0.854214136251609,0.8915211779080962,327039.98831152916,71.36587921038112,12.940893469536494,70.77562712440822,4647.706984996796
Testis,300,-1,0.012733460928604882,0.8560221175875791,0.8927111628356237,324531.5602378845,46.350116729000874,12.872691771822318,51.74660299285105,7156.135058641434
Testis,400,-1,0.012602920505561298,0.8563514972132781,0.8921186507557902,320532.5860359669,29.73415029373743,12.76061599658443,35.889679348119934,11155.109260559082
Testis,500,-1,0.012593789827419061,0.8562276189571867,0.894086301793845,322116.12250590324,34.65341616808066,12.726976863476205,32.86675702342876,9571.572790622711
Testis,600,-1,0.01255988152098342,0.856509278855372,0.8940099866899054,318083.44330978394,24.38117844478117,12.629724283363133,26.43066986789845,13604.25198674202
Testis,700,-1,0.012601941139176473,0.8552376519977524,0.8927566521802064,317332.7066528797,23.106092490246343,12.538824795697584,22.341479768265287,14354.98864364624
Testis,800,-1,0.012605335528493312,0.8574060631099951,0.8934195520545529,317143.2617068291,22.80512975984777,12.507025821939164,21.194379188179724,14544.433589696884
Testis,900,-1,0.012594487912368325,0.8563814102960802,0.8930590182382342,315546.63895368576,20.549317730599153,12.465887858318203,19.874268341754366,16141.056342840195
Testis,1000,-1,0.01251967582531973,0.8580378076840792,0.8929479556873675,309987.7824327946,15.285208626385746,12.329659305716223,16.47594054388048,21699.912863731384
Testis,1200,-1,0.012659130481172115,0.8573607366469634,0.8932659750441774,304423.5857307911,12.165726318580608,12.107163247741479,12.87914772961061,27264.109565734863
Testis,1400,-1,0.012485543273718817,0.8575602507579597,0.8938899281098982,305595.86225533485,12.712318631385214,12.07697980720006,12.508702595641356,26091.8330411911
Testis,1600,-1,0.012522758708852642,0.8575305626846492,0.8930658118010933,301530.5604045391,10.998647467159083,11.916302499088417,10.847733401792201,30157.134891986847
Testis,1800,-1,0.012515887057005712,0.8581372320384872,0.8947038185052628,296959.8896405697,9.55106978490123,11.784102418633088,9.77932928529074,34727.80565595627
Testis,2000,-1,0.012447353347095068,0.8585333634483268,0.8933031594415871,295875.8295097351,9.261949580378145,11.60238508193833,8.6132496089331,35811.86578679085
