tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,1,-1,0.12642044332362062,0.8196391581299003,0.5676190854397077,322355.42561888695,191.35348384080584,12.651846774558239,330.5430051720394,1693.4569261074066
Breast,2,-1,0.10138626814327034,0.8369249820478626,0.5668232126524781,322403.4136841297,196.9340716509928,12.64727130752932,295.34462513291356,1645.4688608646393
Breast,3,-1,0.08625490415495388,0.8541411505252032,0.5843434398338896,322592.417498827,222.48998243913599,12.648131087754239,301.3751365913918,1456.4650461673737
Breast,4,-1,0.09267678847353306,0.8529502929502929,0.5880134246319136,322577.13181614876,220.179189446823,12.649419645691932,310.8887744257435,1471.7507288455963
Breast,5,-1,0.0780124246463831,0.857411073479435,0.5798486312749069,322594.0782740116,222.74397251122616,12.653701726662295,347.3243233943932,1454.8042709827423
Breast,6,-1,0.09395142699456392,0.8525383849657627,0.5834466484304316,322552.89690589905,216.61229498229818,12.64908125969985,308.3327367083771,1495.9856390953064
Breast,7,-1,0.07121417794129854,0.8576291098075217,0.5693878121766367,322504.91540932655,209.88068661502683,12.647138701343325,294.43593904709303,1543.967135667801
Breast,8,-1,0.0802020213431074,0.8572644999453429,0.5789698249555773,322203.4482886791,175.59492105236035,12.639533267267657,250.27290838837226,1845.4342563152313
Breast,9,-1,0.0779457548767444,0.8561271893124044,0.576621769084187,322639.9356188774,229.99367580017568,12.647669062401357,298.1042044676664,1408.9469261169434
Breast,10,-1,0.08271961368041016,0.8524908106202017,0.5827681405156298,322316.95877051353,187.103432217815,12.646273697919712,288.64298797807584,1731.9237744808197
Breast,20,-1,0.07212310950747029,0.8631745253466263,0.5942320445563505,321897.04111790657,150.59143228018857,12.630845709860832,213.66498545330646,2151.841427087784
Breast,30,-1,0.07948973507640783,0.8618810964316582,0.59480464625132,322379.9871561527,194.16967936493305,12.63402505541525,225.74946712089542,1668.895388841629
Breast,40,-1,0.08234712694678313,0.8612302464610547,0.5953732501834964,321578.9260561466,131.19619070543524,12.615145795534662,168.99346342950523,2469.9564888477325
Breast,50,-1,0.07672236755306044,0.8622381570446596,0.5903297787885939,321501.1333808899,127.19026154951094,12.621588180378136,184.85231234351141,2547.7491641044617
Breast,60,-1,0.07437755361088126,0.8635896557629731,0.5912105460411609,321741.88619971275,140.4635439530528,12.610153882248333,158.45964516320043,2306.996345281601
Breast,70,-1,0.07359700262486205,0.8643546596053643,0.5937972727811065,321455.6160812378,124.95780401817355,12.601749542198256,143.40982206002846,2593.2664637565613
Breast,80,-1,0.07253612603261733,0.8638149739207721,0.5918801442707852,321052.49684762955,108.1465856781994,12.602856774007018,145.22698967763182,2996.385697364807
Breast,90,-1,0.07655341432172841,0.8628721990346725,0.5907468342879227,321189.9080862999,113.34444823720821,12.577278377319587,112.34227541315873,2858.974458694458
Breast,100,-1,0.08295751140167379,0.8620517411635422,0.5953169147724877,320822.65291166306,100.44197697433958,12.572562598674178,107.84025224619194,3226.229633331299
Kidney,1,-1,0.18278966637879343,0.7790349372591259,0.34021959082550457,273996.20056939125,216.34251968691024,5.716704963742551,214.5829974097884,1272.3738951683044
Kidney,2,-1,0.21306282912451718,0.7742883556891552,0.3370621576436368,274206.0626077652,259.073414291165,5.7195311813631236,239.91593753887256,1062.5118567943573
Kidney,3,-1,0.21525504950053292,0.7751734223255465,0.3401434609965416,274446.4572892189,334.8288817229725,5.7235438175311435,288.2273402060512,822.1171753406525
Kidney,4,-1,0.1916499863464089,0.7851667582655983,0.3512483106906608,274427.89433312416,327.43556576573354,5.721277153823666,258.79019601658644,840.6801314353943
Kidney,5,-1,0.17191131662597373,0.7917639108261235,0.34926076047095156,274451.11284303665,336.7357772120769,5.723972353447836,294.56202110459355,817.4616215229034
Kidney,6,-1,0.17498944741598357,0.7927176762323531,0.3507781495898685,274516.1485192776,365.8414176047567,5.724319387132653,299.8996694756753,752.4259452819824
Kidney,7,-1,0.16266494424218259,0.7949375315952913,0.36229886612495454,274098.350774765,235.2273132608427,5.720086692168075,245.6153851672002,1170.2236897945404
Kidney,8,-1,0.19266257330710365,0.7880582987967399,0.3535499836238582,274086.46659851074,232.8624843557152,5.719404280794074,238.650877044086,1182.1078660488129
Kidney,9,-1,0.18390493454108708,0.7908128922124906,0.3535373711816884,273848.6604537964,193.86284829784134,5.712526587913175,185.60790282797083,1419.9140107631683
Kidney,10,-1,0.1821689360368602,0.7903067274088866,0.3563008616562949,273731.1526429653,179.04557525996233,5.709676874290066,169.95624318015876,1537.4218215942383
Kidney,20,-1,0.17947845999154932,0.7900180942670054,0.35070909271225104,273973.2104074955,212.50286586494917,5.716205159663811,210.64947992326907,1295.3640570640564
Kidney,30,-1,0.16479596566993115,0.7919768832204065,0.3519944502254596,273974.2663998604,212.6762414391185,5.714888835527008,200.94811666083163,1294.308064699173
Kidney,40,-1,0.1774082249868484,0.7936542222710956,0.3540932414713083,273170.1058821678,131.17593314207306,5.69899080204812,129.12510353497385,2098.468582391739
Kidney,50,-1,0.1653626263190437,0.7927431629791769,0.3514721894039428,273355.904463768,143.91848795173289,5.706966732118176,157.33828188811376,1912.6700007915497
Kidney,60,-1,0.1624967530377202,0.7976971124104488,0.3591253977319083,273247.3739185333,136.19062937903408,5.698502987123513,127.72433937379314,2021.2005460262299
Kidney,70,-1,0.15423836658399118,0.7963267372463437,0.35014121947167304,273035.4094455242,123.26387531516474,5.695974309454896,120.92437584693246,2233.1650190353394
Kidney,80,-1,0.157076419533257,0.7949682704534543,0.35639165539571294,272738.5948956013,108.80268672600437,5.694492535146557,117.26595673889523,2529.9795689582825
Kidney,90,-1,0.1440637281688319,0.7962595578440518,0.35377366601895,272875.49776268005,115.02705878518897,5.6927905326557315,113.32778953657899,2393.0767018795013
Kidney,100,-1,0.15237342974418336,0.79922114518265,0.3580007360074939,272607.7567059994,103.45262225456307,5.686210168123827,100.30418992377263,2660.8177585601807
Testis,1,-1,0.11581017707658996,0.8340450841610658,0.5393195468314976,330002.93736338615,196.87558002969354,13.084534813860042,313.8547317737285,1684.757933139801
Testis,2,-1,0.06752693791939463,0.8514791334199564,0.5111539190006975,328956.3593940735,121.43789967345404,13.062525141365077,205.63686065103897,2731.335902452469
Testis,3,-1,0.07887437534371447,0.8611990167231129,0.5440068450477242,329266.49467229843,136.99306533193624,13.067425531857257,222.73615260554465,2421.200624227524
Testis,4,-1,0.08397608426038168,0.8589534770380018,0.5574426937259008,330142.6751437187,214.68179213964527,13.084556405788831,314.01684887554563,1545.0201528072357
Testis,5,-1,0.06859712203247276,0.8627872213082285,0.5414194058860966,330084.6504907608,206.91105707317243,13.081599754546753,293.2733768207238,1603.044805765152
Testis,6,-1,0.06592777616057145,0.8624057962580383,0.5421851853433003,323904.656750679,42.616735525936186,12.95950333549361,78.66947965929607,7783.038545846939
Testis,7,-1,0.061644603145997116,0.8596305358167196,0.5340044501090925,329006.6129977703,123.7141043564646,13.052789468547294,178.42390381014584,2681.0822987556458
Testis,8,-1,0.05443927088893637,0.8627214996151709,0.5328688809374478,328289.7532789707,97.6142893501078,13.04182824053667,155.28709884720092,3397.942017555237
Testis,9,-1,0.07396469736136041,0.8636014257780792,0.5618528429205378,330133.5304186344,213.41860185806698,13.087259707799731,335.7284271517431,1554.1648778915405
Testis,10,-1,0.06416807289755116,0.8640756296389263,0.5488668990526029,328406.8790471554,101.09913816726562,13.04911827000079,169.9434126590958,3280.816249370575
Testis,20,-1,0.06428646777814151,0.8681010563066778,0.5647527341381283,329882.88587236404,183.77989989195112,13.076488595051575,263.21543830983217,1804.809424161911
Testis,30,-1,0.0632989384224135,0.8677628799209346,0.5658322967607817,329151.18346500397,130.76528608088643,13.062678848214796,206.13322197981026,2536.511831521988
Testis,40,-1,0.06657676553013703,0.8694984557579001,0.5672369784427204,328695.31899523735,110.84424614434072,13.044982544250189,161.30640245388255,2992.3763012886047
Testis,50,-1,0.057582533155022146,0.8690326526200133,0.5556504132268345,328541.97365283966,105.4408917464928,13.021582597435147,125.28108980609524,3145.7216436862946
Testis,60,-1,0.06414419744982851,0.868640039779458,0.5628758990408798,328476.93434882164,103.30501108582428,13.037854476719037,148.31477417161284,3210.760947704315
Testis,70,-1,0.05191521457989595,0.864592578009041,0.5167031918005779,323013.9767270088,38.240541543762696,12.92056189121386,63.78336054467192,8673.718569517136
Testis,80,-1,0.057181012311288845,0.8697872089248295,0.5566928683595863,328671.0789363384,109.95355580313378,13.026307737480373,131.19783170976075,3016.6163601875305
Testis,90,-1,0.06306107425952794,0.8695694298259135,0.5645441115844442,328196.89792346954,95.01774518814669,13.022480704088776,126.36425183497924,3490.7973730564117
Testis,100,-1,0.05957396034980789,0.8700175396108996,0.5609223415529974,323751.2708814144,41.79308942512802,12.88858267711833,55.20491345023477,7936.424415111542
