tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Breast,1,-1,0.008332895282553026,0.867449882272027,0.0,322813.440987587,262.2939795104701,12.663209136783136,469.4918143448952,1235.4415574073792,0.8304935604785281,0
Breast,2,-1,0.008244293475431092,0.8693538940319775,0.0,322907.0302927494,283.7923049220203,12.664089658541018,485.3010002348074,1141.8522522449493,0.8335866680692327,0
Breast,3,-1,0.015457044842112097,0.7641747288185283,0.0,322845.20033979416,269.21464913664556,12.66109413351559,435.4212817714805,1203.6822052001953,0.7363580153485653,0
Breast,4,-1,0.01717908123002322,0.7118841742735814,0.0,322609.24157476425,225.0900670694309,12.66032670441834,424.2500761560837,1439.6409702301025,0.6875652156000736,0
Breast,5,-1,0.017410438161829696,0.6887199222884466,0.0,323022.24096012115,315.63973963222776,12.66482473005122,499.337710839852,1026.6415848731995,0.6958547041536832,0
Breast,6,-1,0.016166333942359185,0.7664049940190508,0.0,322414.1841483116,198.2316023570955,12.652173874077386,333.3834220201195,1634.6983966827393,0.7103627515055814,0
Breast,7,-1,0.016284505120383423,0.7639353424818721,0.0,322926.38797807693,288.68637060301626,12.661895936230893,447.73905941786114,1122.4945669174194,0.7061190910992589,0
Breast,8,-1,0.014811792757620339,0.7860280585586003,0.0,322533.46704792976,213.83500642080517,12.653911185792863,349.32693519759647,1515.4154970645905,0.7243094995224333,0
Breast,9,-1,0.014710987518111554,0.7760681828995575,0.0,322733.74820899963,246.39983435600547,12.65600759088955,370.7205485536068,1315.1343359947205,0.7335871699136794,0
Breast,10,-1,0.014104837917540356,0.7922020449118451,0.0,322556.5309712887,217.1397733982652,12.65333090476231,343.8346847257103,1492.3515737056732,0.744602848055764,0
Breast,20,-1,0.012842558563000681,0.8281321152679574,0.0,322773.3600296974,254.0518718084386,12.654035019324004,350.5217911626118,1275.522515296936,0.76088414830008,0
Breast,30,-1,0.012846003095417408,0.8221333563739691,0.0,322148.9087395668,170.55439481286618,12.638676322691474,246.11349386711316,1899.9738054275513,0.7580398976439786,0
Breast,40,-1,0.010269620784151298,0.8395328954846234,0.0,322467.83132076263,204.9578644755545,12.6463287570156,289.0049187629996,1581.05122423172,0.8023240973373205,0
Breast,50,-1,0.010640260981927425,0.8347708022046121,0.0,322286.855932951,183.90691737010857,12.639261606102469,248.93918775243225,1762.0266120433807,0.7961451335705086,0
Breast,60,-1,0.010228044551456168,0.8394949361223274,0.0,322213.38766121864,176.5457835972871,12.627657664365364,202.78034878547973,1835.494883775711,0.8023558313011747,0
Breast,70,-1,0.010239859656883687,0.8438780064139042,0.0,321862.4213371277,148.20701203346252,12.614299467247145,167.1100676982973,2186.4612078666687,0.8010728999919023,0
Breast,80,-1,0.00977269443675846,0.8460874415639609,0.0,321782.7802219391,142.9983453298332,12.607295476216093,152.99878830046765,2266.1023230552673,0.8102137726326576,0
Breast,90,-1,0.010301923781505844,0.8497960460611019,0.0,321865.33954668045,148.405084211861,12.604276081202507,147.624791242277,2183.542998313904,0.8026160295514511,0
Breast,100,-1,0.010283712241096555,0.8492984177814507,0.0,321273.7360329628,116.76820706225463,12.603526161165158,146.34808348614834,2775.146512031555,0.799801935867869,0
Kidney,1,-1,0.01772691226746978,0.8405090802827276,0.0,273758.32265257835,182.26667386245518,5.714034047804525,195.11294168902373,1510.2518119812012,0.8108521323421272,0
Kidney,2,-1,0.018839541879806482,0.8422535168330897,0.0,274393.3374917507,314.50747970707755,5.725142391165886,313.36619911139815,875.2369728088379,0.8229174259074623,0
Kidney,3,-1,0.019408759811706505,0.8422796020821917,0.0,274409.1066811085,320.27794382152945,5.72528298347553,315.78854231245595,859.4677834510803,0.8246329134061466,0
Kidney,4,-1,0.019006300245784324,0.8426384091828739,0.0,274295.4721879959,282.87733067137265,5.723154986777558,282.71083758442086,973.1022765636444,0.825333877404279,0
Kidney,5,-1,0.018248865216342555,0.8405125425007218,0.0,274070.46968722343,229.7533401682904,5.718894645350568,233.70195520004157,1198.1047773361206,0.8268654860603267,0
Kidney,6,-1,0.017495041364822658,0.8389997989973341,0.0,274097.7510545254,235.10682491096046,5.718940354425532,234.13742817910105,1170.8234100341797,0.8273689572194384,0
Kidney,7,-1,0.01705476468426796,0.8422758202826629,0.0,274017.53056550026,220.0311073588575,5.718160479477495,226.92303210227283,1251.0438990592957,0.8222296599488916,0
Kidney,8,-1,0.017005892024715752,0.8419513894674655,0.0,274078.4058160782,231.28535171531922,5.718841570147254,233.19833279340523,1190.168648481369,0.8191063437366115,0
Kidney,9,-1,0.017144443444057657,0.8388893932516266,0.0,274120.7003700733,239.80728878437122,5.718882615514761,233.58761539449202,1147.8740944862366,0.8275269259487473,0
Kidney,10,-1,0.015872602710443693,0.8318609882315507,0.0,274177.93247962,252.39132388600487,5.721349599800424,259.63772679823245,1090.6419849395752,0.8153699224088417,0
Kidney,20,-1,0.015710738980177653,0.8367271500922641,0.0,274037.7036757469,223.63726312011846,5.718867961790189,233.4484874104078,1230.8707888126373,0.8180747283873105,0
