tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Bladder,1,-1,0.0,0.0,0.0,3395162.765149355,224.59608507433384,139.8685601132004,401.3935295029847,15184.356935501099,,0
Bladder,2,-1,0.0,0.0,0.0,3395672.2461543083,232.3935914841885,139.86249540440826,394.5438201473807,14674.875930547714,,0
Bladder,3,-1,0.0,0.0,0.0,3397253.129724741,260.451283939415,139.88232873934112,417.86346725363984,13093.992360115051,,0
Bladder,4,-1,0.0,0.0,0.0,3398825.349379301,295.9915291889619,139.9188093383313,468.83306109371244,11521.772705554962,,0
Bladder,5,-1,0.0,0.0,0.0,3400164.6200499535,334.92231186354843,139.95520759080262,533.7968503377128,10182.502034902573,,0
Bladder,6,-1,0.0,0.0,0.0,3399905.317335844,326.6051419327242,139.9309520719903,488.67344244087604,10441.804749011993,,0
Bladder,7,-1,0.0,0.0,0.0,3399901.207082987,326.4766295221247,139.92434218254033,477.6697795103345,10445.915001869202,,0
Bladder,8,-1,0.0,0.0,0.0,3398095.713479519,278.36367490014084,139.93044200819492,487.80630642375974,12251.408605337143,,0
Bladder,9,-1,0.0,0.0,0.0,3392604.6538746357,192.2137935758209,139.84840077128817,379.4933598815137,17742.468210220337,,0
Bladder,10,-1,0.0,0.0,0.0,3393949.5686655045,207.97902192287623,139.81954781663256,352.0055249748347,16397.553419351578,,0
Bladder,20,-1,0.0,0.0,0.0,3392616.767796755,192.34511993781945,139.7112539049553,276.7637125876614,17730.354288101196,,0
Bladder,30,-1,0.0,0.0,0.0,3397420.704735756,263.82771265870286,139.79144746381428,328.8100677017504,12926.417349100113,,0
Bladder,40,-1,0.0,0.0,0.0,3394868.9716756344,220.3329875934674,139.65887785638466,250.8325303782246,15478.15040922165,,0
Bladder,50,-1,0.0,0.0,0.0,3394521.0197179317,215.4887566765839,139.6172214761273,233.43722417419988,15826.102366924286,,0
Bladder,60,-1,0.0,0.0,0.0,3393359.6913921833,200.75708821321976,139.56407217661325,214.46088924490476,16987.43069267273,,0
Bladder,70,-1,0.0,0.0,0.0,3389087.058436632,160.41095541921229,139.41514687363986,174.6738914689838,21260.063648223877,,0
Bladder,80,-1,0.0,0.0,0.0,3388614.7996423244,156.92511148327995,139.44371193215264,181.11889951172546,21732.322442531586,,0
Bladder,90,-1,0.0,0.0,0.0,3387948.5018827915,152.25701812518432,139.41072579952413,173.71714897513087,22398.620202064514,,0
Bladder,100,-1,0.0,0.0,0.0,3382990.0888421535,124.66070760778015,139.27136119228982,148.13939859368958,27357.033242702484,,0
Cervix_Uteri,1,-1,0.0,0.0,0.0,3230091.851223707,226.75381229324097,136.60382647831165,505.853218555289,14308.027928352356,,0
Cervix_Uteri,2,-1,0.0,0.0,0.0,3231013.301721096,242.36216433094202,136.55743924716776,431.82337054686207,13386.577430963516,,0
Cervix_Uteri,3,-1,0.0,0.0,0.0,3232651.1029634476,276.1479006040507,136.5831743208586,469.981786120756,11748.776188611984,,0
Cervix_Uteri,4,-1,0.0,0.0,0.0,3232696.355199814,277.2156396988031,136.5782987287802,462.2432867836187,11703.523952245712,,0
Cervix_Uteri,5,-1,0.0,0.0,0.0,3233326.675192356,292.99558564610317,136.57598281056718,458.6560609821368,11073.203959703445,,0
Cervix_Uteri,6,-1,0.0,0.0,0.0,3234871.7847054005,340.5087866535233,136.61727303941237,532.3062250943779,9528.094446659088,,0
Cervix_Uteri,7,-1,0.0,0.0,0.0,3234969.656871319,344.0427789043817,136.6064674612777,510.8392164957776,9430.222280740738,,0
