,Adipose_Tissue,Adrenal_Gland,Bladder,Blood,Blood_Vessel,Brain,Breast,Cervix_Uteri,Colon,Esophagus,Fallopian_Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Salivary_Gland,Skin,Small_Intestine,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina
Fallopian_Tube,0.985806328144935,0.9890139894631862,0.9905029647561076,0.9890375230233528,0.9860708796405769,0.9830584671236443,0.9879364067627312,0.990867010336623,0.9864690717402209,0.9858153694681715,,0.9840194355892119,0.9887572606040982,0.9893682424907044,0.9879201303543318,0.9894464193553055,0.987868012910656,0.9901034061577836,0.9854623510878701,0.989976792270877,0.9880162528838539,0.9897235337677419,0.9866473982147442,0.9892541864410948,0.9881109652260099,0.9890725075320413,0.9884616376823357,0.9867157178258187,0.9905213094511935,0.9884429154191539
Heart,0.9098179417636345,0.9322421868439373,0.9812667813928185,0.9610509516506662,0.920910168730868,0.9390320583512295,0.9341890116273387,0.985929292026983,0.9211166194981372,0.9195080814304474,0.9840194355892119,,0.951606656449442,0.9407178838713225,0.9327317266522591,0.9272745939970493,0.9295889190193978,0.9566687323135347,0.9353951801470416,0.9478064247985886,0.9313739995589265,0.9457408113881356,0.9504833196788856,0.9559430641376192,0.9458069783305034,0.9337827709070976,0.9652927721133217,0.9215616777323496,0.9567846444025296,0.9542937319084329
Kidney,0.9539583264058716,0.9624122869262185,0.9881383264068873,0.9731257972721028,0.9623798195141143,0.9627177730266265,0.9621226406586397,0.989616164534639,0.9594747921224736,0.9612989430318527,0.9887572606040982,0.951606656449442,,0.9621562662578139,0.9623087841034537,0.9684315094413488,0.9631014420472974,0.9737570931162223,0.9595896416046532,0.9671425267813812,0.9596655994890648,0.9683585628898129,0.9706262988008741,0.9710489572906771,0.9638482423817776,0.9615636078101539,0.9776136665551932,0.9504395544059152,0.9750783957748803,0.9734736750625471
Liver,0.9430212130383862,0.9431592988135826,0.9860133589564612,0.9672614835399957,0.955148405887137,0.9605946733320864,0.9552500720733303,0.9887409294426432,0.9496174401662927,0.9468959111504203,0.9893682424907044,0.9407178838713225,0.9621562662578139,,0.9523114521620824,0.9582747287508869,0.9533063263907563,0.970392128005756,0.9421630203223953,0.9612670676809272,0.9491701170375367,0.9571683458156605,0.9611469389150393,0.9657622548466746,0.95482841344457,0.9476375485197086,0.9743254079571118,0.9476447296221779,0.9687656974575778,0.9676912221178209
Lung,0.9015839789565251,0.9457785479899395,0.9821911082760548,0.9599070723012871,0.9169109721544408,0.9576589024871693,0.9250043484684974,0.9844848652057386,0.9234824974138218,0.9260740729034145,0.9879201303543318,0.9327317266522591,0.9623087841034537,0.9523114521620824,,0.9547633956851295,0.9189210809552899,0.9466059496957059,0.9440865763803168,0.9492221703344813,0.9324563561728475,0.9496705017112066,0.945628481657479,0.9543481743898314,0.9340676979521281,0.9330693658273616,0.9723429474516001,0.911462419175914,0.9475236364369766,0.9467490031539169
Muscle,0.9348013642986149,0.9566853485568153,0.9853244987743655,0.9693383204503219,0.9401724359799254,0.9576209960413389,0.9478024137886902,0.9893061534664906,0.9469274562742106,0.9457315684004483,0.9894464193553055,0.9272745939970493,0.9684315094413488,0.9582747287508869,0.9547633956851295,,0.9444634546341031,0.9671790982897881,0.9541818973020018,0.9632764654811359,0.9545091837491699,0.9573058693148796,0.959700706080725,0.9686235101823207,0.9618636797276614,0.9549707315210335,0.9736104600573119,0.9479624347361925,0.9652333068616041,0.9659923073637213
Nerve,0.8859215416145794,0.9433053286116135,0.982190980955803,0.9665496609884339,0.8936385277294723,0.94813136417602,0.9082539897734289,0.9837634783399383,0.9208127647996268,0.9221892353366457,0.987868012910656,0.9295889190193978,0.9631014420472974,0.9533063263907563,0.9189210809552899,0.9444634546341031,,0.942697547516484,0.9390603043407334,0.9440170040901061,0.9265788033482564,0.9429659071428698,0.9406361076489868,0.9546446228745572,0.9373668418888659,0.9406461949265688,0.9673685332316244,0.9071168403914263,0.939704636974819,0.9448734401678933
Ovary,0.9404014948749597,0.9610098964913889,0.9871253780872817,0.9768521983790206,0.9391651908745816,0.9700392476174636,0.9504752640649615,0.9840252098886021,0.9457280991720164,0.9513167031302885,0.9901034061577836,0.9566687323135347,0.9737570931162223,0.970392128005756,0.9466059496957059,0.9671790982897881,0.942697547516484,,0.9614406868797362,0.9586362780184592,0.9491594362943965,0.9672597776300007,0.9659772313974162,0.9686513959846064,0.9585214849320277,0.9601670461580433,0.9787890839231936,0.9363439118234154,0.9325798855639807,0.9547354735911331
Pancreas,0.932911418358769,0.9424414165695175,0.9837354681953052,0.9655270254969873,0.9431393929665598,0.9500682687599766,0.9431616288998935,0.9862644345160628,0.938459950647864,0.9371974214260358,0.9854623510878701,0.9353951801470416,0.9595896416046532,0.9421630203223953,0.9440865763803168,0.9541818973020018,0.9390603043407334,0.9614406868797362,,0.952380814345325,0.9397566537919034,0.9430817017659918,0.9542552168117325,0.9592387875832328,0.9404388405175576,0.9365513354157783,0.9650218928325736,0.9295385857828579,0.9628418224247961,0.9616426212796135
Pituitary,0.9456339502859453,0.9488265032781822,0.987690615380521,0.9728158327869291,0.9491695332695557,0.9491796847959019,0.9538700453380785,0.9884439357032772,0.9494377739969866,0.9492279512014012,0.989976792270877,0.9478064247985886,0.9671425267813812,0.9612670676809272,0.9492221703344813,0.9632764654811359,0.9440170040901061,0.9586362780184592,0.952380814345325,,0.9466762375517919,0.9605051920120684,0.9631795155750769,0.9694656355197165,0.955895990654093,0.9562374054218471,0.9720830791525972,0.932301038821611,0.9648934747678015,0.9663154855866476
Prostate,0.9232485587991373,0.9433729665365016,0.9765380772825422,0.967742855704529,0.9234903194133882,0.9540936822895578,0.9285051308605654,0.9820682782526134,0.909983938603801,0.9070754905646794,0.9880162528838539,0.9313739995589265,0.9596655994890648,0.9491701170375367,0.9324563561728475,0.9545091837491699,0.9265788033482564,0.9491594362943965,0.9397566537919034,0.9466762375517919,,0.9413761916223569,0.9496225361152782,0.9478546503347102,0.9431634652327581,0.9220623120755076,0.9698848183144325,0.9173523355462709,0.9455050646844655,0.935650870693131
Salivary_Gland,0.9389878078825934,0.9555864475909694,0.9844643183970688,0.96978737089658,0.9469534062345659,0.961875059778376,0.9439204885817396,0.985967964191824,0.9434508976125558,0.9257051989845512,0.9897235337677419,0.9457408113881356,0.9683585628898129,0.9571683458156605,0.9496705017112066,0.9573058693148796,0.9429659071428698,0.9672597776300007,0.9430817017659918,0.9605051920120684,0.9413761916223569,,0.9467705891640453,0.9611139731933277,0.9547839455749557,0.9445623385809933,0.9734696792253421,0.9397257614204702,0.965709988610802,0.9492294459447785
Skin,0.9328212651864741,0.9572862237704238,0.9830911669277659,0.9622263257332889,0.9415394735133872,0.960670135706232,0.9417095531693164,0.9845947239740793,0.9448563215207542,0.9269388118107436,0.9866473982147442,0.9504833196788856,0.9706262988008741,0.9611469389150393,0.945628481657479,0.959700706080725,0.9406361076489868,0.9659772313974162,0.9542552168117325,0.9631795155750769,0.9496225361152782,0.9467705891640453,,0.9629534174754422,0.956071318960675,0.9518918541627468,0.9721209935046164,0.946398312557759,0.9656855223451518,0.9463891146491529
Small_Intestine,0.9457146577259855,0.9633534119586625,0.9834481626150331,0.9710165194487266,0.9502376213899187,0.9670570444425775,0.9545506210639605,0.9875839613094043,0.898343557256757,0.9353603994356068,0.9892541864410948,0.9559430641376192,0.9710489572906771,0.9657622548466746,0.9543481743898314,0.9686235101823207,0.9546446228745572,0.9686513959846064,0.9592387875832328,0.9694656355197165,0.9478546503347102,0.9611139731933277,0.9629534174754422,,0.94472676620856,0.9322267572707605,0.9779588415531553,0.94662901587125,0.9659046922483057,0.957486545912189
Spleen,0.9326744596807861,0.9513763023907787,0.985732432295107,0.9496850924121333,0.9427864066103185,0.9551248528492174,0.9441044471644227,0.9860119346010597,0.9368266929200728,0.940793083704119,0.9881109652260099,0.9458069783305034,0.9638482423817776,0.95482841344457,0.9340676979521281,0.9618636797276614,0.9373668418888659,0.9585214849320277,0.9404388405175576,0.955895990654093,0.9431634652327581,0.9547839455749557,0.956071318960675,0.94472676620856,,0.9480708553219763,0.9685490248124001,0.9297818548733223,0.9553440412452905,0.9575117420931836
Stomach,0.9242871823395545,0.9471188925995566,0.9776097258315424,0.9664636257246738,0.93246065694516,0.9595491543782152,0.9391855507361837,0.98546183411817,0.8826674880853906,0.9033719896980869,0.9890725075320413,0.9337827709070976,0.9615636078101539,0.9476375485197086,0.9330693658273616,0.9549707315210335,0.9406461949265688,0.9601670461580433,0.9365513354157783,0.9562374054218471,0.9220623120755076,0.9445623385809933,0.9518918541627468,0.9322267572707605,0.9480708553219763,,0.9737802744848391,0.9338723479096133,0.9586904999224755,0.9458660802063976
Testis,0.967719740916852,0.9701516994673022,0.9898762782728481,0.9775517876458828,0.9706216329515254,0.9671729317835542,0.971498533804315,0.9910544838133142,0.9687542586982273,0.9670672275777069,0.9884616376823357,0.9652927721133217,0.9776136665551932,0.9743254079571118,0.9723429474516001,0.9736104600573119,0.9673685332316244,0.9787890839231936,0.9650218928325736,0.9720830791525972,0.9698848183144325,0.9734696792253421,0.9721209935046164,0.9779588415531553,0.9685490248124001,0.9737802744848391,,0.9654148038420548,0.9796921279879854,0.9777327223504869
Thyroid,0.9049647077484336,0.9356431709559867,0.9827004838000293,0.964959305631518,0.9121693873792963,0.9456891530213797,0.9194178446832622,0.9832947188551859,0.9139978827200238,0.9208334677383881,0.9867157178258187,0.9215616777323496,0.9504395544059152,0.9476447296221779,0.911462419175914,0.9479624347361925,0.9071168403914263,0.9363439118234154,0.9295385857828579,0.932301038821611,0.9173523355462709,0.9397257614204702,0.946398312557759,0.94662901587125,0.9297818548733223,0.9338723479096133,0.9654148038420548,,0.9416231656658922,0.9447229774198773
Uterus,0.9403288232095448,0.9634087465384816,0.985911585312571,0.9765818064542138,0.9345855903927647,0.9700957290038269,0.9462283064970867,0.9810035362990699,0.9420064686971731,0.945627767786174,0.9905213094511935,0.9567846444025296,0.9750783957748803,0.9687656974575778,0.9475236364369766,0.9652333068616041,0.939704636974819,0.9325798855639807,0.9628418224247961,0.9648934747678015,0.9455050646844655,0.965709988610802,0.9656855223451518,0.9659046922483057,0.9553440412452905,0.9586904999224755,0.9796921279879854,0.9416231656658922,,0.9481222158899266
Vagina,0.9392176298300138,0.9631519536799974,0.9828163710969182,0.9744518806350434,0.9414818202203149,0.9694068565293448,0.9474608633574508,0.9788908897740185,0.9317028840606594,0.9036983681478353,0.9884429154191539,0.9542937319084329,0.9734736750625471,0.9676912221178209,0.9467490031539169,0.9659923073637213,0.9448734401678933,0.9547354735911331,0.9616426212796135,0.9663154855866476,0.935650870693131,0.9492294459447785,0.9463891146491529,0.957486545912189,0.9575117420931836,0.9458660802063976,0.9777327223504869,0.9447229774198773,0.9481222158899266,
