tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Breast,1,-1,0.015597678551240508,0.8100005031398322,0.8739535170848377,322637.54316568375,229.60379855855888,12.655608400322148,366.4471978301475,1411.339379310608,0.7209469819238854,276064
Breast,2,-1,0.014929348880833027,0.8264298834847387,0.8713386933693534,322852.0036699772,270.7449260814689,12.657259645267747,384.79493260095364,1196.8788750171661,0.7391008984334436,277060
Breast,3,-1,0.014660170363155593,0.8288710322273218,0.8734073582140643,322926.19399333,288.63648966991025,12.660374143742622,424.9239861132153,1122.6885516643524,0.7437036593395633,276840
Breast,4,-1,0.014605415111008265,0.831746083408759,0.8745298455465772,322709.12770080566,241.87177523603378,12.654891772748222,359.01784207727894,1339.7548441886902,0.7462772523600394,277386
Breast,5,-1,0.014479898327491893,0.8301886430376322,0.8715551638844178,322938.62103009224,291.86716660494517,12.65956462581954,413.70990137267705,1110.2615149021149,0.748609794110736,276422
Breast,6,-1,0.014522387400763283,0.8329754987114586,0.8745456582845257,322832.2617573738,266.3515910974743,12.65710815731838,383.03548376577163,1216.6207876205444,0.7469600890175143,277060
Breast,7,-1,0.014356617479748996,0.8341187667305939,0.8734182601610384,322650.3439838886,231.70536126568524,12.651116436176341,324.3724218280179,1398.5385611057281,0.7497868508346146,277095
Breast,8,-1,0.014361722713860214,0.8353261360513099,0.8747678416731495,322781.78037905693,255.7401378169514,12.654362652364172,353.7228676709605,1267.1021659374237,0.7488005573561514,277182
Breast,9,-1,0.01431030877822183,0.8330190120351592,0.8728914837435817,322734.0530524254,246.45696219656122,12.652477501066455,336.06405053845197,1314.8294925689697,0.7486264996055395,277188
Breast,10,-1,0.014322852446568142,0.8355726755283575,0.873989520781264,322757.4559357166,250.92318852422426,12.65354291132903,345.82114895919995,1291.4266092777252,0.7497746521503565,277479
Breast,20,-1,0.01411714349469352,0.8381204444361156,0.8757147127775068,322376.42623758316,193.75626203747694,12.644713450733025,278.7506155593017,1672.4563074111938,0.7556349497762677,278289
Breast,30,-1,0.014138624040414821,0.8378538529910846,0.874905621633575,322092.8074758053,165.66280489395277,12.639088024503708,248.09440676986588,1956.0750691890717,0.7519756098344269,276947
Breast,40,-1,0.014070192276310263,0.8393067364604008,0.8738594897680164,322259.4080646038,181.08605967617456,12.637873502030375,242.34029408935203,1789.4744803905487,0.7553668279158884,278035
Breast,50,-1,0.01407337110413967,0.8384193333789031,0.8750920098417037,322447.99005174637,202.4176413542578,12.634640532465918,228.24852771055717,1600.8924932479858,0.7529846544054134,277598
Breast,60,-1,0.01392077192046038,0.8389476546488579,0.8754981244291913,322342.99244999886,189.95882764994272,12.632669161012071,220.4325662706049,1705.8900949954987,0.7609122544309983,277040
Breast,70,-1,0.013936446928747353,0.841972783914988,0.8744357552102604,322095.4491267204,165.88683264737395,12.625188721611202,195.0839318061864,1953.4334182739258,0.7596919049747797,277695
Breast,80,-1,0.014019262373851092,0.8393443063783526,0.875715773856498,322063.33579564095,163.2038543794149,12.620174771574687,181.12327153023426,1985.5467493534088,0.7551995984845928,277418
Breast,90,-1,0.01398046476875023,0.839737178411949,0.8746333154591048,322073.8404569626,164.07188713022606,12.617662514273054,174.85362280311895,1975.0420880317688,0.7576200973575087,277285
Breast,100,-1,0.013972350061208014,0.8375779725968248,0.8752339521473014,321728.62293577194,139.66061437995413,12.608263499116264,154.8055057048335,2320.259609222412,0.7586092988209735,276840
Kidney,1,-1,0.018421518627794214,0.8628017899718885,0.8141777541245343,274473.26220202446,346.1138315497966,5.72569970343557,323.19360990935644,795.3122625350952,0.7912024424635041,305968
Kidney,2,-1,0.017820802449857405,0.8698203825285457,0.8159372364069896,274517.1991195679,366.35295035879324,5.726662468043583,341.7059362020463,751.375344991684,0.7974318196330504,310028
Kidney,3,-1,0.017753061779676636,0.8693018055244967,0.8161605750680515,274593.8283531666,407.9587415424793,5.728511406394886,383.94011296522183,674.7461113929749,0.8032752862598422,308827
Kidney,4,-1,0.017786974385437086,0.869630820518168,0.8177017609081532,274603.28121995926,413.7552525878106,5.7280201754970905,371.73319301631693,665.293244600296,0.8014673603267923,312331
Kidney,5,-1,0.017796091880762022,0.8682455636107616,0.8165539609852954,274767.2466967106,549.0790499110909,5.7312613331047,470.4153309015951,501.3277678489685,0.8021478269933505,314192
Kidney,6,-1,0.01764153109704626,0.8695378268231838,0.8192110871109436,274793.94827342033,579.9692044045154,5.732035099913254,502.24505102518515,474.6261911392212,0.8032503195730075,310805
Kidney,7,-1,0.017884219502978,0.8662911065624153,0.8145617292966386,273855.43802547455,194.79263774614256,5.715455102440113,205.009793109424,1413.1364390850067,0.7977450787627917,312316
Kidney,8,-1,0.01769996309318977,0.8713750372942568,0.8180204009480286,274210.29172968864,260.1087265192291,5.721934385788827,266.6877978213457,1058.2827348709106,0.8032560257524732,312357
Kidney,9,-1,0.017827850123394468,0.868529218104091,0.8178534659475186,274390.65821933746,313.54764872237126,5.726758243024104,343.6641695462821,877.9162452220917,0.7989155916286358,312593
Kidney,10,-1,0.017697209255104426,0.8710405347627858,0.8163082870574274,274273.5559744835,276.6466927097168,5.7229040962107405,279.262066819116,995.0184900760651,0.7990964766661508,312302
Kidney,20,-1,0.01741176406639719,0.8710104872897119,0.8179040512198964,274072.1841497421,230.0825834640479,5.718983435919719,234.54935629648315,1196.3903148174286,0.8086209225103094,314132
Kidney,30,-1,0.01775494138344915,0.8707886258009386,0.8189902516250592,274211.3799934387,260.37647943118793,5.7216080173842965,262.70665354727544,1057.1944711208344,0.7980427946577184,310134
Kidney,40,-1,0.017526834437297377,0.8730137342579333,0.8176400633036701,273851.2521829605,194.2173477679313,5.7148560522808225,200.71789426032203,1417.3222815990448,0.8029560217077057,311796
Kidney,50,-1,0.017552357756094566,0.8708858948391228,0.8203284133997681,273861.377327919,195.61479148665546,5.715178564994082,203.00595366868527,1407.1971366405487,0.8018638924165178,314130
Kidney,60,-1,0.017646564669224228,0.8723920260200759,0.8197255333232567,273817.43854641914,189.6917931831694,5.7136243156049,192.43442395166414,1451.1359181404114,0.8034997027523212,314550
Kidney,70,-1,0.01758830751994328,0.8702243276044317,0.8210583086255417,273434.069188118,150.05057657751925,5.706268290226109,154.38439624591027,1834.505276441574,0.8007309627643362,310569
Kidney,80,-1,0.017677235883147974,0.8714926694001617,0.8188906273526543,273470.5710875988,153.09680615275502,5.7077163411713405,160.6369627518244,1798.0033769607544,0.800510083371322,312720
Kidney,90,-1,0.01754041004726907,0.8722137845197819,0.8196858512371542,273393.2221813202,146.78232827225298,5.704112556407649,145.92841530482536,1875.3522832393646,0.8038725746938278,312429
Kidney,100,-1,0.017488824458631317,0.8712598871141521,0.8187578648744047,273062.25609874725,124.7637597229599,5.699733409526548,131.31749540382162,2206.3183658123016,0.8019599079250374,311984
Testis,1,-1,0.0136672836078529,0.8358825363634697,0.8923919468440431,329406.6896367073,145.41292077411885,13.081298649729385,291.3135988917371,2281.0056598186493,0.748788855695236,375921
Testis,2,-1,0.012904277245798682,0.8507637824100653,0.8897145248192273,330420.8832361698,261.82865294420884,13.097301053735233,451.7482809691008,1266.8120603561401,0.7635234952573792,378481
Testis,3,-1,0.012896588561567002,0.8520556972440823,0.8915071968818807,330356.5638496876,249.1772665158877,13.089790761544995,358.96644593734635,1331.131446838379,0.7672067438554443,378776
Testis,4,-1,0.012719616227097165,0.8544766345682792,0.8916087826042943,330226.0880343914,226.93352988142965,13.093058025877554,394.1870000847788,1461.607262134552,0.7695679031282087,378730
Testis,5,-1,0.012955357856998787,0.851832856752897,0.8919291419813128,330285.47279691696,236.5442683946494,13.09091853066564,370.38966959053874,1402.2224996089935,0.7596005525495505,378256
Testis,6,-1,0.012743375002357088,0.8540778785560776,0.8915185376878557,330584.05582118034,300.5398979523235,13.098837269702607,476.96515176528226,1103.6394753456116,0.7685139328692767,378089
