	tissue	num_clusters	cluster_id	mean_intra_dist
70	cd8+_tcells	20	15	0.08759226897913355
71	cd8+_tcells	20	16	0.10998312880179906
72	cd8+_tcells	20	17	0.09277827590833815
73	cd8+_tcells	20	18	0.07219232979369092
74	cd8+_tcells	20	19	0.14063957624207482
75	cd8+_tcells	30	0	0.07131239217979427
76	cd8+_tcells	30	1	0.06669346745453965
77	cd8+_tcells	30	2	0.06495541510939595
78	cd8+_tcells	30	3	0.05075647128958744
79	cd8+_tcells	30	4	0.0536856620625502
80	cd8+_tcells	30	5	0.07557132936833948
81	cd8+_tcells	30	6	0.06406336445236202
82	cd8+_tcells	30	7	0.06161215350490497
83	cd8+_tcells	30	8	0.06140538722746893
84	cd8+_tcells	30	9	0.06493977081190948
85	cd8+_tcells	30	10	0.05099659966515715
86	cd8+_tcells	30	11	0.06924972071027716
87	cd8+_tcells	30	12	0.05785146073831652
88	cd8+_tcells	30	13	0.060019552959905166
89	cd8+_tcells	30	14	0.06743087089953778
90	cd8+_tcells	30	15	0.0
91	cd8+_tcells	30	16	0.04979579259654015
92	cd8+_tcells	30	17	0.054555242184201866
93	cd8+_tcells	30	18	0.08310031268769684
94	cd8+_tcells	30	19	0.06880143623384768
95	cd8+_tcells	30	20	0.08759226897913355
96	cd8+_tcells	30	21	0.07497659688268342
97	cd8+_tcells	30	22	0.10205178571789818
98	cd8+_tcells	30	23	0.09277827590833815
99	cd8+_tcells	30	24	0.07097291547882795
100	cd8+_tcells	30	25	0.038152255311538416
101	cd8+_tcells	30	26	0.07950829480115282
102	cd8+_tcells	30	27	0.07219232979369092
103	cd8+_tcells	30	28	0.059669537954461074
104	cd8+_tcells	30	29	0.14063957624207482
105	cd8+_tcells	40	0	0.06297891267363113
106	cd8+_tcells	40	1	0.06669346745453965
107	cd8+_tcells	40	2	0.050785326128930136
108	cd8+_tcells	40	3	0.05075647128958744
109	cd8+_tcells	40	4	0.0536856620625502
110	cd8+_tcells	40	5	0.07557132936833948
111	cd8+_tcells	40	6	0.046789213886818136
112	cd8+_tcells	40	7	0.06406336445236202
113	cd8+_tcells	40	8	0.06161215350490497
114	cd8+_tcells	40	9	0.027762996363522936
115	cd8+_tcells	40	10	0.04548000656315118
116	cd8+_tcells	40	11	0.05099659966515715
117	cd8+_tcells	40	12	0.044316243188240165
118	cd8+_tcells	40	13	0.043917772201871354
119	cd8+_tcells	40	14	0.05324396469245774
120	cd8+_tcells	40	15	0.05785146073831652
121	cd8+_tcells	40	16	0.05278969285872765
122	cd8+_tcells	40	17	0.05827113832777019
123	cd8+_tcells	40	18	0.05611349577169207
124	cd8+_tcells	40	19	0.0
125	cd8+_tcells	40	20	0.04979579259654015
126	cd8+_tcells	40	21	0.054555242184201866
127	cd8+_tcells	40	22	0.05137906094467557
128	cd8+_tcells	40	23	0.061862957767503536
129	cd8+_tcells	40	24	0.05494147557595383
130	cd8+_tcells	40	25	0.06880143623384768
131	cd8+_tcells	40	26	0.08759226897913355
132	cd8+_tcells	40	27	0.07497659688268342
133	cd8+_tcells	40	28	0.05873228568381063
134	cd8+_tcells	40	29	0.07272361306800004
135	cd8+_tcells	40	30	0.06717525922726225
136	cd8+_tcells	40	31	0.07097291547882795
137	cd8+_tcells	40	32	0.038152255311538416
138	cd8+_tcells	40	33	0.04703760696445728
139	cd8+_tcells	40	34	0.07950829480115282
140	cd8+_tcells	40	35	0.08707695553527378
141	cd8+_tcells	40	36	0.0
142	cd8+_tcells	40	37	0.07219232979369092
143	cd8+_tcells	40	38	0.059669537954461074
144	cd8+_tcells	40	39	0.14063957624207482
145	cd8+_tcells	50	0	0.053025234028991355
146	cd8+_tcells	50	1	0.06669346745453965
147	cd8+_tcells	50	2	0.050785326128930136
148	cd8+_tcells	50	3	0.05075647128958744
149	cd8+_tcells	50	4	0.0536856620625502
150	cd8+_tcells	50	5	0.055766651562064444
151	cd8+_tcells	50	6	0.046789213886818136
152	cd8+_tcells	50	7	0.06406336445236202
153	cd8+_tcells	50	8	0.047920551023472424
154	cd8+_tcells	50	9	0.027762996363522936
155	cd8+_tcells	50	10	0.04548000656315118
156	cd8+_tcells	50	11	0.05099659966515715
157	cd8+_tcells	50	12	0.044316243188240165
158	cd8+_tcells	50	13	0.043917772201871354
159	cd8+_tcells	50	14	0.05324396469245774
160	cd8+_tcells	50	15	0.044910647700620795
161	cd8+_tcells	50	16	0.05278969285872765
162	cd8+_tcells	50	17	0.05827113832777019
163	cd8+_tcells	50	18	0.05611349577169207
164	cd8+_tcells	50	19	0.0
165	cd8+_tcells	50	20	0.04979579259654015
166	cd8+_tcells	50	21	0.035593527716692615
167	cd8+_tcells	50	22	0.054555242184201866
168	cd8+_tcells	50	23	0.05137906094467557
169	cd8+_tcells	50	24	0.061862957767503536
170	cd8+_tcells	50	25	0.05494147557595383
171	cd8+_tcells	50	26	0.05550466827474295
172	cd8+_tcells	50	27	0.06243757383681982
173	cd8+_tcells	50	28	0.06094743210744475
174	cd8+_tcells	50	29	0.07658455121583643
175	cd8+_tcells	50	30	0.07497659688268342
176	cd8+_tcells	50	31	0.05873228568381063
177	cd8+_tcells	50	32	0.049862167139838084
178	cd8+_tcells	50	33	0.07272361306800004
179	cd8+_tcells	50	34	0.06717525922726225
180	cd8+_tcells	50	35	0.0566173300499245
181	cd8+_tcells	50	36	0.038152255311538416
182	cd8+_tcells	50	37	0.057229615904012425
183	cd8+_tcells	50	38	0.04703760696445728
184	cd8+_tcells	50	39	0.07075415263301772
185	cd8+_tcells	50	40	0.07950829480115282
186	cd8+_tcells	50	41	0.07873763586411794
187	cd8+_tcells	50	42	0.0
188	cd8+_tcells	50	43	0.041725428726224804
189	cd8+_tcells	50	44	0.05609979693911029
190	cd8+_tcells	50	45	0.07001659086833431
191	cd8+_tcells	50	46	0.059669537954461074
192	cd8+_tcells	50	47	0.0
193	cd8+_tcells	50	48	0.0
194	cd8+_tcells	50	49	0.0
195	cd8+_tcells	60	0	0.053025234028991355
196	cd8+_tcells	60	1	0.048911014733415685
197	cd8+_tcells	60	2	0.050785326128930136
198	cd8+_tcells	60	3	0.03417567135196086
199	cd8+_tcells	60	4	0.0536856620625502
200	cd8+_tcells	60	5	0.055766651562064444
201	cd8+_tcells	60	6	0.046789213886818136
202	cd8+_tcells	60	7	0.05152991460107621
203	cd8+_tcells	60	8	0.047920551023472424
204	cd8+_tcells	60	9	0.027762996363522936
205	cd8+_tcells	60	10	0.04548000656315118
206	cd8+_tcells	60	11	0.05099659966515715
207	cd8+_tcells	60	12	0.04196669759759388
208	cd8+_tcells	60	13	0.044316243188240165
209	cd8+_tcells	60	14	0.043917772201871354
210	cd8+_tcells	60	15	0.04782960611487711
211	cd8+_tcells	60	16	0.044910647700620795
212	cd8+_tcells	60	17	0.05278969285872765
213	cd8+_tcells	60	18	0.05827113832777019
214	cd8+_tcells	60	19	0.05611349577169207
215	cd8+_tcells	60	20	0.0
216	cd8+_tcells	60	21	0.04979579259654015
217	cd8+_tcells	60	22	0.035593527716692615
218	cd8+_tcells	60	23	0.04716200463997826
219	cd8+_tcells	60	24	0.05137906094467557
220	cd8+_tcells	60	25	0.04873783393426834
221	cd8+_tcells	60	26	0.05494147557595383
222	cd8+_tcells	60	27	0.05550466827474295
223	cd8+_tcells	60	28	0.04968460390151429
224	cd8+_tcells	60	29	0.06094743210744475
225	cd8+_tcells	60	30	0.0469230244786606
226	cd8+_tcells	60	31	0.06608695400597503
227	cd8+_tcells	60	32	0.06048799122754979
228	cd8+_tcells	60	33	0.048512175666110526
229	cd8+_tcells	60	34	0.049454153489494834
230	cd8+_tcells	60	35	0.04443531376753125
231	cd8+_tcells	60	36	0.049862167139838084
232	cd8+_tcells	60	37	0.07272361306800004
233	cd8+_tcells	60	38	0.06717525922726225
234	cd8+_tcells	60	39	0.0566173300499245
235	cd8+_tcells	60	40	0.056012615701068504
236	cd8+_tcells	60	41	0.038152255311538416
237	cd8+_tcells	60	42	0.057229615904012425
238	cd8+_tcells	60	43	0.04703760696445728
239	cd8+_tcells	60	44	0.07075415263301772
240	cd8+_tcells	60	45	0.07950829480115282
241	cd8+_tcells	60	46	0.07873763586411794
242	cd8+_tcells	60	47	0.0
243	cd8+_tcells	60	48	0.05820936397316425
244	cd8+_tcells	60	49	0.041725428726224804
245	cd8+_tcells	60	50	0.05609979693911029
246	cd8+_tcells	60	51	0.07001659086833431
247	cd8+_tcells	60	52	0.05967674275643293
248	cd8+_tcells	60	53	0.04140539333333335
249	cd8+_tcells	60	54	0.059669537954461074
250	cd8+_tcells	60	55	0.0
251	cd8+_tcells	60	56	0.0
252	cd8+_tcells	60	57	0.0
253	cd8+_tcells	60	58	0.045345269184438
254	cd8+_tcells	60	59	0.0
255	cd8+_tcells	70	0	0.053025234028991355
256	cd8+_tcells	70	1	0.048911014733415685
257	cd8+_tcells	70	2	0.04581044445447355
258	cd8+_tcells	70	3	0.03417567135196086
259	cd8+_tcells	70	4	0.03891740384053797
260	cd8+_tcells	70	5	0.055766651562064444
261	cd8+_tcells	70	6	0.046789213886818136
262	cd8+_tcells	70	7	0.05152991460107621
263	cd8+_tcells	70	8	0.044329841089177716
264	cd8+_tcells	70	9	0.027762996363522936
265	cd8+_tcells	70	10	0.04548000656315118
266	cd8+_tcells	70	11	0.04758073663758862
267	cd8+_tcells	70	12	0.04196669759759388
268	cd8+_tcells	70	13	0.044316243188240165
269	cd8+_tcells	70	14	0.0381136223469497
270	cd8+_tcells	70	15	0.04782960611487711
271	cd8+_tcells	70	16	0.044910647700620795
272	cd8+_tcells	70	17	0.05278969285872765
273	cd8+_tcells	70	18	0.04003238050912589
274	cd8+_tcells	70	19	0.04704274579219735
275	cd8+_tcells	70	20	0.05827113832777019
276	cd8+_tcells	70	21	0.05611349577169207
277	cd8+_tcells	70	22	0.0
278	cd8+_tcells	70	23	0.04979579259654015
279	cd8+_tcells	70	24	0.035593527716692615
280	cd8+_tcells	70	25	0.04716200463997826
281	cd8+_tcells	70	26	0.05137906094467557
282	cd8+_tcells	70	27	0.04873783393426834
283	cd8+_tcells	70	28	0.05494147557595383
284	cd8+_tcells	70	29	0.04783561352095174
285	cd8+_tcells	70	30	0.04968460390151429
286	cd8+_tcells	70	31	0.06094743210744475
287	cd8+_tcells	70	32	0.0469230244786606
288	cd8+_tcells	70	33	0.029885994837656134
289	cd8+_tcells	70	34	0.06608695400597503
290	cd8+_tcells	70	35	0.06048799122754979
291	cd8+_tcells	70	36	0.0406324930781941
292	cd8+_tcells	70	37	0.048512175666110526
293	cd8+_tcells	70	38	0.049454153489494834
294	cd8+_tcells	70	39	0.04443531376753125
295	cd8+_tcells	70	40	0.049862167139838084
296	cd8+_tcells	70	41	0.07272361306800004
297	cd8+_tcells	70	42	0.06717525922726225
298	cd8+_tcells	70	43	0.038156619840473874
299	cd8+_tcells	70	44	0.05065717125987858
300	cd8+_tcells	70	45	0.038152255311538416
301	cd8+_tcells	70	46	0.044804041114313194
302	cd8+_tcells	70	47	0.04703760696445728
303	cd8+_tcells	70	48	0.05265309733930836
304	cd8+_tcells	70	49	0.07950829480115282
305	cd8+_tcells	70	50	0.07873763586411794
306	cd8+_tcells	70	51	0.0
307	cd8+_tcells	70	52	0.05820936397316425
308	cd8+_tcells	70	53	0.05220706782509825
309	cd8+_tcells	70	54	0.041725428726224804
310	cd8+_tcells	70	55	0.05609979693911029
311	cd8+_tcells	70	56	0.04790392122334299
312	cd8+_tcells	70	57	0.07001659086833431
313	cd8+_tcells	70	58	0.05967674275643293
314	cd8+_tcells	70	59	0.0445783607742555
315	cd8+_tcells	70	60	0.04140539333333335
316	cd8+_tcells	70	61	0.059669537954461074
317	cd8+_tcells	70	62	0.0
318	cd8+_tcells	70	63	0.0
319	cd8+_tcells	70	64	0.04769483826320847
320	cd8+_tcells	70	65	0.0
321	cd8+_tcells	70	66	0.03455566846512968
322	cd8+_tcells	70	67	0.0
323	cd8+_tcells	70	68	0.045345269184438
324	cd8+_tcells	70	69	0.0
325	cd8+_tcells	80	0	0.053025234028991355
326	cd8+_tcells	80	1	0.048911014733415685
327	cd8+_tcells	80	2	0.03425157891595742
328	cd8+_tcells	80	3	0.03417567135196086
329	cd8+_tcells	80	4	0.03891740384053797
330	cd8+_tcells	80	5	0.055766651562064444
331	cd8+_tcells	80	6	0.046789213886818136
332	cd8+_tcells	80	7	0.05152991460107621
333	cd8+_tcells	80	8	0.044329841089177716
334	cd8+_tcells	80	9	0.027762996363522936
335	cd8+_tcells	80	10	0.034181026050737515
336	cd8+_tcells	80	11	0.04758073663758862
337	cd8+_tcells	80	12	0.04196669759759388
338	cd8+_tcells	80	13	0.044316243188240165
339	cd8+_tcells	80	14	0.0381136223469497
340	cd8+_tcells	80	15	0.04782960611487711
341	cd8+_tcells	80	16	0.044910647700620795
342	cd8+_tcells	80	17	0.050079582119964584
343	cd8+_tcells	80	18	0.04003238050912589
344	cd8+_tcells	80	19	0.04704274579219735
345	cd8+_tcells	80	20	0.045081034169205426
346	cd8+_tcells	80	21	0.052134060422321195
347	cd8+_tcells	80	22	0.04733786634193454
348	cd8+_tcells	80	23	0.0
349	cd8+_tcells	80	24	0.047277753537067244
350	cd8+_tcells	80	25	0.035593527716692615
351	cd8+_tcells	80	26	0.04716200463997826
352	cd8+_tcells	80	27	0.04210474583891615
353	cd8+_tcells	80	28	0.04873783393426834
354	cd8+_tcells	80	29	0.05494147557595383
355	cd8+_tcells	80	30	0.04077484353378164
356	cd8+_tcells	80	31	0.04783561352095174
357	cd8+_tcells	80	32	0.04968460390151429
358	cd8+_tcells	80	33	0.06094743210744475
359	cd8+_tcells	80	34	0.0469230244786606
360	cd8+_tcells	80	35	0.029885994837656134
361	cd8+_tcells	80	36	0.06608695400597503
362	cd8+_tcells	80	37	0.06048799122754979
363	cd8+_tcells	80	38	0.0406324930781941
364	cd8+_tcells	80	39	0.048512175666110526
365	cd8+_tcells	80	40	0.03317925315722064
366	cd8+_tcells	80	41	0.04443531376753125
367	cd8+_tcells	80	42	0.049862167139838084
368	cd8+_tcells	80	43	0.07272361306800004
369	cd8+_tcells	80	44	0.06717525922726225
370	cd8+_tcells	80	45	0.07552574693731999
371	cd8+_tcells	80	46	0.038156619840473874
372	cd8+_tcells	80	47	0.05065717125987858
373	cd8+_tcells	80	48	0.03652552043227665
374	cd8+_tcells	80	49	0.038152255311538416
375	cd8+_tcells	80	50	0.04147697831289675
376	cd8+_tcells	80	51	0.044804041114313194
377	cd8+_tcells	80	52	0.04703760696445728
378	cd8+_tcells	80	53	0.05265309733930836
379	cd8+_tcells	80	54	0.07950829480115282
380	cd8+_tcells	80	55	0.06484730544703746
381	cd8+_tcells	80	56	0.071988526325072
382	cd8+_tcells	80	57	0.0
383	cd8+_tcells	80	58	0.05820936397316425
384	cd8+_tcells	80	59	0.05220706782509825
385	cd8+_tcells	80	60	0.041725428726224804
386	cd8+_tcells	80	61	0.05609979693911029
387	cd8+_tcells	80	62	0.04103810678120153
388	cd8+_tcells	80	63	0.04790392122334299
389	cd8+_tcells	80	64	0.06687505347789623
390	cd8+_tcells	80	65	0.05967674275643293
391	cd8+_tcells	80	66	0.0445783607742555
392	cd8+_tcells	80	67	0.0287144511924432
393	cd8+_tcells	80	68	0.04140539333333335
394	cd8+_tcells	80	69	0.029988154582132553
395	cd8+_tcells	80	70	0.059669537954461074
396	cd8+_tcells	80	71	0.0
397	cd8+_tcells	80	72	0.0
398	cd8+_tcells	80	73	0.04769483826320847
399	cd8+_tcells	80	74	0.0
400	cd8+_tcells	80	75	0.03455566846512968
401	cd8+_tcells	80	76	0.0
402	cd8+_tcells	80	77	0.047686100650336245
403	cd8+_tcells	80	78	0.045345269184438
404	cd8+_tcells	80	79	0.0
405	cd8+_tcells	90	0	0.053025234028991355
406	cd8+_tcells	90	1	0.03923799626897215
407	cd8+_tcells	90	2	0.03425157891595742
408	cd8+_tcells	90	3	0.03417567135196086
409	cd8+_tcells	90	4	0.03891740384053797
410	cd8+_tcells	90	5	0.04470309776012077
411	cd8+_tcells	90	6	0.046789213886818136
412	cd8+_tcells	90	7	0.05152991460107621
413	cd8+_tcells	90	8	0.044329841089177716
414	cd8+_tcells	90	9	0.027762996363522936
415	cd8+_tcells	90	10	0.034181026050737515
416	cd8+_tcells	90	11	0.03993618348678224
417	cd8+_tcells	90	12	0.04196669759759388
418	cd8+_tcells	90	13	0.03210243883229173
419	cd8+_tcells	90	14	0.0381136223469497
420	cd8+_tcells	90	15	0.04782960611487711
421	cd8+_tcells	90	16	0.044910647700620795
422	cd8+_tcells	90	17	0.050079582119964584
423	cd8+_tcells	90	18	0.04003238050912589
424	cd8+_tcells	90	19	0.04704274579219735
425	cd8+_tcells	90	20	0.03470323659791677
426	cd8+_tcells	90	21	0.052134060422321195
427	cd8+_tcells	90	22	0.04733786634193454
428	cd8+_tcells	90	23	0.0
429	cd8+_tcells	90	24	0.047277753537067244
430	cd8+_tcells	90	25	0.035593527716692615
431	cd8+_tcells	90	26	0.04716200463997826
432	cd8+_tcells	90	27	0.04210474583891615
433	cd8+_tcells	90	28	0.04873783393426834
434	cd8+_tcells	90	29	0.04709400690289829
435	cd8+_tcells	90	30	0.04077484353378164
436	cd8+_tcells	90	31	0.04783561352095174
437	cd8+_tcells	90	32	0.04968460390151429
438	cd8+_tcells	90	33	0.0
439	cd8+_tcells	90	34	0.0469230244786606
440	cd8+_tcells	90	35	0.03496750703724228
441	cd8+_tcells	90	36	0.029885994837656134
442	cd8+_tcells	90	37	0.06608695400597503
443	cd8+_tcells	90	38	0.053265778824447656
444	cd8+_tcells	90	39	0.0406324930781941
445	cd8+_tcells	90	40	0.048512175666110526
446	cd8+_tcells	90	41	0.03317925315722064
447	cd8+_tcells	90	42	0.04443531376753125
448	cd8+_tcells	90	43	0.049862167139838084
449	cd8+_tcells	90	44	0.05141445169827093
450	cd8+_tcells	90	45	0.05029958807305479
451	cd8+_tcells	90	46	0.07552574693731999
452	cd8+_tcells	90	47	0.038156619840473874
453	cd8+_tcells	90	48	0.05065717125987858
454	cd8+_tcells	90	49	0.03652552043227665
455	cd8+_tcells	90	50	0.038152255311538416
456	cd8+_tcells	90	51	0.04147697831289675
457	cd8+_tcells	90	52	0.03593412099960442
458	cd8+_tcells	90	53	0.044804041114313194
459	cd8+_tcells	90	54	0.03538292586414163
460	cd8+_tcells	90	55	0.04703760696445728
461	cd8+_tcells	90	56	0.05265309733930836
462	cd8+_tcells	90	57	0.07950829480115282
463	cd8+_tcells	90	58	0.06484730544703746
464	cd8+_tcells	90	59	0.071988526325072
465	cd8+_tcells	90	60	0.0
466	cd8+_tcells	90	61	0.05820936397316425
467	cd8+_tcells	90	62	0.05220706782509825
468	cd8+_tcells	90	63	0.041725428726224804
469	cd8+_tcells	90	64	0.042290262507149734
470	cd8+_tcells	90	65	0.05609979693911029
471	cd8+_tcells	90	66	0.04103810678120153
472	cd8+_tcells	90	67	0.04790392122334299
473	cd8+_tcells	90	68	0.06687505347789623
474	cd8+_tcells	90	69	0.05967674275643293
475	cd8+_tcells	90	70	0.0445783607742555
476	cd8+_tcells	90	71	0.0287144511924432
477	cd8+_tcells	90	72	0.05013032957262306
478	cd8+_tcells	90	73	0.04140539333333335
479	cd8+_tcells	90	74	0.029988154582132553
480	cd8+_tcells	90	75	0.059669537954461074
481	cd8+_tcells	90	76	0.0
482	cd8+_tcells	90	77	0.0
483	cd8+_tcells	90	78	0.04769483826320847
484	cd8+_tcells	90	79	0.06252541642409226
485	cd8+_tcells	90	80	0.05182514941959846
486	cd8+_tcells	90	81	0.0
487	cd8+_tcells	90	82	0.0
488	cd8+_tcells	90	83	0.04026302395081651
489	cd8+_tcells	90	84	0.03455566846512968
490	cd8+_tcells	90	85	0.0
491	cd8+_tcells	90	86	0.047686100650336245
492	cd8+_tcells	90	87	0.045345269184438
493	cd8+_tcells	90	88	0.04913652259846305
494	cd8+_tcells	90	89	0.0
495	cd8+_tcells	100	0	0.04924027738928916
496	cd8+_tcells	100	1	0.03923799626897215
497	cd8+_tcells	100	2	0.03425157891595742
498	cd8+_tcells	100	3	0.03417567135196086
499	cd8+_tcells	100	4	0.03891740384053797
500	cd8+_tcells	100	5	0.04470309776012077
501	cd8+_tcells	100	6	0.0427683522912584
502	cd8+_tcells	100	7	0.05152991460107621
503	cd8+_tcells	100	8	0.044329841089177716
504	cd8+_tcells	100	9	0.027762996363522936
505	cd8+_tcells	100	10	0.034181026050737515
506	cd8+_tcells	100	11	0.03993618348678224
507	cd8+_tcells	100	12	0.04196669759759388
508	cd8+_tcells	100	13	0.03210243883229173
509	cd8+_tcells	100	14	0.0381136223469497
510	cd8+_tcells	100	15	0.04782960611487711
511	cd8+_tcells	100	16	0.034521642536297636
512	cd8+_tcells	100	17	0.050079582119964584
513	cd8+_tcells	100	18	0.04003238050912589
514	cd8+_tcells	100	19	0.038412282563954805
515	cd8+_tcells	100	20	0.03470323659791677
516	cd8+_tcells	100	21	0.04242034326060108
517	cd8+_tcells	100	22	0.04733786634193454
518	cd8+_tcells	100	23	0.0
519	cd8+_tcells	100	24	0.03781371112647465
520	cd8+_tcells	100	25	0.02788341189071607
521	cd8+_tcells	100	26	0.04716200463997826
522	cd8+_tcells	100	27	0.04210474583891615
523	cd8+_tcells	100	28	0.04873783393426834
524	cd8+_tcells	100	29	0.04709400690289829
525	cd8+_tcells	100	30	0.030558060712408883
526	cd8+_tcells	100	31	0.03499926427254488
527	cd8+_tcells	100	32	0.04077484353378164
528	cd8+_tcells	100	33	0.04783561352095174
529	cd8+_tcells	100	34	0.04968460390151429
530	cd8+_tcells	100	35	0.0
531	cd8+_tcells	100	36	0.0469230244786606
532	cd8+_tcells	100	37	0.03496750703724228
533	cd8+_tcells	100	38	0.029885994837656134
534	cd8+_tcells	100	39	0.042977850720461085
535	cd8+_tcells	100	40	0.06608695400597503
536	cd8+_tcells	100	41	0.053265778824447656
537	cd8+_tcells	100	42	0.0406324930781941
538	cd8+_tcells	100	43	0.03832373103999746
539	cd8+_tcells	100	44	0.03317925315722064
540	cd8+_tcells	100	45	0.04443531376753125
541	cd8+_tcells	100	46	0.04063101520801006
542	cd8+_tcells	100	47	0.044962504357760426
543	cd8+_tcells	100	48	0.05141445169827093
544	cd8+_tcells	100	49	0.05029958807305479
545	cd8+_tcells	100	50	0.07552574693731999
546	cd8+_tcells	100	51	0.038156619840473874
547	cd8+_tcells	100	52	0.05065717125987858
548	cd8+_tcells	100	53	0.04598898140057635
549	cd8+_tcells	100	54	0.03652552043227665
550	cd8+_tcells	100	55	0.038152255311538416
551	cd8+_tcells	100	56	0.04147697831289675
552	cd8+_tcells	100	57	0.03593412099960442
553	cd8+_tcells	100	58	0.044804041114313194
554	cd8+_tcells	100	59	0.03538292586414163
555	cd8+_tcells	100	60	0.04703760696445728
556	cd8+_tcells	100	61	0.05265309733930836
557	cd8+_tcells	100	62	0.07950829480115282
558	cd8+_tcells	100	63	0.06484730544703746
559	cd8+_tcells	100	64	0.071988526325072
560	cd8+_tcells	100	65	0.0
561	cd8+_tcells	100	66	0.05820936397316425
562	cd8+_tcells	100	67	0.05220706782509825
563	cd8+_tcells	100	68	0.041725428726224804
564	cd8+_tcells	100	69	0.042290262507149734
565	cd8+_tcells	100	70	0.05609979693911029
566	cd8+_tcells	100	71	0.04103810678120153
567	cd8+_tcells	100	72	0.04790392122334299
568	cd8+_tcells	100	73	0.06687505347789623
569	cd8+_tcells	100	74	0.05967674275643293
570	cd8+_tcells	100	75	0.03220722398517899
571	cd8+_tcells	100	76	0.0445783607742555
572	cd8+_tcells	100	77	0.034711909761218615
573	cd8+_tcells	100	78	0.0287144511924432
574	cd8+_tcells	100	79	0.05013032957262306
575	cd8+_tcells	100	80	0.04140539333333335
576	cd8+_tcells	100	81	0.029988154582132553
577	cd8+_tcells	100	82	0.043178261163679156
578	cd8+_tcells	100	83	0.0
579	cd8+_tcells	100	84	0.0
580	cd8+_tcells	100	85	0.04769483826320847
581	cd8+_tcells	100	86	0.06252541642409226
582	cd8+_tcells	100	87	0.05182514941959846
583	cd8+_tcells	100	88	0.0
584	cd8+_tcells	100	89	0.0
585	cd8+_tcells	100	90	0.04026302395081651
586	cd8+_tcells	100	91	0.03455566846512968
587	cd8+_tcells	100	92	0.0
588	cd8+_tcells	100	93	0.04290813439000964
589	cd8+_tcells	100	94	0.0
590	cd8+_tcells	100	95	0.0
