	tissue	num_clusters	cluster_id	mean_intra_dist
169	Adipose_Tissue	50	24	0.06781320944169941
170	Adipose_Tissue	50	25	0.060302950949603085
171	Adipose_Tissue	50	26	0.03606805911297287
172	Adipose_Tissue	50	27	0.055747776750970576
173	Adipose_Tissue	50	28	0.04616446849454789
174	Adipose_Tissue	50	29	0.0642859223322051
175	Adipose_Tissue	50	30	0.06439513357864975
176	Adipose_Tissue	50	31	0.05551597473054308
177	Adipose_Tissue	50	32	0.05222264427516845
178	Adipose_Tissue	50	33	0.06741343460708542
179	Adipose_Tissue	50	34	0.061538029995987724
180	Adipose_Tissue	50	35	0.0650431183732901
181	Adipose_Tissue	50	36	0.0541477477542334
182	Adipose_Tissue	50	37	0.05619582560729198
183	Adipose_Tissue	50	38	0.069032118635959
184	Adipose_Tissue	50	39	0.06651976393480694
185	Adipose_Tissue	50	40	0.06341343542435667
186	Adipose_Tissue	50	41	0.05852038277463429
187	Adipose_Tissue	50	42	0.07262818368842223
188	Adipose_Tissue	50	43	0.07777548042916113
189	Adipose_Tissue	50	44	0.06794479027906493
190	Adipose_Tissue	50	45	0.06950421827298392
191	Adipose_Tissue	50	46	0.09180192194987429
192	Adipose_Tissue	50	47	0.07667375535872027
193	Adipose_Tissue	50	48	0.0
194	Adipose_Tissue	50	49	0.08942984626130748
195	Adipose_Tissue	60	0	0.058811180341241324
196	Adipose_Tissue	60	1	0.045568107919567793
197	Adipose_Tissue	60	2	0.05665567190660826
198	Adipose_Tissue	60	3	0.05942945452955974
199	Adipose_Tissue	60	4	0.07256438517916021
200	Adipose_Tissue	60	5	0.051948350608801534
201	Adipose_Tissue	60	6	0.04557421257097417
202	Adipose_Tissue	60	7	0.06193226712633364
203	Adipose_Tissue	60	8	0.05977815682149616
204	Adipose_Tissue	60	9	0.05323975109819797
205	Adipose_Tissue	60	10	0.05005214654311056
206	Adipose_Tissue	60	11	0.05558296114466346
207	Adipose_Tissue	60	12	0.04591795406995118
208	Adipose_Tissue	60	13	0.06919221344231558
209	Adipose_Tissue	60	14	0.050019391413283404
210	Adipose_Tissue	60	15	0.05978070731233902
211	Adipose_Tissue	60	16	0.059629642099119154
212	Adipose_Tissue	60	17	0.052207133352933616
213	Adipose_Tissue	60	18	0.05682412170845276
214	Adipose_Tissue	60	19	0.04563891975503688
215	Adipose_Tissue	60	20	0.0618841618774461
216	Adipose_Tissue	60	21	0.07489098520619471
217	Adipose_Tissue	60	22	0.06625729707588308
218	Adipose_Tissue	60	23	0.06967452630417562
219	Adipose_Tissue	60	24	0.060403711691050195
220	Adipose_Tissue	60	25	0.06781320944169941
221	Adipose_Tissue	60	26	0.060302950949603085
222	Adipose_Tissue	60	27	0.03606805911297287
223	Adipose_Tissue	60	28	0.055747776750970576
224	Adipose_Tissue	60	29	0.04616446849454789
225	Adipose_Tissue	60	30	0.0642859223322051
226	Adipose_Tissue	60	31	0.06439513357864975
227	Adipose_Tissue	60	32	0.05551597473054308
228	Adipose_Tissue	60	33	0.05222264427516845
229	Adipose_Tissue	60	34	0.05625788220285735
230	Adipose_Tissue	60	35	0.061538029995987724
231	Adipose_Tissue	60	36	0.053360720030690895
232	Adipose_Tissue	60	37	0.06268512593750383
233	Adipose_Tissue	60	38	0.0650431183732901
234	Adipose_Tissue	60	39	0.0541477477542334
235	Adipose_Tissue	60	40	0.05619582560729198
236	Adipose_Tissue	60	41	0.069032118635959
237	Adipose_Tissue	60	42	0.050291047423273
238	Adipose_Tissue	60	43	0.05909743171783686
239	Adipose_Tissue	60	44	0.06341343542435667
240	Adipose_Tissue	60	45	0.051438244962679285
241	Adipose_Tissue	60	46	0.05852038277463429
242	Adipose_Tissue	60	47	0.07262818368842223
243	Adipose_Tissue	60	48	0.07777548042916113
244	Adipose_Tissue	60	49	0.06794479027906493
245	Adipose_Tissue	60	50	0.05745875533736823
246	Adipose_Tissue	60	51	0.06950421827298392
247	Adipose_Tissue	60	52	0.0612574572076807
248	Adipose_Tissue	60	53	0.0936960069360589
249	Adipose_Tissue	60	54	0.054636742937226236
250	Adipose_Tissue	60	55	0.04357085556383118
251	Adipose_Tissue	60	56	0.07667375535872027
252	Adipose_Tissue	60	57	0.0
253	Adipose_Tissue	60	58	0.0681852407648706
254	Adipose_Tissue	60	59	0.03478496304519637
255	Adipose_Tissue	70	0	0.058811180341241324
256	Adipose_Tissue	70	1	0.045568107919567793
257	Adipose_Tissue	70	2	0.05719911095671318
258	Adipose_Tissue	70	3	0.05942945452955974
259	Adipose_Tissue	70	4	0.0613371108298018
260	Adipose_Tissue	70	5	0.051948350608801534
261	Adipose_Tissue	70	6	0.054360133029119996
262	Adipose_Tissue	70	7	0.04557421257097417
263	Adipose_Tissue	70	8	0.0476021263613269
264	Adipose_Tissue	70	9	0.04691641467870902
265	Adipose_Tissue	70	10	0.04681170243162946
266	Adipose_Tissue	70	11	0.05323975109819797
267	Adipose_Tissue	70	12	0.05005214654311056
268	Adipose_Tissue	70	13	0.041629220134343135
269	Adipose_Tissue	70	14	0.04801927425573191
270	Adipose_Tissue	70	15	0.04146221001283328
271	Adipose_Tissue	70	16	0.06919221344231558
272	Adipose_Tissue	70	17	0.050019391413283404
273	Adipose_Tissue	70	18	0.05978070731233902
274	Adipose_Tissue	70	19	0.059629642099119154
275	Adipose_Tissue	70	20	0.052207133352933616
276	Adipose_Tissue	70	21	0.05682412170845276
277	Adipose_Tissue	70	22	0.04563891975503688
278	Adipose_Tissue	70	23	0.05383017630521846
279	Adipose_Tissue	70	24	0.0618841618774461
280	Adipose_Tissue	70	25	0.061122967853310034
281	Adipose_Tissue	70	26	0.06625729707588308
282	Adipose_Tissue	70	27	0.061468919847498825
283	Adipose_Tissue	70	28	0.060403711691050195
284	Adipose_Tissue	70	29	0.05921401935582257
285	Adipose_Tissue	70	30	0.060302950949603085
286	Adipose_Tissue	70	31	0.0457514316012468
287	Adipose_Tissue	70	32	0.03606805911297287
288	Adipose_Tissue	70	33	0.05334046506217452
289	Adipose_Tissue	70	34	0.05500034824480187
290	Adipose_Tissue	70	35	0.05882913233941629
291	Adipose_Tissue	70	36	0.04616446849454789
292	Adipose_Tissue	70	37	0.0642859223322051
293	Adipose_Tissue	70	38	0.06439513357864975
294	Adipose_Tissue	70	39	0.05551597473054308
295	Adipose_Tissue	70	40	0.05222264427516845
296	Adipose_Tissue	70	41	0.05625788220285735
297	Adipose_Tissue	70	42	0.061538029995987724
298	Adipose_Tissue	70	43	0.053360720030690895
299	Adipose_Tissue	70	44	0.049540745971164236
300	Adipose_Tissue	70	45	0.06268512593750383
301	Adipose_Tissue	70	46	0.0650431183732901
302	Adipose_Tissue	70	47	0.0541477477542334
303	Adipose_Tissue	70	48	0.05619582560729198
304	Adipose_Tissue	70	49	0.069032118635959
305	Adipose_Tissue	70	50	0.050291047423273
306	Adipose_Tissue	70	51	0.05909743171783686
307	Adipose_Tissue	70	52	0.06341343542435667
308	Adipose_Tissue	70	53	0.051438244962679285
309	Adipose_Tissue	70	54	0.046508871254116416
310	Adipose_Tissue	70	55	0.05852038277463429
311	Adipose_Tissue	70	56	0.07262818368842223
312	Adipose_Tissue	70	57	0.07777548042916113
313	Adipose_Tissue	70	58	0.06794479027906493
314	Adipose_Tissue	70	59	0.05745875533736823
315	Adipose_Tissue	70	60	0.06950421827298392
316	Adipose_Tissue	70	61	0.06285448137932698
317	Adipose_Tissue	70	62	0.0612574572076807
318	Adipose_Tissue	70	63	0.0936960069360589
319	Adipose_Tissue	70	64	0.054636742937226236
320	Adipose_Tissue	70	65	0.04357085556383118
321	Adipose_Tissue	70	66	0.07667375535872027
322	Adipose_Tissue	70	67	0.0
323	Adipose_Tissue	70	68	0.0681852407648706
324	Adipose_Tissue	70	69	0.03478496304519637
325	Adipose_Tissue	80	0	0.05367843296883234
326	Adipose_Tissue	80	1	0.045568107919567793
327	Adipose_Tissue	80	2	0.05719911095671318
328	Adipose_Tissue	80	3	0.05942945452955974
329	Adipose_Tissue	80	4	0.0613371108298018
330	Adipose_Tissue	80	5	0.051948350608801534
331	Adipose_Tissue	80	6	0.054360133029119996
332	Adipose_Tissue	80	7	0.04557421257097417
333	Adipose_Tissue	80	8	0.0476021263613269
334	Adipose_Tissue	80	9	0.04691641467870902
335	Adipose_Tissue	80	10	0.04681170243162946
336	Adipose_Tissue	80	11	0.0442412749300469
337	Adipose_Tissue	80	12	0.05005214654311056
338	Adipose_Tissue	80	13	0.041629220134343135
339	Adipose_Tissue	80	14	0.04384231332867445
340	Adipose_Tissue	80	15	0.04146221001283328
341	Adipose_Tissue	80	16	0.06080912765069446
342	Adipose_Tissue	80	17	0.050019391413283404
343	Adipose_Tissue	80	18	0.042666226610617565
344	Adipose_Tissue	80	19	0.05073861412461845
345	Adipose_Tissue	80	20	0.05487902025246525
346	Adipose_Tissue	80	21	0.05081879401353511
347	Adipose_Tissue	80	22	0.052207133352933616
348	Adipose_Tissue	80	23	0.05682412170845276
349	Adipose_Tissue	80	24	0.04563891975503688
350	Adipose_Tissue	80	25	0.05383017630521846
351	Adipose_Tissue	80	26	0.0618841618774461
352	Adipose_Tissue	80	27	0.061122967853310034
353	Adipose_Tissue	80	28	0.059870832784400044
354	Adipose_Tissue	80	29	0.050238927272632086
355	Adipose_Tissue	80	30	0.060403711691050195
356	Adipose_Tissue	80	31	0.05920938499586584
357	Adipose_Tissue	80	32	0.05921401935582257
358	Adipose_Tissue	80	33	0.04895763668958896
359	Adipose_Tissue	80	34	0.0457514316012468
360	Adipose_Tissue	80	35	0.03606805911297287
361	Adipose_Tissue	80	36	0.05334046506217452
362	Adipose_Tissue	80	37	0.05500034824480187
363	Adipose_Tissue	80	38	0.05882913233941629
364	Adipose_Tissue	80	39	0.04616446849454789
365	Adipose_Tissue	80	40	0.0642859223322051
366	Adipose_Tissue	80	41	0.06439513357864975
367	Adipose_Tissue	80	42	0.051745201894169514
368	Adipose_Tissue	80	43	0.056340715828908136
369	Adipose_Tissue	80	44	0.05551597473054308
370	Adipose_Tissue	80	45	0.05222264427516845
371	Adipose_Tissue	80	46	0.05625788220285735
372	Adipose_Tissue	80	47	0.061538029995987724
373	Adipose_Tissue	80	48	0.053360720030690895
374	Adipose_Tissue	80	49	0.049540745971164236
375	Adipose_Tissue	80	50	0.06268512593750383
376	Adipose_Tissue	80	51	0.0650431183732901
377	Adipose_Tissue	80	52	0.0541477477542334
378	Adipose_Tissue	80	53	0.05619582560729198
379	Adipose_Tissue	80	54	0.05623467541861621
380	Adipose_Tissue	80	55	0.069032118635959
381	Adipose_Tissue	80	56	0.050291047423273
382	Adipose_Tissue	80	57	0.05909743171783686
383	Adipose_Tissue	80	58	0.06341343542435667
384	Adipose_Tissue	80	59	0.051438244962679285
385	Adipose_Tissue	80	60	0.046508871254116416
386	Adipose_Tissue	80	61	0.05605336773641629
387	Adipose_Tissue	80	62	0.07262818368842223
388	Adipose_Tissue	80	63	0.052547311062999265
389	Adipose_Tissue	80	64	0.04227939294361211
390	Adipose_Tissue	80	65	0.07777548042916113
391	Adipose_Tissue	80	66	0.06794479027906493
392	Adipose_Tissue	80	67	0.05745875533736823
393	Adipose_Tissue	80	68	0.06950421827298392
394	Adipose_Tissue	80	69	0.06518274973812425
395	Adipose_Tissue	80	70	0.06285448137932698
396	Adipose_Tissue	80	71	0.044594988719633105
397	Adipose_Tissue	80	72	0.0612574572076807
398	Adipose_Tissue	80	73	0.0936960069360589
399	Adipose_Tissue	80	74	0.054636742937226236
400	Adipose_Tissue	80	75	0.04357085556383118
401	Adipose_Tissue	80	76	0.07667375535872027
402	Adipose_Tissue	80	77	0.0
403	Adipose_Tissue	80	78	0.0681852407648706
404	Adipose_Tissue	80	79	0.03478496304519637
405	Adipose_Tissue	90	0	0.05367843296883234
406	Adipose_Tissue	90	1	0.045568107919567793
407	Adipose_Tissue	90	2	0.05719911095671318
408	Adipose_Tissue	90	3	0.05942945452955974
409	Adipose_Tissue	90	4	0.0613371108298018
410	Adipose_Tissue	90	5	0.051948350608801534
411	Adipose_Tissue	90	6	0.054360133029119996
412	Adipose_Tissue	90	7	0.04229005799801602
413	Adipose_Tissue	90	8	0.0476021263613269
414	Adipose_Tissue	90	9	0.04691641467870902
415	Adipose_Tissue	90	10	0.04681170243162946
416	Adipose_Tissue	90	11	0.0442412749300469
417	Adipose_Tissue	90	12	0.05005214654311056
418	Adipose_Tissue	90	13	0.041629220134343135
419	Adipose_Tissue	90	14	0.04384231332867445
420	Adipose_Tissue	90	15	0.04146221001283328
421	Adipose_Tissue	90	16	0.06080912765069446
422	Adipose_Tissue	90	17	0.038847624855525405
423	Adipose_Tissue	90	18	0.039375989230708765
424	Adipose_Tissue	90	19	0.042666226610617565
425	Adipose_Tissue	90	20	0.05073861412461845
426	Adipose_Tissue	90	21	0.05487902025246525
427	Adipose_Tissue	90	22	0.05081879401353511
428	Adipose_Tissue	90	23	0.052207133352933616
429	Adipose_Tissue	90	24	0.049827408475387705
430	Adipose_Tissue	90	25	0.04563891975503688
431	Adipose_Tissue	90	26	0.05383017630521846
432	Adipose_Tissue	90	27	0.0618841618774461
433	Adipose_Tissue	90	28	0.061122967853310034
434	Adipose_Tissue	90	29	0.059870832784400044
435	Adipose_Tissue	90	30	0.050238927272632086
436	Adipose_Tissue	90	31	0.060403711691050195
437	Adipose_Tissue	90	32	0.05920938499586584
438	Adipose_Tissue	90	33	0.05921401935582257
439	Adipose_Tissue	90	34	0.04895763668958896
440	Adipose_Tissue	90	35	0.0457514316012468
441	Adipose_Tissue	90	36	0.03606805911297287
442	Adipose_Tissue	90	37	0.05334046506217452
443	Adipose_Tissue	90	38	0.05157887803722116
444	Adipose_Tissue	90	39	0.05500034824480187
445	Adipose_Tissue	90	40	0.05882913233941629
446	Adipose_Tissue	90	41	0.04616446849454789
447	Adipose_Tissue	90	42	0.0642859223322051
448	Adipose_Tissue	90	43	0.049243997399588645
449	Adipose_Tissue	90	44	0.05809672807124299
450	Adipose_Tissue	90	45	0.051745201894169514
451	Adipose_Tissue	90	46	0.056340715828908136
452	Adipose_Tissue	90	47	0.05551597473054308
453	Adipose_Tissue	90	48	0.05222264427516845
454	Adipose_Tissue	90	49	0.05625788220285735
455	Adipose_Tissue	90	50	0.061538029995987724
456	Adipose_Tissue	90	51	0.053360720030690895
457	Adipose_Tissue	90	52	0.049540745971164236
458	Adipose_Tissue	90	53	0.054810496772096
459	Adipose_Tissue	90	54	0.04578123033764251
460	Adipose_Tissue	90	55	0.05802181762288
461	Adipose_Tissue	90	56	0.0541477477542334
462	Adipose_Tissue	90	57	0.05619582560729198
463	Adipose_Tissue	90	58	0.05623467541861621
464	Adipose_Tissue	90	59	0.05733765731610791
465	Adipose_Tissue	90	60	0.050291047423273
466	Adipose_Tissue	90	61	0.05909743171783686
467	Adipose_Tissue	90	62	0.056353553371034516
468	Adipose_Tissue	90	63	0.051438244962679285
469	Adipose_Tissue	90	64	0.046508871254116416
470	Adipose_Tissue	90	65	0.05605336773641629
471	Adipose_Tissue	90	66	0.07262818368842223
472	Adipose_Tissue	90	67	0.052547311062999265
473	Adipose_Tissue	90	68	0.04227939294361211
474	Adipose_Tissue	90	69	0.07777548042916113
475	Adipose_Tissue	90	70	0.05023364914012577
476	Adipose_Tissue	90	71	0.05745875533736823
477	Adipose_Tissue	90	72	0.054415827775931035
478	Adipose_Tissue	90	73	0.06518274973812425
479	Adipose_Tissue	90	74	0.06285448137932698
480	Adipose_Tissue	90	75	0.05824303368509424
481	Adipose_Tissue	90	76	0.044594988719633105
482	Adipose_Tissue	90	77	0.05727354720708494
483	Adipose_Tissue	90	78	0.04612106320655985
484	Adipose_Tissue	90	79	0.05528466603097941
485	Adipose_Tissue	90	80	0.0415876587649178
486	Adipose_Tissue	90	81	0.0612574572076807
487	Adipose_Tissue	90	82	0.0936960069360589
488	Adipose_Tissue	90	83	0.054636742937226236
489	Adipose_Tissue	90	84	0.04357085556383118
490	Adipose_Tissue	90	85	0.04921909325979827
491	Adipose_Tissue	90	86	0.07667375535872027
492	Adipose_Tissue	90	87	0.0
493	Adipose_Tissue	90	88	0.0681852407648706
494	Adipose_Tissue	90	89	0.03478496304519637
495	Adipose_Tissue	100	0	0.05367843296883234
496	Adipose_Tissue	100	1	0.045568107919567793
497	Adipose_Tissue	100	2	0.05210578580291115
498	Adipose_Tissue	100	3	0.05313690193089211
499	Adipose_Tissue	100	4	0.0613371108298018
500	Adipose_Tissue	100	5	0.050817257198882484
501	Adipose_Tissue	100	6	0.054360133029119996
502	Adipose_Tissue	100	7	0.044164628881508884
503	Adipose_Tissue	100	8	0.04229005799801602
504	Adipose_Tissue	100	9	0.0476021263613269
505	Adipose_Tissue	100	10	0.04691641467870902
506	Adipose_Tissue	100	11	0.04681170243162946
507	Adipose_Tissue	100	12	0.0442412749300469
508	Adipose_Tissue	100	13	0.043927404846638846
509	Adipose_Tissue	100	14	0.041629220134343135
510	Adipose_Tissue	100	15	0.04384231332867445
511	Adipose_Tissue	100	16	0.04146221001283328
512	Adipose_Tissue	100	17	0.06080912765069446
513	Adipose_Tissue	100	18	0.038847624855525405
514	Adipose_Tissue	100	19	0.039375989230708765
515	Adipose_Tissue	100	20	0.042666226610617565
516	Adipose_Tissue	100	21	0.05073861412461845
517	Adipose_Tissue	100	22	0.039985429969919155
518	Adipose_Tissue	100	23	0.05487902025246525
519	Adipose_Tissue	100	24	0.05081879401353511
520	Adipose_Tissue	100	25	0.052207133352933616
521	Adipose_Tissue	100	26	0.049827408475387705
522	Adipose_Tissue	100	27	0.04563891975503688
523	Adipose_Tissue	100	28	0.05383017630521846
524	Adipose_Tissue	100	29	0.0618841618774461
525	Adipose_Tissue	100	30	0.05043846001070562
526	Adipose_Tissue	100	31	0.059870832784400044
527	Adipose_Tissue	100	32	0.050238927272632086
528	Adipose_Tissue	100	33	0.045310439332062746
529	Adipose_Tissue	100	34	0.047797994639267
530	Adipose_Tissue	100	35	0.05920938499586584
531	Adipose_Tissue	100	36	0.05921401935582257
532	Adipose_Tissue	100	37	0.04895763668958896
533	Adipose_Tissue	100	38	0.0457514316012468
534	Adipose_Tissue	100	39	0.03606805911297287
535	Adipose_Tissue	100	40	0.05334046506217452
536	Adipose_Tissue	100	41	0.05157887803722116
537	Adipose_Tissue	100	42	0.05398824570202191
538	Adipose_Tissue	100	43	0.05882913233941629
539	Adipose_Tissue	100	44	0.04616446849454789
540	Adipose_Tissue	100	45	0.05164733146499586
541	Adipose_Tissue	100	46	0.049243997399588645
542	Adipose_Tissue	100	47	0.05809672807124299
543	Adipose_Tissue	100	48	0.051745201894169514
544	Adipose_Tissue	100	49	0.056340715828908136
545	Adipose_Tissue	100	50	0.05551597473054308
546	Adipose_Tissue	100	51	0.05222264427516845
547	Adipose_Tissue	100	52	0.05625788220285735
548	Adipose_Tissue	100	53	0.061538029995987724
549	Adipose_Tissue	100	54	0.053360720030690895
550	Adipose_Tissue	100	55	0.049540745971164236
551	Adipose_Tissue	100	56	0.054810496772096
552	Adipose_Tissue	100	57	0.04972727220399132
553	Adipose_Tissue	100	58	0.04578123033764251
554	Adipose_Tissue	100	59	0.05802181762288
555	Adipose_Tissue	100	60	0.0541477477542334
556	Adipose_Tissue	100	61	0.05619582560729198
557	Adipose_Tissue	100	62	0.05623467541861621
558	Adipose_Tissue	100	63	0.05733765731610791
559	Adipose_Tissue	100	64	0.050291047423273
