,Adipose_Tissue,Adrenal_Gland,Bladder,Blood,Blood_Vessel,Brain,Breast,Cervix_Uteri,Colon,Esophagus,Fallopian_Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Salivary_Gland,Skin,Small_Intestine,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina
Muscle,0.9874170068868819,0.9891804067332,0.9949173774625186,0.9929738010778673,0.9896814899825538,0.9912910531780209,0.9896490275849812,0.9951990599332778,0.9879415124953197,0.9871531471146794,0.9956031611603793,0.9860426637703079,0.9923402235360117,0.9910757806983578,0.9907354267442814,,0.9884704641869952,0.9913447230524561,0.9897327778209708,0.9898711909285044,0.9893439009688998,0.9906791181250194,0.9885561667580522,0.9907752897589858,0.9904995515202548,0.9888887355242999,0.9922017328431024,0.9915916413603506,0.9925705545190191,0.9899683633860047
Nerve,0.9812310366383582,0.9894643955397492,0.993642268495219,0.9911444080570634,0.981307935991376,0.9915156106737147,0.9841487224201987,0.9942040476520843,0.9858486780928285,0.9833405079638399,0.99479951145618,0.9862108760968621,0.9926033369807704,0.9913310699284746,0.9845413341966445,0.9884704641869952,,0.9875990456272644,0.9887783407589906,0.9888729393093733,0.9857870766610939,0.9906928780284043,0.9846447126772728,0.9899958839713178,0.9875410752358587,0.9863201714055344,0.991949457645228,0.9844953028471825,0.9886526764747372,0.9878364033718389
Ovary,0.9869193036452822,0.9912936733505088,0.9937394460443248,0.9925549529424258,0.9870145206438069,0.9922890103217972,0.9870933689605832,0.9938354640878712,0.989024485420064,0.9877739953503819,0.994496460379082,0.9899541966365035,0.9929830476725672,0.9921219971738107,0.9876269797246392,0.9913447230524561,0.9875990456272644,,0.9918583694702627,0.9892694618282644,0.9895447090008784,0.9913826795307028,0.9873276440694218,0.9908623164066078,0.9903567299687107,0.99012915640516,0.9929624596913217,0.9874905405574904,0.9874905663850387,0.9890400966681894
Pancreas,0.9862857518204339,0.9891006014899598,0.9944717012571048,0.9915715849194269,0.9893147492031695,0.9889379367269402,0.9884138295064661,0.9937264836548557,0.9872603347732656,0.9851254815091587,0.9950179346265675,0.9884928702820077,0.9919477199144595,0.9898270429711068,0.9879873905181294,0.9897327778209708,0.9887783407589906,0.9918583694702627,,0.9892764971002347,0.988125512545456,0.9895266161092563,0.9884740074613493,0.9904368756672065,0.9886239242829957,0.9875788218277782,0.9923321188911464,0.9866227618851615,0.9920683959972797,0.9901336330710628
Pituitary,0.9883588158297825,0.989031093744826,0.9944398886506801,0.9909158277754186,0.9896428571428572,0.9883679348765072,0.9879752084151717,0.9951536708720058,0.9873035382724443,0.9869297739573104,0.9951363975633833,0.988240888059838,0.9911665460126825,0.9908969721635057,0.9872743947658269,0.9898711909285044,0.9888729393093733,0.9892694618282644,0.9892764971002347,,0.9886209587971901,0.9900200004858417,0.9872194904793703,0.9910421321738431,0.98928793577771,0.9872354536220083,0.992840177470826,0.9865056755149676,0.9905451875893513,0.9891210760244805
Prostate,0.9867723648430659,0.9897966722211733,0.9926314826671545,0.9908992138540156,0.9854224578188635,0.9896441573132164,0.9867708699063298,0.9940955467973037,0.9814232600613136,0.9830983321934025,0.9952050211871157,0.9878185941043084,0.9931652871833458,0.9893604288844958,0.9865896044390631,0.9893439009688998,0.9857870766610939,0.9895447090008784,0.988125512545456,0.9886209587971901,,0.9884253017430465,0.9877068102344218,0.989713078514298,0.9879843385786928,0.9872810944755638,0.9912905442023018,0.9857475699078173,0.9880012460244513,0.987449812749972
Salivary_Gland,0.987561150491473,0.990622242728899,0.9938896231934302,0.9917804090244429,0.9884042717283805,0.9920042999446814,0.9870027738243301,0.9941802273314577,0.9872972961448424,0.9846794072065927,0.9945114178247116,0.988863635348804,0.9919837893545962,0.989908858141911,0.9878856515323107,0.9906791181250194,0.9906928780284043,0.9913826795307028,0.9895266161092563,0.9900200004858417,0.9884253017430465,,0.9865402166580691,0.9890149418926397,0.9905859107090369,0.9890382185464153,0.992300640842346,0.9882950243023366,0.9914708521197942,0.9897873472567986
Skin,0.9835289310603137,0.987937039599034,0.9932364016359476,0.9892174182046126,0.9846823956442832,0.9894006650563102,0.9841823113560154,0.9933677175650153,0.9836385815554437,0.9858922516963246,0.9945679457814314,0.9884979190314037,0.9922107913557935,0.9881965613949518,0.9854501039278291,0.9885561667580522,0.9846447126772728,0.9873276440694218,0.9884740074613493,0.9872194904793703,0.9877068102344218,0.9865402166580691,,0.9885231941082313,0.9891272454601767,0.9864544642051837,0.9908925700999299,0.9875352663391703,0.9885033104560442,0.9876698855847406
Small_Intestine,0.9875526540342132,0.991051868556701,0.9934986436019025,0.992206908010715,0.9861538322356518,0.9911379193069829,0.9871568606604435,0.9936719877573815,0.9832044481370231,0.9852346399896956,0.994744838820839,0.9899436382195003,0.9928313201933231,0.9909248772510717,0.9890757914934442,0.9907752897589858,0.9899958839713178,0.9908623164066078,0.9904368756672065,0.9910421321738431,0.989713078514298,0.9890149418926397,0.9885231941082313,,0.987668257377243,0.987489775887453,0.9926117442308015,0.9873753608118429,0.9904233281387372,0.9896024163878333
Spleen,0.9842564911372143,0.9889935924747082,0.9937304772998761,0.988894548730535,0.9879995306816849,0.9895748987854251,0.9864202271092339,0.9940578805069312,0.9863463791478378,0.98588640581813,0.9958004782114407,0.9891391107358553,0.9915437114331415,0.990046850685983,0.9869438042900195,0.9904995515202548,0.9875410752358587,0.9903567299687107,0.9886239242829957,0.98928793577771,0.9879843385786928,0.9905859107090369,0.9891272454601767,0.987668257377243,,0.9869876740944125,0.9915299858471317,0.9879055532437547,0.9899720840286333,0.9894938515376044
Stomach,0.9863650083951176,0.9885567883529994,0.9936998790585171,0.9909784198744567,0.9880622609154465,0.9881710238898131,0.9858267297771632,0.9934314733768232,0.9795251763344681,0.9827301894570809,0.9954519428731539,0.9889053597072313,0.991798064343185,0.9884324834749764,0.9847640613716803,0.9888887355242999,0.9863201714055344,0.99012915640516,0.9875788218277782,0.9872354536220083,0.9872810944755638,0.9890382185464153,0.9864544642051837,0.987489775887453,0.9869876740944125,,0.991604802732469,0.987692252407647,0.9891526883404123,0.9903072442864478
Testis,0.9914180352098002,0.9925091218524774,0.9948298935857891,0.9931466224494655,0.9910266919536104,0.993468946295603,0.9918869346505526,0.995839479992624,0.9906884133564346,0.9905579517172153,0.996077678653392,0.9922037322963726,0.9929318027804588,0.9921376579816387,0.9926467236207478,0.9922017328431024,0.991949457645228,0.9929624596913217,0.9923321188911464,0.992840177470826,0.9912905442023018,0.992300640842346,0.9908925700999299,0.9926117442308015,0.9915299858471317,0.991604802732469,,0.9912917874217784,0.9913067548159856,0.9932489112765659
Thyroid,0.9827807567404274,0.9899136020385141,0.9935399658434976,0.9907931853528759,0.9839990339039338,0.9902821598434871,0.9869159930756565,0.9940697367435959,0.9829179922649286,0.9811536210645516,0.9952525204917155,0.9857477962418825,0.9913182506570372,0.9883093044392565,0.9843400658917844,0.9915916413603506,0.9844953028471825,0.9874905405574904,0.9866227618851615,0.9865056755149676,0.9857475699078173,0.9882950243023366,0.9875352663391703,0.9873753608118429,0.9879055532437547,0.987692252407647,0.9912917874217784,,0.9879548885827194,0.9881000620219144
Uterus,0.988210716747071,0.9917390146265764,0.9926389476678438,0.9928031568236017,0.9878296408386037,0.9905221637866266,0.988692435881803,0.9935487927126156,0.9878892944285882,0.9883929522202473,0.9938886024693959,0.9911797086720867,0.9924200605357825,0.9915776651006529,0.9870091635078939,0.9925705545190191,0.9886526764747372,0.9874905663850387,0.9920683959972797,0.9905451875893513,0.9880012460244513,0.9914708521197942,0.9885033104560442,0.9904233281387372,0.9899720840286333,0.9891526883404123,0.9913067548159856,0.9879548885827194,,0.9878397841424951
Vagina,0.9866959045357623,0.9920898928557614,0.9920275487843055,0.9921974212146001,0.9884794318765956,0.9919463692864152,0.9880167496401763,0.9916855154033629,0.9863573184202696,0.9840713511106346,0.9935555681325108,0.9906510695414309,0.9918225253943839,0.9913104360340736,0.9863864381196139,0.9899683633860047,0.9878364033718389,0.9890400966681894,0.9901336330710628,0.9891210760244805,0.987449812749972,0.9897873472567986,0.9876698855847406,0.9896024163878333,0.9894938515376044,0.9903072442864478,0.9932489112765659,0.9881000620219144,0.9878397841424951,
