tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Adipose_Tissue,1,-1,0.012832598088449576,0.9149490905771367,0.8535745321209809,880350.9037418365,330.09000328465123,37.58760273246293,510.5532760760625,2675.1067943573,0.9899925247672051,80545
Adipose_Tissue,2,-1,0.012503057760689022,0.916333475783157,0.8547859754785976,880253.0082893372,318.43681754572674,37.58508484480514,493.70149676816715,2773.0022468566895,0.9910514295094605,79478
Adipose_Tissue,3,-1,0.012339917924338509,0.9175334091872476,0.8529104179918708,880420.1116437912,338.8565892217101,37.58701680180401,506.52984806526587,2605.898892402649,0.9913721995811396,79110
Adipose_Tissue,4,-1,0.012299704076578039,0.9155684647487471,0.852593086881089,880481.9835736752,347.0977405294327,37.5887051070554,518.2988646132392,2544.026962518692,0.9914835959948362,79856
Adipose_Tissue,5,-1,0.012200887000410509,0.9167706796144661,0.8534302201325069,880351.9712061882,330.22177371427426,37.592995879796604,550.8250677286914,2674.0393300056458,0.9916950002178763,79864
Adipose_Tissue,6,-1,0.012226761104800607,0.9169275324808618,0.8554905171901264,880220.4669997692,314.7432927244877,37.575951570322026,440.91208105926046,2805.543536424637,0.9916329373429288,79141
Adipose_Tissue,7,-1,0.012144308927381725,0.9158243315546686,0.8551618204668249,880207.1541583538,313.25682907364563,37.5772119797327,447.5156044722512,2818.856377840042,0.991841799902632,79613
Adipose_Tissue,8,-1,0.01224311388090317,0.9160251496193177,0.8559745764982664,880262.7186694145,319.55582439627653,37.57401913520269,431.1577603528387,2763.2918667793274,0.9916565994755824,79862
Adipose_Tissue,9,-1,0.012133324463058487,0.9164383332496947,0.8569310680081001,880172.7346258163,309.47796086757177,37.57381014690257,430.128653528522,2853.2759103775024,0.9918902698233498,79767
Adipose_Tissue,10,-1,0.01215576752186338,0.9148873346622379,0.8556730556200995,880315.6582891941,325.7975089819675,37.58592225751516,499.18131579943304,2710.3522469997406,0.9918266124428448,79175
Adipose_Tissue,20,-1,0.012104447983318724,0.9167517523195572,0.8561045115430181,880015.0106623173,293.2667045911644,37.5696542574349,410.6380428342471,3010.9998738765717,0.9918792250944948,80211
Adipose_Tissue,30,-1,0.01199944128609891,0.9168885577690841,0.8558301869516274,879667.447132349,262.917772975588,37.55242307311703,345.6901308957012,3358.5634038448334,0.9921054527178085,79448
Adipose_Tissue,40,-1,0.011991529912560885,0.9161263828847025,0.8571489882191369,878824.1767647266,210.15253305174332,37.51816339631673,262.98895932617296,4201.833771467209,0.9920722533633263,79888
Adipose_Tissue,50,-1,0.011977970059422667,0.9171011882805649,0.8550802426064087,878255.156512022,185.0876187077382,37.48029004984158,207.98368160382756,4770.854024171829,0.9920924236478473,79655
Adipose_Tissue,60,-1,0.011938152554841508,0.9176853244221665,0.8550257835899145,878123.7561433315,180.1265172655828,37.46896130470421,195.73781015283518,4902.25439286232,0.9921542111850464,79505
Adipose_Tissue,70,-1,0.011898993377291353,0.9172864171628011,0.8550744858970506,877175.0035588741,150.91863912640528,37.454990451982624,182.48725480483495,5851.006977319717,0.9922042006591066,79669
Adipose_Tissue,80,-1,0.011922326440363758,0.9172280171871748,0.8561070201012323,876774.3496222496,141.2466259272982,37.408694337673,149.05111001867164,6251.660913944244,0.9921747538893806,79579
Adipose_Tissue,90,-1,0.011889462283538902,0.9173358662816823,0.8554773545371515,876557.3926432133,136.50922424934237,37.39851998282376,143.28163207271083,6468.617892980576,0.9922264166203779,79615
Adipose_Tissue,100,-1,0.011871175271903773,0.9177710735994011,0.8567938832720835,875658.735114336,119.85787960585269,37.383317835146855,135.4478500076133,7367.275421857834,0.9922524194389657,79618
Adrenal_Gland,1,-1,0.011776574799766818,0.917529205427044,0.8189682836818741,141405.95909881592,143.1596877020154,6.187883938302848,252.1796701555877,994.698014497757,0.9903234427418803,61249
Adrenal_Gland,2,-1,0.011357804503634938,0.9182068535412781,0.8217284408776732,141040.79924869537,104.717309667716,6.18090355400339,196.50124271380233,1359.8578646183014,0.991196297009931,61999
Adrenal_Gland,3,-1,0.011388965413277236,0.9159000010264025,0.8189266748913802,141532.0223248005,163.93616626506136,6.190202008522517,278.3733536560549,868.6347885131836,0.9912452989746786,61069
Adrenal_Gland,4,-1,0.011347487919368784,0.9186816046160501,0.8180473173815385,141484.32296824455,155.4025437986619,6.18908262805875,265.0776667985918,916.3341450691223,0.9912761824500539,60821
Adrenal_Gland,5,-1,0.011282018515301325,0.9163442328316092,0.8215254992506177,141424.06345534325,145.81362058939933,6.188093054089937,254.3386145086399,976.5936579704285,0.9914479225716594,60843
