,tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,num_samples
0,Adipose_Tissue,1,-1,0.0150602015462775,0.8120611432542673,0.8719800234656707,817550.1564948559,264.0179752169512,34.72712571178474,359.8952569235115,3108.343282699585,1204
1,Adipose_Tissue,2,-1,0.0148294212128749,0.8194203139043085,0.8737778415517844,817443.8046307564,255.283459955665,34.729655920823234,369.55885583670766,3214.6951467990875,1204
2,Adipose_Tissue,3,-1,0.0141568651261044,0.8313260883334089,0.8738016217149124,817617.3507494926,269.85145818398325,34.7406557771585,418.3999019645924,3041.1490280628204,1204
3,Adipose_Tissue,4,-1,0.0137026452684073,0.8393693679827094,0.8752740426775797,817627.5653572083,270.760889535691,34.732661757573126,381.7356939003945,3030.9344203472137,1204
4,Adipose_Tissue,5,-1,0.0135739548289944,0.8434852893150112,0.8745760856842748,817584.813002348,266.99483707872247,34.72702162210854,359.50851992327694,3073.6867752075195,1204
5,Adipose_Tissue,6,-1,0.0137122903731851,0.8427848427877973,0.8745682733216126,817694.2063724995,276.8479322518521,34.73311135312019,383.62636495167385,2964.293405056,1204
6,Adipose_Tissue,7,-1,0.0134706122903132,0.8436525391824684,0.8743847504954748,817678.9015817642,275.42589498703404,34.72951434691265,369.0044584017904,2979.5981957912445,1204
7,Adipose_Tissue,8,-1,0.0137013913269822,0.8425685263359404,0.8747237606952238,817678.5139288902,275.39006607871505,34.7300315135523,371.0377655545113,2979.9858486652374,1204
8,Adipose_Tissue,9,-1,0.0136696317267917,0.84250321814041,0.8756474638847226,817220.1451601982,238.67767903716688,34.71310896456813,314.3576545470809,3438.354617357254,1204
9,Adipose_Tissue,10,-1,0.0135198842782455,0.8436009416154565,0.8749876427922879,817617.0595622063,269.8256226231076,34.727759359615824,362.2675935748962,3041.4402153491974,1204
10,Adipose_Tissue,20,-1,0.0135667119232756,0.8431225577405724,0.8742473504457812,817347.706099987,247.8736459289956,34.712379637978586,312.3015603957361,3310.793677568436,1204
11,Adipose_Tissue,30,-1,0.0132749280527442,0.8481323146694437,0.8755759948171872,817373.6493759155,249.8313163265662,34.719979615465874,335.1438972693593,3284.8504016399384,1204
12,Adipose_Tissue,40,-1,0.0134512222322678,0.8482386173416082,0.8750595539748675,815964.4355332851,174.8289876473823,34.6794060717825,241.0277626723177,4694.064244270325,1204
13,Adipose_Tissue,50,-1,0.0133417422532918,0.847481227951856,0.8746666828827788,816015.7617020607,176.7617484408917,34.64184471951771,191.2957199222635,4642.738075494766,1204
14,Adipose_Tissue,60,-1,0.0133195266126556,0.848181626701712,0.8749696056022954,816063.790523529,178.60945152479454,34.63964642585431,189.0132453046133,4594.709254026413,1204
15,Adipose_Tissue,70,-1,0.0132695472565254,0.8498661357863665,0.876245015013695,814590.9712252617,135.25416365240054,34.587745332147485,147.4703906681122,6067.5285522937775,1204
16,Adipose_Tissue,80,-1,0.0132974250845792,0.8490064216309238,0.875716970688596,814637.5193049908,136.29981088910387,34.589475964010866,148.55914949027095,6020.980472564697,1204
17,Adipose_Tissue,90,-1,0.0132399382890687,0.8500655985921075,0.8762636135582598,814568.1269402504,134.74684090780374,34.605492901951635,159.45442534511986,6090.372837305069,1204
18,Adipose_Tissue,100,-1,0.0132711260297261,0.849023520941787,0.8749610388820553,813232.8337557316,110.516483957891,34.575119809259945,139.98591630342122,7425.666021823883,1204
19,Adrenal_Gland,1,-1,0.01690033038956,0.8137554408555896,0.8616929660691336,180918.8659236431,139.16299829193338,7.405376502504328,195.66279575286785,1309.4596104621887,258
20,Adrenal_Gland,2,-1,0.0160409836799628,0.8290732842499482,0.8629370731529162,181092.60268878937,160.4514043947169,7.410887122847394,228.8068227729683,1135.7228453159332,258
21,Adrenal_Gland,3,-1,0.0155337557353507,0.8382726882229028,0.8646148671375715,181080.6293625832,158.77749709003876,7.411395945888654,232.4424448560376,1147.6961715221405,258
22,Adrenal_Gland,4,-1,0.0156285857208728,0.8374289337005608,0.8627208221260246,181214.95038080213,179.82316315939173,7.417395077012087,286.02681001262266,1013.3751533031464,258
23,Adrenal_Gland,5,-1,0.0152650338117929,0.8387174654881032,0.8643658872236771,181166.6503624916,171.64225971030984,7.415797980179263,269.48797409549394,1061.6751716136932,258
24,Adrenal_Gland,6,-1,0.0151651201406119,0.842301060146638,0.8666566972186692,181179.9114973545,173.81332102235172,7.416409746177234,275.59203623906984,1048.4140367507937,258
25,Adrenal_Gland,7,-1,0.0153029298975542,0.8427193201298009,0.8654130652563894,180992.1694524288,147.4153047784759,7.411927836393421,236.36848560503145,1236.1560816764832,258
26,Adrenal_Gland,8,-1,0.0152876402918029,0.8417614338911249,0.865716097430438,180948.58073806763,142.39426962181665,7.407118830834862,205.05428941075724,1279.744796037674,258
27,Adrenal_Gland,9,-1,0.0153631040066433,0.8430537549244213,0.8669309214396415,180727.10220241547,121.38655301139111,7.405473865247692,196.16484902676424,1501.2233316898346,258
28,Adrenal_Gland,10,-1,0.0152749482397814,0.8427562903787528,0.8668212527278826,180934.4736361504,140.8417190732069,7.405308123429355,195.31173089107395,1293.8518979549408,258
29,Adrenal_Gland,20,-1,0.015029825559196,0.8410384373551965,0.8656741606544546,180471.78377342224,103.7426661938529,7.398850785564081,167.01340589688346,1756.5417606830597,258
30,Adrenal_Gland,30,-1,0.015048612542128,0.8455690306415186,0.8656584455189527,180348.2699701786,96.92709568301376,7.386986717176736,131.90099796085167,1880.0555639266968,258
31,Adrenal_Gland,40,-1,0.0151553065731158,0.8441780875645752,0.8663305619521102,179934.8256354332,79.45425488774266,7.376816553002121,111.75964592226217,2293.499898672104,258
32,Adrenal_Gland,50,-1,0.0152495028801513,0.8443025927612029,0.8665409601729287,179776.027875185,74.30921971125555,7.369630871435152,100.87613591630968,2452.297658920288,258
33,Adrenal_Gland,60,-1,0.0148961954399384,0.8468942102973013,0.8671435292477653,180024.40035939217,82.68353555053172,7.374096992231857,107.37519407431348,2203.9251747131348,258
34,Adrenal_Gland,70,-1,0.0149560289468409,0.8445649154699473,0.8672096018701316,179982.93816900253,81.15674309308541,7.367840575899847,98.4865768641732,2245.387365102768,258
35,Adrenal_Gland,80,-1,0.015040279670029,0.8466994438623358,0.8671768870737376,179775.20820498466,74.28439046550957,7.364426524412327,94.22996832102857,2453.117329120636,258
36,Adrenal_Gland,90,-1,0.0149641094036761,0.8471640826354351,0.8668931501771031,179642.49865865707,70.47197446368789,7.371837650498326,103.9860613781977,2585.826875448227,258
37,Adrenal_Gland,100,-1,0.0149376992685501,0.8461222546036571,0.8675308214897223,180083.4949016571,84.96163882464813,7.36975091337263,101.04051423737774,2144.8306324481964,258
38,Bladder,1,-1,0.0258075855549461,0.7998621279297361,0.7785780372090849,214189.04380202293,242.43989162899337,4.631701016781399,222.51483379344623,887.1319580078125,21
39,Bladder,2,-1,0.0248724450841147,0.8099570476340153,0.7804890050409509,214002.98443984985,200.40804627806563,4.6251501029159074,169.43148587819317,1073.191320180893,21
40,Bladder,3,-1,0.0251176276905364,0.8046926935175405,0.7812303781607117,214223.7893702984,252.32239551309837,4.628964122788522,196.76008727854256,852.3863897323608,21
41,Bladder,4,-1,0.0246209454342303,0.8099799307359433,0.7807329466448945,214431.2221724987,333.47543128341005,4.6353069444329975,268.8859326579872,644.9535875320435,21
42,Bladder,5,-1,0.0255133360839311,0.8060188405897765,0.7855971314241307,214246.66322135925,259.2801985904712,4.6329941357140205,237.18330611188844,829.5125386714935,21
43,Bladder,6,-1,0.0252665422478004,0.809611588919982,0.7767471622224732,214553.94525694847,411.8414655800876,4.639648440285849,358.9481182108026,522.2305030822754,21
44,Bladder,7,-1,0.025190338928472,0.808624767466469,0.7834241217677824,214249.99960303307,260.3272606433189,4.630530302343602,210.71672802545388,826.1761569976807,21
45,Bladder,8,-1,0.0258214342411842,0.8077702561569018,0.7830393529489249,214220.46767306328,251.34292761242463,4.630005849185356,205.82780619939044,855.7080869674683,21
46,Bladder,9,-1,0.0248781543944453,0.8108684853590592,0.7832880499159989,214208.1625683308,247.7798469154709,4.631749122411516,223.0279520904012,868.0131916999817,21
47,Bladder,10,-1,0.0252282225497871,0.8083089503618947,0.7886110752812269,214032.66651654243,206.10854872838487,4.624003190720114,162.6386461249135,1043.5092434883118,21
48,Bladder,20,-1,0.0254110414201257,0.8069644186752603,0.7864700473384872,214307.9112648964,279.9506903184669,4.631725284178702,222.77338633060683,768.2644951343536,21
49,Bladder,30,-1,0.0252470015902655,0.8121401547507969,0.7832475942299245,214093.5283281803,218.87420532409945,4.625624245062482,172.40838692166247,982.6474318504332,21
50,Bladder,40,-1,0.0250375677366312,0.8069579140148926,0.7843994574718023,213899.14350366592,182.72751200912515,4.619249097899546,139.46199839044382,1177.0322563648224,21
51,Bladder,50,-1,0.0250583568045944,0.811197769952839,0.7849250048488244,213782.60420703888,166.2653876877447,4.617756300784363,133.4888277848626,1293.571552991867,21
52,Bladder,60,-1,0.0253050973231965,0.8093568634061251,0.7855037913098885,213572.8003759384,143.06219061175057,4.616945419205192,130.45380173710237,1503.375384092331,21
53,Bladder,70,-1,0.0251612080513825,0.8093749337241506,0.7830763512525276,213473.3561728001,134.18614139326485,4.609144959846222,107.04201660921277,1602.8195872306824,21
54,Bladder,80,-1,0.0253698386742794,0.8105147070131,0.785921525190481,213381.72201299667,126.92950523818924,4.608745540231857,106.06732191362042,1694.4537470340729,21
55,Bladder,90,-1,0.0255370225044302,0.8071066526448551,0.7866049459944118,213316.3247323036,122.21271708310717,4.611254546315886,112.50231533249207,1759.851027727127,21
56,Bladder,100,-1,0.0256787192554294,0.8082249253287356,0.7866053113045407,213118.24375724792,109.84864410732423,4.606636172568936,101.20077350190888,1957.9320027828217,21
57,Blood,1,-1,0.0181018405654616,0.8028260025816241,0.912875508093417,509855.8769350052,233.7280787296264,21.578174213341804,385.60632762285326,2190.7793838977814,929
58,Blood,2,-1,0.017816065450549,0.8050617034486297,0.9143653278602568,509897.30853033066,238.23350462003464,21.56683894766012,320.7937452486869,2149.3477885723114,929
59,Blood,3,-1,0.01751221084866,0.8083436355578363,0.9118736484723426,509968.3526995182,246.37721435065524,21.5712834666526,343.4267579108643,2078.3036193847656,929
60,Blood,4,-1,0.0170642538896035,0.8119811770237113,0.9148998566602128,510011.1616153717,251.55882519889732,21.57909122301407,392.0136539052672,2035.4947035312653,929
61,Blood,5,-1,0.0172394868652188,0.8114825511849609,0.9139824919055044,509995.2768061161,249.61088532237076,21.571487314455428,344.54166709657136,2051.379512786865,929
62,Blood,6,-1,0.0169501090610337,0.8147733325473535,0.9138909435013192,510059.8436295986,257.7226625717733,21.580368650595187,401.3026129549239,1986.812689304352,929
63,Blood,7,-1,0.0166620561242495,0.8184170547893507,0.9150487110828583,509604.2332649231,209.6469960372076,21.56932086257531,333.0506451186065,2442.4230539798737,929
64,Blood,8,-1,0.0166046627757537,0.818751865280697,0.9157362263590676,509470.4084587097,198.75675172050128,21.553760651459434,268.6882715227731,2576.247860193253,929
65,Blood,9,-1,0.016655686680842,0.8203775627551171,0.9149936027335004,509470.26863884926,198.74596524550532,21.565699511386114,315.4637964543776,2576.387680053711,929
66,Blood,10,-1,0.016493683262216,0.8213679080841721,0.9140215006122075,509438.4682617188,196.3227516928763,21.5512043120405,260.4202876871319,2608.18805718422,929
67,Blood,20,-1,0.0163702939063249,0.8254660970071804,0.91499225813794,509692.4188184738,217.4999999896196,21.56547339893952,314.4271001670027,2354.237500429153,929
68,Blood,30,-1,0.0163117251507647,0.8221953779013674,0.9162845170237556,509936.10352516174,242.61257895910504,21.553817425452163,268.87785948889086,2110.552793741226,929
69,Blood,40,-1,0.016299539498916,0.8223235443466486,0.9145805819324844,508901.9521141052,162.82824169525853,21.52308782923478,194.5686873584997,3144.7042047977448,929
70,Blood,50,-1,0.0163486256333632,0.8238732276826931,0.9158886051115804,508880.94581890106,161.74778341815983,21.531441204497632,210.3732717636575,3165.710500001908,929
71,Blood,60,-1,0.0162823104296679,0.8260513766852032,0.9154487063276004,508859.8323163986,160.67616407950794,21.51176260037587,176.5830238669406,3186.8240025043488,929
72,Blood,70,-1,0.0163080651104328,0.8265703957353827,0.9147479962327828,507964.99912428856,125.45067650329108,21.475908834028637,136.60595535392696,4081.6571946144095,929
73,Blood,80,-1,0.0161497848762343,0.8257995305460143,0.9160696329344477,507907.02592515945,123.69381022344204,21.46252174221377,125.9586106456549,4139.630393743515,929
74,Blood,90,-1,0.0161617144758788,0.8260215981806485,0.916411032611869,507871.16722631454,122.6315396746685,21.46121632224652,125.00849771860558,4175.489092588425,929
75,Blood,100,-1,0.0161997474970732,0.8258178762198839,0.916329647796599,506855.47921180725,98.63787070932264,21.42532973033758,103.5385327203404,5191.177107095718,929
76,Blood_Vessel,1,-1,0.0155384599373864,0.8040756547021657,0.8516228220575736,868346.9176273346,262.2184704909514,36.642848164531785,370.2804300895946,3324.2171428203583,1335
77,Blood_Vessel,2,-1,0.0151636253616018,0.8104219847689378,0.8521763845242055,868315.3766756058,259.7538649123805,36.64144748467568,365.1263738059484,3355.758094549179,1335
78,Blood_Vessel,3,-1,0.0142514457550238,0.8305169783125795,0.8546601297755606,868458.0737128258,271.28993791818016,36.64547230334012,380.338726314094,3213.061057329178,1335
79,Blood_Vessel,4,-1,0.0145001800274545,0.8302808441424407,0.852843908384985,868403.7393035889,266.7785836424171,36.63595797486271,346.23827872460447,3267.395466566086,1335
80,Blood_Vessel,5,-1,0.0142438622753882,0.834199498798667,0.8560738016902135,868312.3695149422,259.52130278152856,36.65086037318559,402.8052127168445,3358.765255212784,1335
81,Blood_Vessel,6,-1,0.0142319526987791,0.8344738117714415,0.8578053148748729,868432.1829214096,269.12136255060693,36.65217118623944,408.67812538560605,3238.951848745346,1335
82,Blood_Vessel,7,-1,0.0143505680092459,0.8307684671400001,0.8540200720784783,868470.8507847786,272.3730577515124,36.63273699505555,336.0385528846136,3200.283985376358,1335
83,Blood_Vessel,8,-1,0.0143515728402612,0.8324676728548535,0.8567438586521323,867836.3643224239,227.30725258559116,36.63879758688776,355.7580188974649,3834.770447731018,1335
84,Blood_Vessel,9,-1,0.0141969752631346,0.8352265435804028,0.8545300325094174,868447.6484475136,270.4125432912942,36.65063483114516,401.811681639515,3223.4863226413727,1335
85,Blood_Vessel,10,-1,0.0143309857825667,0.8342832370151521,0.8562354292664797,868400.989790678,266.55427824780475,36.64763260153155,389.03860628766193,3270.1449794769287,1335
86,Blood_Vessel,20,-1,0.0139698668174147,0.8393399260572906,0.855366750034178,868173.6463413239,249.2277394214217,36.63736505206533,350.8909403910996,3497.4884288311005,1335
87,Blood_Vessel,30,-1,0.0141122919647858,0.8379741415012807,0.8547538938393466,868227.1966376305,253.1030178905098,36.63040915821916,329.03339495086215,3443.9381325244904,1335
88,Blood_Vessel,40,-1,0.0137826288685678,0.843747089852925,0.8577687569312883,866844.9926195145,180.61447581987892,36.59172239175855,244.371313161614,4826.142150640488,1335
89,Blood_Vessel,50,-1,0.0138844741482962,0.8418689913301259,0.8567728151028636,866775.9102573395,178.06560914380117,36.55016884500309,191.4576951489377,4895.224512815476,1335
90,Blood_Vessel,60,-1,0.0138273465105501,0.8439898596870888,0.8576774072843516,866603.7733950615,172.01676972447584,36.53850506210042,180.487944321375,5067.36137509346,1335
91,Blood_Vessel,70,-1,0.0138680202067844,0.8421873445634512,0.8582001747152818,865152.5131158829,133.72016064145888,36.49571208691843,149.13749110068332,6518.62165427208,1335
92,Blood_Vessel,80,-1,0.0138085934358213,0.8431433909436535,0.8570588377860899,865119.8529987335,133.0535252769365,36.477616590071946,138.93283106943127,6551.2817714214325,1335
93,Blood_Vessel,90,-1,0.0137613550654379,0.8435297454882765,0.8583076623938011,865160.8586192131,133.89157611141417,36.47981895222821,140.09955115836553,6510.276150941849,1335
94,Blood_Vessel,100,-1,0.0139335897559604,0.8430463624050969,0.8578395450453135,863574.6998240948,107.66110523673387,36.420167335700114,114.13824873050702,8096.434946060181,1335
95,Brain,1,-1,0.0155756361039876,0.8690248246812066,0.8862974396799055,1877004.0339286327,280.3239703559313,78.94901963615794,442.6713635264824,6719.810088396072,2642
96,Brain,2,-1,0.0149745846477612,0.872325709780636,0.8851581345747465,1877149.3085989952,286.51816808988127,78.95203331875035,450.2626598206558,6574.5354180336,2642
97,Brain,3,-1,0.0149227915213131,0.8747109018085079,0.88810109852504,1877067.9602627757,283.0163376596309,78.91983383969139,380.538342267768,6655.883754253387,2642
98,Brain,4,-1,0.0149257775442799,0.8747124671865634,0.888704636649545,1877173.8686552048,287.5925083621154,78.91936411231707,379.6806454009416,6549.975361824036,2642
99,Brain,5,-1,0.0146975601452292,0.876864001698753,0.8891747771935713,1877277.61747694,292.22116726774584,78.91725066787235,375.8689619023153,6446.226540088654,2642
100,Brain,6,-1,0.0143461320105522,0.8802120673152845,0.8890098006808114,1877241.510192633,290.5934644907783,78.91576401650434,373.233255662902,6482.333824396133,2642
101,Brain,7,-1,0.0142187805510499,0.8802443218303152,0.8890055718271865,1876966.4271450045,278.7638945016961,78.89903801039712,345.9406352568507,6757.416872024536,2642
102,Brain,8,-1,0.0142741844637882,0.879908189800046,0.8914380493237057,1876761.171226263,270.5460820326521,78.93061860612848,401.3548945649461,6962.672790765762,2642
103,Brain,9,-1,0.0142192981415344,0.8804611367470937,0.8904214439536141,1876782.5148711205,271.37797450901905,78.88655272548776,328.0349390839151,6941.329145908356,2642
104,Brain,10,-1,0.0141236747811776,0.8818540957293822,0.8923998562713409,1877068.2285368445,283.0277454617608,78.8952860220411,340.35760992985365,6655.615480184555,2642
105,Brain,20,-1,0.0138668575445547,0.883754113385835,0.8922948976245139,1877140.1555905344,286.1198346562694,78.9176847137826,376.64552368853793,6583.688426494598,2642
106,Brain,30,-1,0.0138317853565062,0.8851591648100644,0.8924849482054118,1877077.178101778,283.40883505139374,78.85554267257984,290.6677422503276,6646.665915250778,2642
107,Brain,40,-1,0.0138284284266178,0.8854451008541168,0.8927395463278696,1873999.9174449444,193.72049244230692,78.817557197304,255.0755811141597,9723.926572084429,2642
