tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Breast,1,-1,0.008157093866885269,0.8649167205961532,0.0,322777.1532986164,254.80964872666797,12.660910826608271,432.6998003121,1271.729246377945,0.8392947862709964,0
Breast,2,-1,0.007905577470671946,0.8690795126244818,0.0,322906.948428154,283.77196001605665,12.663211561790021,469.53393917800724,1141.9341168403625,0.8445318058495178,0
Breast,3,-1,0.007942051962326545,0.8686042023601819,0.0,322914.3121135235,285.61372089072813,12.663167127465506,468.7632675904255,1134.570431470871,0.8474358443179988,0
Breast,4,-1,0.008205536144555986,0.8706329382358104,0.0,323012.9831831455,312.8188842269823,12.6647622431335,498.1129775335132,1035.8993618488312,0.8497675721511764,0
Breast,5,-1,0.007907413234315425,0.8695608153518243,0.0,322992.77333307266,306.8327393483827,12.665189817326716,506.61550456986225,1056.109211921692,0.8428827504578773,0
Breast,6,-1,0.007852891655305607,0.8723069261081161,0.0,322854.88598275185,271.3985054834505,12.66133308279755,439.02068555090864,1193.996562242508,0.8463319779197073,0
Breast,7,-1,0.007728353401161388,0.870172595811544,0.0,322775.94922733307,254.5686235476637,12.660323833866283,424.20936646446137,1272.9333176612854,0.8483903476374437,0
Breast,8,-1,0.007686794501710835,0.8712552958504323,0.0,322880.63215112686,277.3796475875609,12.661524709594374,441.9505335472407,1168.2503938674927,0.8524898125950128,0
Breast,9,-1,0.00770825570228569,0.872006813644043,0.0,322883.77982378006,278.1290238574534,12.661435397380705,440.5801578327881,1165.1027212142944,0.8487135186690605,0
Breast,10,-1,0.0077510789091934295,0.8708336893723657,0.0,322869.37553977966,274.7324781560002,12.658988302970677,406.08026500360006,1179.5070052146912,0.8482174056256856,0
Breast,20,-1,0.0076860360177726985,0.8707281506771566,0.0,322834.1979589462,266.77615429307457,12.659169477604651,408.44823668824705,1214.6845860481262,0.8467970500568314,0
Breast,30,-1,0.007888789715013384,0.8697884715879399,0.0,322304.0589761734,185.72014290474485,12.65345906062283,345.0327450112292,1744.8235688209534,0.8468068459130027,0
Breast,40,-1,0.00779856562453538,0.8699232875566982,0.0,322116.9722099304,167.73494952821935,12.642249079528641,264.43621718815365,1931.9103350639343,0.8477566317052992,0
Breast,50,-1,0.007830767367094866,0.8707213114181594,0.0,322352.8318939209,191.06085206824395,12.644067379179539,274.85009519793834,1696.0506510734558,0.8454148705288704,0
Breast,60,-1,0.007717870003637013,0.87117591948037,0.0,322083.66481900215,164.8921024164831,12.637785193740777,241.9323025420221,1965.2177259922028,0.8482282562257109,0
Breast,70,-1,0.007633823936690845,0.8710792409703203,0.0,322138.6058239937,169.63452414121758,12.632145988975935,218.44739784927455,1910.2767210006714,0.8495870312498861,0
Breast,80,-1,0.007891930293966943,0.8710148787205562,0.0,321553.9047369957,129.88046687474534,12.620856715622693,182.9034978238271,2494.977807998657,0.8488738008787544,0
Breast,90,-1,0.007765456615594033,0.8719067855649993,0.0,321949.6258919239,154.36363251297956,12.630534192089115,212.55015757741316,2099.25665307045,0.8476964497789575,0
Breast,100,-1,0.007703310364384039,0.8709543778809898,0.0,321548.6067554951,129.60525551058907,12.604924554331848,148.74688556705354,2500.275789499283,0.8494707320095781,0
Kidney,1,-1,0.014679792346766758,0.8323298864882852,0.0,274465.2923359871,342.6798190490648,5.728120819071982,374.1705129851256,803.282128572464,0.8173912768944293,0
Kidney,2,-1,0.01390648370526567,0.8258828713322706,0.0,274735.4889867306,516.3685485967584,5.7324182184210235,519.6546682287617,533.0854778289795,0.8295938261476873,0
Kidney,3,-1,0.013840425489761986,0.8297227341558182,0.0,274757.3091247082,538.4064848686552,5.732685711914687,532.5433533958321,511.2653398513794,0.8311713260146593,0
Kidney,4,-1,0.014052867790487072,0.8303416175175764,0.0,274706.09674835205,489.385741928681,5.731885125699982,495.74353099682025,562.4777162075043,0.8264617353424333,0
Kidney,5,-1,0.013731804673697197,0.8339215660355466,0.0,274873.58914613724,696.9083700732465,5.734449525010679,636.6658799897823,394.9853184223175,0.834455577886314,0
Kidney,6,-1,0.013688534425232405,0.834672910002549,0.0,274734.27180838585,515.1922253874544,5.732345257920019,516.2467780935929,534.302656173706,0.8337079270818495,0
Kidney,7,-1,0.013727657225241477,0.833354201682529,0.0,274301.8510775566,284.74388658161325,5.7260136946842195,329.00674889493587,966.723387002945,0.8366596897696161,0
Kidney,8,-1,0.013661668813103565,0.83479115911826,0.0,274283.8333084583,279.5339392073334,5.725730674608589,323.75785309375857,984.7411561012268,0.8375270677814678,0
Kidney,9,-1,0.013886360626495396,0.8325783041593307,0.0,274337.11453413963,295.52379600533396,5.726147572172864,331.5493966304444,931.4599304199219,0.8294936795801996,0
Kidney,10,-1,0.013921251963093904,0.8321298870273041,0.0,274421.2097918987,324.8525497294841,5.727440534110526,358.29153425120944,847.3646726608276,0.8319546289145094,0
Kidney,20,-1,0.013736104958071468,0.8346459946490051,0.0,274256.2314274311,271.9123502299871,5.72540878848552,317.98807657496684,1012.3430371284485,0.8308348129651527,0
Kidney,30,-1,0.013733123987822017,0.8329142165111941,0.0,274181.2537984848,253.16227590733106,5.7231651351932955,282.852132246425,1087.3206660747528,0.8341893638369522,0
Kidney,40,-1,0.013796431693224163,0.8341979217465226,0.0,273985.0445663929,214.46214447964346,5.719943496899855,244.12047864111207,1283.5298981666565,0.8286390632400674,0
Kidney,50,-1,0.013982361982749379,0.8339636277454381,0.0,273976.2450726032,213.00186792769432,5.7196020135842724,240.6279072927047,1292.3293919563293,0.8291679766911485,0
Kidney,60,-1,0.013658045611706594,0.83199704501948,0.0,273713.6149363518,177.02619873446457,5.71565125050819,206.45526682676453,1554.959528207779,0.83402087552778,0
Kidney,70,-1,0.013648258740125466,0.8345269428409233,0.0,273334.3888242245,142.31755666269518,5.7093744855746635,168.44895389647922,1934.185640335083,0.8364376126232996,0
Kidney,80,-1,0.013882958703368949,0.8345407963667275,0.0,273429.81574845314,149.70347770665788,5.7108765137177935,176.21153803848264,1838.7587161064148,0.8330020642300172,0
Kidney,90,-1,0.013867404961444205,0.8344143945247819,0.0,273345.3911919594,143.13174328538753,5.709238501674559,167.7798075768359,1923.183272600174,0.8298002740754586,0
Kidney,100,-1,0.013773789341924962,0.8343935955659804,0.0,273214.2838792801,133.9969021116417,5.706182126511625,154.0276559948881,2054.2905852794647,0.8333719863760812,0
Testis,1,-1,0.008073376552095656,0.8890636356054378,0.0,330482.3659801483,275.18429261584924,13.100512066825603,507.87231571524023,1205.3293163776398,0.8616725448059848,0
Testis,2,-1,0.007591253045681592,0.8906176855822927,0.0,329834.7963786125,179.0101403211147,13.082751617527883,301.020222293628,1852.898917913437,0.8662163144951661,0
Testis,3,-1,0.0076013784059291364,0.8907516296363492,0.0,330348.90231633186,247.75129553520625,13.09206931729619,382.8206324766764,1338.7929801940918,0.8648691375935748,0
Testis,4,-1,0.007473221711246609,0.8910890157308023,0.0,330273.80225753784,234.59178746215926,13.090562612964689,366.7068265682473,1413.8930389881134,0.8659833595440873,0
Testis,5,-1,0.007534338353044973,0.8910985637243918,0.0,330500.3481402397,279.35190945668495,13.09212585794958,383.4529336450636,1187.3471562862396,0.8676489799864204,0
Testis,6,-1,0.007504340867349069,0.8900759932173674,0.0,329887.0482516289,184.20472587146273,13.082930999829093,302.2636396663783,1800.6470448970795,0.8636662320350365,0
Testis,7,-1,0.007518349551787414,0.8898038567066554,0.0,330163.7644906044,217.65272675615157,13.087393892469121,336.88461380817523,1523.9308059215546,0.867482441835556,0
Testis,8,-1,0.007437866419873497,0.8907190363156898,0.0,330127.5365884304,212.5986885663763,13.086009792337606,325.32812105329873,1560.1587080955505,0.8688937258999038,0
