tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001,num_samples
Adrenal_Gland,2,-1,0.0113578045036349,0.918206853541278,0.8217284408776732,141040.79924869537,104.717309667716,6.18090355400339,196.50124271380236,1359.8578646183014,0.991196297009931,61999,258
Adrenal_Gland,3,-1,0.0113889654132772,0.9159000010264025,0.8189266748913802,141532.0223248005,163.93616626506136,6.190202008522517,278.3733536560549,868.6347885131836,0.9912452989746786,61069,258
Adrenal_Gland,4,-1,0.0113474879193687,0.91868160461605,0.8180473173815385,141484.32296824455,155.4025437986619,6.18908262805875,265.0776667985918,916.3341450691224,0.991276182450054,60821,258
Adrenal_Gland,5,-1,0.0112820185153013,0.9163442328316092,0.8215254992506177,141424.06345534325,145.8136205893993,6.188093054089937,254.3386145086399,976.5936579704284,0.9914479225716594,60843,258
Adrenal_Gland,6,-1,0.0112119508340068,0.9184189600843926,0.8207117557766909,141638.58479118347,186.85976773866344,6.1912978027027705,292.7475013260059,762.0723221302032,0.9914872433704432,60825,258
Adrenal_Gland,7,-1,0.0112138912306207,0.9185142271949202,0.819055826353917,141277.6930398941,126.8078476274715,6.185852538090776,232.96926806473024,1122.964073419571,0.9914767945960228,60828,258
Adrenal_Gland,8,-1,0.011234543268488,0.919361765386013,0.8191697339858971,141599.72829961777,177.79439905052487,6.194169102111903,338.55458369023773,800.9288136959076,0.9914748915320072,60757,258
Adrenal_Gland,9,-1,0.0112002671214943,0.9183972555401844,0.8158147856676823,141421.16826415062,145.3826220022728,6.187761824397168,250.9358141778025,979.4888491630554,0.9914958157163972,60644,258
Adrenal_Gland,10,-1,0.0113144239025126,0.9174038202729028,0.8211518128404514,140923.87910151482,96.42658271967083,6.178219444214962,181.12415134683545,1476.7780117988586,0.991374924596449,61354,258
Adrenal_Gland,20,-1,0.011074785145328,0.9191534661703326,0.8205563299193989,141122.39324855804,111.40161357884963,6.181494159705356,200.2419195535139,1278.2638647556305,0.9917317655283592,60930,258
Adrenal_Gland,30,-1,0.0110858830099164,0.9190157608559472,0.8216363009950753,141178.048163414,116.47277498254776,6.17929828024077,187.00608045615508,1222.6089498996737,0.9917082170635324,60813,258
Adrenal_Gland,40,-1,0.0110488366648394,0.9187841200113012,0.8225900312622647,141201.26050019264,118.7269128122374,6.183273590593173,212.4255027604866,1199.3966131210327,0.9917697538599628,60782,258
Adrenal_Gland,50,-1,0.0110901816241331,0.9189165785539796,0.8214211041041378,141089.5467391014,108.6107317233838,6.1786924842436255,183.6570281257025,1311.110374212265,0.9916634213142796,60894,258
Adrenal_Gland,60,-1,0.011011750784013,0.919483155805944,0.8225295109612142,141319.57197618484,131.72011363647502,6.174913331346079,165.2006675040801,1081.08513712883,0.9918227902205602,60970,258
Adrenal_Gland,70,-1,0.0109989187376858,0.9195908783525658,0.8214894635047072,141066.61188316345,106.7435000665445,6.166496512311312,134.98810611477782,1334.0452301502228,0.9918465955353398,60950,258
Adrenal_Gland,80,-1,0.0110510025949334,0.9194394279355698,0.8228949858088931,140948.91975927353,98.08982094248418,6.161711316811583,122.2746435281352,1451.737354040146,0.9917330661279826,60886,258
Adrenal_Gland,90,-1,0.0110347969810735,0.9190574202781214,0.8222442899702085,141050.0914413929,105.43778808681792,6.1682387331815605,140.29922778845042,1350.5656719207764,0.9917714830654276,60858,258
Adrenal_Gland,100,-1,0.0110202994912993,0.91945256701836,0.8225820640001082,140986.59988498688,100.70360255632028,6.159137030953767,116.37811054395388,1414.0572283267977,0.9917730920865095,60781,258
Bladder,1,-1,0.0040094454037569,0.9819582231529628,0.92930945191407,60784.59063243866,145.70968314441194,1.249665231587764,154.2453604443712,420.0450813770294,0.9724086158854726,164189,21
Bladder,2,-1,0.0038091109706517,0.9822716574964272,0.9324962630792228,60952.74989914894,242.9856393254663,1.2534137199995856,285.46715201655263,251.88581466674805,0.976648323932416,163758,21
Bladder,3,-1,0.003994812056708,0.982280006735618,0.930778865281186,61023.19188666344,337.320021708195,1.2538633020117531,317.90432889648645,181.4438271522522,0.973590678872446,164235,21
Bladder,4,-1,0.0039254870335021,0.9821736732236191,0.9340902388675908,60966.365181684494,256.8703530662179,1.2529219868060653,256.8072627608021,238.27053213119507,0.974364676708121,164710,21
Bladder,5,-1,0.0038020235162226,0.9831277470579896,0.9318493102128202,60989.78520298004,284.8707944689733,1.2539131924522664,321.964111548116,214.8505108356476,0.9768179893846868,164306,21
Bladder,6,-1,0.003880847378741,0.9828805860598044,0.9329035474331812,60979.165246248245,271.453003908407,1.2529787581566525,259.81880281395274,225.47046756744385,0.9752057967007348,164678,21
Bladder,7,-1,0.003812219181585,0.9828646943261996,0.9322619704058256,60962.2399353981,252.49876921691023,1.2527102858928123,246.16725711865192,242.39577841758728,0.9767852948627026,163997,21
Bladder,8,-1,0.0037997741128333,0.9828681294707547,0.9336516406340818,60932.74297142029,225.10580891051748,1.25213743949262,221.3512455307262,271.892742395401,0.97689631436926,164649,21
Bladder,9,-1,0.0037974696968612,0.9831765618151782,0.93339568365713,60847.1071870327,171.1881182308155,1.2508084258431411,179.39447808516687,357.5285267829895,0.9773339044736824,164672,21
Bladder,10,-1,0.003823408129694,0.98262009089829,0.9333696086516634,60811.14803671837,155.54397069130596,1.2501400718179676,163.7822787900229,393.48767709732056,0.9765250377760004,164673,21
Bladder,20,-1,0.003794437892293,0.9827870233271564,0.9335614145574828,60927.12373137474,220.5477225720852,1.2523754617049576,231.0283695991703,277.5119824409485,0.9769763439932966,164543,21
Bladder,30,-1,0.0037550794454894,0.9830410507633744,0.9349009633998876,60868.613555431366,182.1446419132077,1.2508689834962328,180.9573953240504,336.0221583843231,0.9775423452395476,164680,21
Bladder,40,-1,0.0037676437081707,0.9833711771801604,0.9341254200280728,60722.34273195267,126.90343425150375,1.2484109644207713,133.68353684596178,482.29298186302185,0.9774203704713148,164712,21
Bladder,50,-1,0.0037562133159478,0.982973651726046,0.934667411391454,60787.78592395783,146.82659606158126,1.2496202272857582,153.39877737938784,416.8497898578644,0.9774037132892458,164830,21
Bladder,60,-1,0.003762533650471,0.9832348924244844,0.933971754141684,60624.06988525391,105.42238744129322,1.2465544513164923,111.65288133848732,580.5658285617828,0.9772838445100436,164337,21
Bladder,70,-1,0.0037739823802215,0.983133931833418,0.9344952144760328,60718.16786122322,125.8143480348105,1.2476984439739018,124.27261364533877,486.46785259246826,0.9771563119664876,164666,21
Bladder,80,-1,0.0037461460132789,0.9832445836688792,0.9341119917366864,60684.256113529205,117.61536324660077,1.2484606978940942,134.39391214600084,520.3796002864838,0.9776342837508392,164591,21
Bladder,90,-1,0.0037455255935941,0.9831919804015832,0.934306445116382,60546.27570605278,92.96530012779412,1.2442679744551446,92.81484148360276,658.3600077629089,0.9775823074160302,164693,21
Bladder,100,-1,0.0037359717416987,0.983362743967864,0.9343558717850396,60600.867280483246,101.37104282846065,1.2456232577710429,103.12836834799458,603.7684333324432,0.9776395719620296,164477,21
Blood,1,-1,0.0134920482703085,0.9512289938133796,0.9069727289917866,513757.5264997482,361.9582666450664,21.948812708457485,641.8462376277856,1423.3155851364136,0.990335063413273,110316,929
Blood,2,-1,0.0129111054043834,0.9499844662410204,0.9099643004988094,513763.1680269241,363.3986523150691,21.943024275120024,549.0526740399921,1417.6740579605105,0.991736117263381,111007,929
Blood,3,-1,0.0118423306989548,0.951541222722352,0.9079057356629016,513680.9581885338,343.48048094808723,21.941470402993374,528.5401511598176,1499.8838963508606,0.9937144408153584,110242,929
Blood,4,-1,0.0117062441111262,0.9515044281460764,0.9089018078754252,513804.1922943592,374.2279595221176,21.946782229722835,605.924310377129,1376.6497905254364,0.9938506723628452,109674,929
Blood,5,-1,0.0115603645336265,0.9515233577310444,0.9088482374185444,513747.88677716255,359.5233147248994,21.939598410715025,505.7759698671409,1432.9553077220917,0.9941994643688422,109972,929
Blood,6,-1,0.0113334572277438,0.9522248221388776,0.9107887083543926,513725.9209513664,354.0953734303794,21.945279678946143,581.8278183248016,1454.921133518219,0.994438600892894,109924,929
Blood,7,-1,0.0111539646849897,0.9517337597934769,0.9106077974532678,513732.9751915932,355.8205830051896,21.943381308005996,553.9928015604625,1447.8668932914734,0.9946091835496816,110021,929
Blood,8,-1,0.0110897476663131,0.952292755882158,0.9122385785961484,513681.6543638706,343.6399824142275,21.934701262186543,454.5600965183422,1499.1877210140228,0.9946957890133684,110182,929
Blood,9,-1,0.0110555859493224,0.9526489285437342,0.9126077586206895,513665.8272404671,340.050029201489,21.94280951420263,546.1233204944658,1515.014844417572,0.9947179867727296,110097,929
Blood,10,-1,0.0109295075479245,0.952347809581056,0.9099967256464776,513577.1212661266,321.24097664571224,21.931616514876765,427.3042354503959,1603.7208187580109,0.9948979640671368,109777,929
Blood,20,-1,0.0108128632187455,0.9531666864115628,0.9129921602246326,513454.700322628,298.45801390690974,21.920416555196024,350.9099105694056,1726.1417622566223,0.9950466707116684,110226,929
Blood,30,-1,0.0106583988276664,0.9531499155291948,0.9136690052286716,513240.5541918278,265.51773266658466,21.91004647182292,301.0719773938877,1940.2878930568693,0.9951984861331266,110437,929
Blood,40,-1,0.0105485731615201,0.9533426172836384,0.913881503201385,512594.7630684376,199.2131094248912,21.90060003054142,266.5828239128166,2586.0790164470677,0.9953076312424696,110332,929
Blood,50,-1,0.0105505291463509,0.9536859448203238,0.9145820647603898,512366.3695921898,183.0470340079961,21.87459370047069,202.66725866080355,2814.4724926948547,0.9953242839424904,110396,929
Blood,60,-1,0.0104346341630304,0.9529770558118956,0.914652011620304,512189.385433197,172.21738506364343,21.85960243873081,178.05817193764292,2991.456651687622,0.9954379296751472,110511,929
Blood,70,-1,0.0104100302563953,0.9535418088952944,0.9144788275636704,511482.0743453503,139.28445319189967,21.84018622352969,153.860892445167,3698.767739534378,0.9954582710536116,110539,929
Blood,80,-1,0.0103645199845871,0.9538181760678084,0.9149565944551848,511209.8174870014,129.7349914073825,21.82731219036625,141.1430302617511,3971.024597883225,0.9954990289716796,110508,929
Blood,90,-1,0.0103904511940916,0.9536230830384363,0.9146565952817272,511033.6719453335,124.22467001574266,21.80994956512324,126.98687048836658,4147.170139551163,0.9954733615909696,110555,929
Blood,100,-1,0.010346351998177,0.9541290783459664,0.9150254865616312,510475.8742492199,109.4972080743452,21.797834441339813,118.68109786445083,4704.967835664749,0.9955316414382072,110579,929
Blood_Vessel,1,-1,0.0126333263730318,0.9124583804682772,0.855347297683013,951974.6304140092,334.9655106493758,40.388350041757775,520.3896823952316,2850.5177931785583,0.9894629448073556,85406,1335
Blood_Vessel,2,-1,0.0125550260567236,0.9137970668015264,0.8577174610816883,952034.2199599744,342.1174117107971,40.39975054068725,609.790555065558,2790.928247213364,0.9901242842824632,85511,1335
Blood_Vessel,3,-1,0.0123230816937608,0.9122880046690468,0.8589195960937618,952200.8222334384,363.8363365520125,40.3910689324356,539.24415543873,2624.3259737491608,0.9904866405026624,85359,1335
Blood_Vessel,4,-1,0.0121828899189759,0.9142416332188544,0.8606751203771397,951963.1336605548,333.61994939213844,40.38420974300614,494.08284379802586,2862.0145466327667,0.9907769553271498,85351,1335
Blood_Vessel,5,-1,0.0121441243889562,0.914639998711693,0.8613481805926542,952033.617934227,342.0436301392898,40.3803716158655,471.9652594430687,2791.530272960663,0.9908562767106082,85938,1335
Blood_Vessel,6,-1,0.012185847799982,0.9153314109933016,0.8589908012332081,951895.5778663158,325.9266844990796,40.3752773221092,445.49573743527225,2929.570340871811,0.9907664261298658,85397,1335
Blood_Vessel,7,-1,0.012161143536378,0.914909973613418,0.8598463225004673,951811.659518242,316.8504171625813,40.37569179002063,447.5378173527589,3013.4886889457703,0.990804591134034,85102,1335
Blood_Vessel,8,-1,0.012137860583809,0.9140019592753682,0.8601453505928774,951768.1776287556,312.3435845093793,40.3732037905972,435.5530501235639,3056.970578432083,0.9909029558656444,85452,1335
Blood_Vessel,9,-1,0.0121018023437381,0.9146027821437616,0.8572092107455332,951665.7695040704,302.2192772474722,40.36611541952307,404.6781349502101,3159.3787031173706,0.990994028590262,84895,1335
Blood_Vessel,10,-1,0.0119719508495543,0.9157683207052372,0.8601179902625509,951752.1474921705,310.71426164696044,40.37913765307462,465.26911444056606,3073.0007150173187,0.9911855602690256,85946,1335
Blood_Vessel,20,-1,0.0119173495187718,0.9142470840194517,0.8578168776753333,951598.5123102664,295.91970668840503,40.35002640102677,348.59091831291533,3226.635896921158,0.9912883388239562,85270,1335
Blood_Vessel,30,-1,0.0120140430244228,0.9134331806847684,0.8589947290106177,951176.3837382792,261.6845116596046,40.32933161166541,295.84902144662533,3648.76446890831,0.9911577891234284,85150,1335
Blood_Vessel,40,-1,0.0119552033376584,0.9143643129197422,0.8592964570760163,950091.0064337254,201.68917491224184,40.29430203748151,235.52939525760027,4734.141773462296,0.9912238737668374,85216,1335
Blood_Vessel,50,-1,0.0119199062598297,0.9145682567022722,0.8601155023447278,949820.3144545556,190.78059240329932,40.27537820983622,212.1610342137345,5004.833752632141,0.9912954147949196,85563,1335
Blood_Vessel,60,-1,0.0119015383238493,0.914859836481244,0.8593403505955307,949628.6015381812,183.74224442205647,40.27185999860057,208.3184464770721,5196.546669006348,0.9913255839842088,85641,1335
Blood_Vessel,70,-1,0.0119272766802657,0.914647901190178,0.8596873662748257,948326.3045809268,146.92231466362668,40.220945729241095,165.05631457648653,6498.843626260757,0.9912966617173652,85382,1335
Blood_Vessel,80,-1,0.0118729395385047,0.9149592072221736,0.8602897270825075,948006.1012878418,140.0232553758089,40.1889577713856,146.0061653038544,6819.046919345856,0.9913767628593646,85724,1335
Blood_Vessel,90,-1,0.0119074246236054,0.9150036464184248,0.8594417093690441,947451.906703472,129.49869439730588,40.16541497997861,134.57471949165287,7373.241503715515,0.9913170906902024,85453,1335
Blood_Vessel,100,-1,0.0118669862202101,0.9147309070075016,0.8583158709340248,946601.5910835266,116.1085323357138,40.169053463005454,136.22304488527874,8223.557123661041,0.9913810608492168,85402,1335
Brain,1,-1,0.0085550436036572,0.9687691108741888,0.9296165439832736,1434582.094988823,315.8361965450878,60.411515590814176,453.7014412006289,4556.598354101181,0.9892139022749472,354810,2642
Brain,2,-1,0.0082563918392074,0.9694014398132572,0.9272276193460776,1434433.6570129397,305.8719619594552,60.42182092336275,491.6703556563634,4705.036329984665,0.990779156829792,355054,2642
Brain,3,-1,0.0081075956583182,0.968344797910234,0.92779789997439,1434453.4034676552,307.16107896319164,60.39849534796416,413.3694547680306,4685.289875268936,0.9916497835706852,355033,2642
Brain,4,-1,0.0078079938488921,0.969933781890942,0.9286471985073042,1434116.7736840248,286.57142907346935,60.39163954457889,394.8857027609012,5021.919658899307,0.9925422544008672,354115,2642
Brain,5,-1,0.0075835235099534,0.9702087399213412,0.9301344775260322,1434390.2882473469,303.0783314345625,60.39791138436476,411.72789598665145,4748.40509557724,0.9930383045005928,355516,2642
Brain,6,-1,0.0075804710632884,0.9701049160954538,0.9296447220124172,1434280.948993206,296.25657295580834,60.38885567946104,387.8436659755566,4857.744349718094,0.99312590445184,355095,2642
Brain,7,-1,0.0075241422815051,0.9696166364549148,0.9305998477424284,1434253.4692964554,294.5901108431659,60.392496885102254,397.1062163443896,4885.224046468735,0.9932887864483548,355719,2642
Brain,8,-1,0.0074910896016417,0.9700239210269196,0.9302262100208532,1434428.747435331,305.5531255726161,60.41032338001359,449.6839715412087,4709.945907592773,0.9933277746456518,354412,2642
Brain,9,-1,0.007492437435234,0.9698177653491112,0.9303500125149556,1434281.163804531,296.26967411484304,60.38793301986084,385.5648063167568,4857.529538393021,0.993371498687589,354969,2642
Brain,10,-1,0.0074659113593123,0.9702859429731036,0.9302362109903688,1434145.6463503838,288.2285497198415,60.38424988511448,376.7286054868502,4993.04699254036,0.9934144808594516,355340,2642
Brain,20,-1,0.007302392898718,0.9706818135877584,0.9313046847592168,1434026.8731324673,281.53155511983607,60.38505461419023,378.6244772785288,5111.820210456848,0.9937597402942988,355723,2642
Brain,30,-1,0.0072465972356984,0.9709072011097608,0.9303684079373614,1433516.4355082512,255.9716639937139,60.33694026077218,291.05071652046854,5622.257834672928,0.9938901362191463,354689,2642
Brain,40,-1,0.0071786888409734,0.9710119342806012,0.9317163146972416,1431780.5318157673,195.58400397048672,60.28296033851561,231.0859161659264,7358.16152715683,0.9940176174658972,355358,2642
Brain,50,-1,0.0071308516842158,0.9710740682836364,0.9321982381394082,1431349.1683280468,184.75307423678512,60.25074866772034,205.7857167496009,7789.525014877319,0.9941079358279132,355766,2642
Brain,60,-1,0.0071175107288972,0.9711322229287466,0.9316165005828996,1430997.994736433,176.78319305365375,60.24694208825853,203.15723833252343,8140.698606491089,0.994129700114078,355210,2642
Brain,70,-1,0.007087002665902,0.9711457748063472,0.9321877699661916,1429456.8511812687,148.6430649574705,60.20701482712488,179.15495140277835,9681.842161655426,0.9941806552731728,355549,2642
Brain,80,-1,0.0070758058048933,0.9712207433799086,0.9322105207971532,1428825.1848113537,139.5391964759239,60.12789434042879,145.1680992065374,10313.508531570436,0.99419492161488,355622,2642
Brain,90,-1,0.0070519289191358,0.9710520480846152,0.9324818427005166,1428095.06777668,130.31397023653048,60.09484411759072,134.5090361828657,11043.625566244124,0.994270970620838,355767,2642
Brain,100,-1,0.0070455082554612,0.971327082552884,0.9322790182642112,1426479.88926816,113.6867815350658,60.053267249744415,123.1351887781066,12658.804074764252,0.9942542076196434,355292,2642
Breast,1,-1,0.0130719963918585,0.9061750328808555,0.8102617269789449,310162.70332431793,220.1711809669418,13.446646765809184,361.1122726327016,1415.1618928909302,0.9905774627367028,36732,459
Breast,2,-1,0.012979347191259,0.9051591453273248,0.8131824803128046,310244.2471585274,233.6335078765036,13.44867722459242,381.8777772928863,1333.618058681488,0.9910571211032652,37123,459
Breast,3,-1,0.0127693138224275,0.907445704149944,0.811211980650719,310440.9645316601,274.05900020792944,13.455734885891674,477.27495364482985,1136.9006855487823,0.9913037578719318,36726,459
Breast,4,-1,0.012711505073853,0.9053819543830094,0.8124475462697116,310247.1416153908,234.14168411195192,13.448634446199735,381.4156846281599,1330.7236018180847,0.9914645581614224,36786,459
Breast,5,-1,0.0126220236159297,0.905416663256872,0.8101341413515875,310298.86279177666,243.6100659558322,13.449656031972328,392.76548917450856,1279.0024254322052,0.9916523735928834,36629,459
Breast,6,-1,0.0124520969042471,0.904967560192774,0.8105733645219034,310404.0166451931,265.43275908421435,13.454546441498008,458.0084598123341,1173.8485720157623,0.9918577125480222,36905,459
Breast,7,-1,0.0125622771900592,0.9038695084306902,0.8107204510193825,310270.1730294228,238.2654481898406,13.44802500197752,374.9518579927775,1307.6921877861023,0.9917701717971203,37101,459
Breast,8,-1,0.0125556044096937,0.9039577949263764,0.8127137530063326,310164.4294490814,220.44005977717387,13.444983109295553,345.70949999823256,1413.4357681274414,0.9917652960751636,36833,459
Breast,9,-1,0.012564605233262,0.9061595551569036,0.8139215922930908,308999.7547636032,120.85512658367578,13.427308472536444,237.90326296225211,2578.110453605652,0.9917381076347144,37090,459
Breast,10,-1,0.0124780753032628,0.9054681093785548,0.8087590285203047,310124.08051514626,214.32187639280224,13.445736770269582,352.5211799429072,1453.7847020626068,0.991864030321425,37063,459
Breast,20,-1,0.0123521561559736,0.9053732451613642,0.8111532750371225,309824.8622291088,177.739494645645,13.43357904912609,267.4976633865924,1753.002988100052,0.992026446921014,36873,459
Breast,30,-1,0.0123803564564047,0.906305240687618,0.8122563406193877,310039.23360824585,202.50322650475255,13.432645553420322,262.63398424265984,1538.6316089630127,0.9919714145524742,37086,459
Breast,40,-1,0.0124158156757382,0.9059384155827584,0.8165390640513647,309919.6147284508,187.8955364883135,13.427626413361406,239.24532264199897,1658.2504887580872,0.991919389638911,37008,459
Breast,50,-1,0.0123465797809598,0.9056240514846364,0.8144298245614036,309576.3601176739,155.6717818453713,13.413637048093886,191.6703910736186,2001.5050995349884,0.9920125392658606,37138,459
Breast,60,-1,0.0122377769796771,0.906162800229527,0.8146581168330359,309632.9015607834,160.19726856482131,13.411223677710709,185.31317486654035,1944.963656425476,0.9921822850054756,36970,459
Breast,70,-1,0.0122988450673591,0.9062669960487258,0.8163054808800132,309399.5645828247,143.03712733632725,13.39901341573053,158.68460978147516,2178.3006343841557,0.9920875856735708,37197,459
Breast,80,-1,0.0123262803606858,0.9072067072941168,0.8127623107517195,309050.3900105953,123.27632904248313,13.391669131072147,146.06055330826786,2527.4752066135406,0.9920562335968506,36988,459
Breast,90,-1,0.0122463245385016,0.906901728874232,0.8168870691086151,309016.15846037865,121.62901330780991,13.392735527061609,147.7674685463458,2561.7067568302155,0.9921496296151776,36909,459
Breast,100,-1,0.0122617457608521,0.9069949801502674,0.8149718289749701,308777.2858762741,111.25478955836796,13.371567596460856,119.94367900911828,2800.5793409347534,0.9921283564679932,37102,459
Cervix_Uteri,1,-1,0.0040176678948581,0.9865267208290076,0.927966888488239,64369.492042541504,365.1827050623465,1.3064212017077084,340.56131107236484,176.75054621696472,0.9825447204194244,154925,19
Cervix_Uteri,2,-1,0.0037762487336898,0.987127651267714,0.9308838240788728,64379.18897032738,386.3803920858107,1.307014112127369,402.60594862885927,167.0536184310913,0.9852570002340072,154469,19
Cervix_Uteri,3,-1,0.0039131329343816,0.986594602418266,0.9312669554399796,64119.93041849136,151.40605192743416,1.3020929119734264,160.2643839450176,426.3121702671051,0.9838691134790596,155333,19
Cervix_Uteri,4,-1,0.0038159522436294,0.98688709889194,0.9314177087820882,64337.54892230034,309.28702190254705,1.3057862546226997,292.31886125199344,208.69366645812988,0.9846323901451284,154586,19
Cervix_Uteri,5,-1,0.0037757679956133,0.9870805964680602,0.932537212917114,64312.97830367088,276.7086378633695,1.3055207189054217,275.9702195302337,233.26428508758545,0.985125668118718,155087,19
Cervix_Uteri,6,-1,0.0037488193874069,0.9874575709120847,0.9316309769495972,64406.211352586746,460.9417466657542,1.3070983391228077,413.3023841987672,140.0312361717224,0.9853338191449628,154838,19
Cervix_Uteri,7,-1,0.0037497535876408,0.987932749663634,0.9317439023292248,64325.88088917732,292.91044093163697,1.3056819504820116,285.6712652381593,220.36169958114624,0.9852329448878944,155229,19
Cervix_Uteri,8,-1,0.0037058427671589,0.9881319267751126,0.9329608098476122,64301.08682966232,263.28666651247056,1.3052383018476637,260.4763089511449,245.15575909614563,0.9857130222527882,155108,19
Cervix_Uteri,9,-1,0.0037440529205203,0.9873015873015872,0.9329344587437852,64293.40278172493,255.28512834292945,1.3056485112593337,283.6036287493193,252.8398070335388,0.9855860712173908,155460,19
Cervix_Uteri,10,-1,0.0037170531699654,0.9875427752669406,0.9327759880757766,64218.25162196159,196.7927446877889,1.304382458213941,222.60299338634897,327.990966796875,0.98571827511678,155199,19
Cervix_Uteri,20,-1,0.0036901147902287,0.987907345563231,0.933932911861354,64276.50613117218,239.29372827961228,1.304724906904139,236.35382007237217,269.73645758628845,0.985814188052616,155038,19
Cervix_Uteri,30,-1,0.0036789214348718,0.9877625710037742,0.9344144458446242,64273.657497406006,236.79300385983967,1.3047660355424997,238.1204407448796,272.5850913524628,0.985870487618336,155345,19
Cervix_Uteri,40,-1,0.0036352049553144,0.9874813000848048,0.9340613718411552,64141.65598845482,159.53628355540025,1.30217178657832,161.825593121988,404.5866003036499,0.9864177716267832,155241,19
Cervix_Uteri,50,-1,0.0036418841460376,0.987749779816304,0.9349362656929564,64163.09698629379,168.46400473749222,1.3033183959732366,188.52283084402677,383.1456024646759,0.9863081556987684,155421,19
Cervix_Uteri,60,-1,0.0036393099811596,0.9877821447768192,0.9346733970675828,64071.29258680344,135.9011313255445,1.300594930198066,135.44716364072826,474.9500019550324,0.9863063496250988,155353,19
