,Adipose_Tissue,Adrenal_Gland,Bladder,Blood,Blood_Vessel,Brain,Breast,Cervix_Uteri,Colon,Esophagus,Fallopian_Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Salivary_Gland,Skin,Small_Intestine,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina
Lung,0.9813642679134597,0.992421761706507,0.9976170618372453,0.9937073236042309,0.9860841793087716,0.9921111522547614,0.9851117242064972,0.9976297856931231,0.9864330637915544,0.9857405229162798,0.9982721530574881,0.9899021103237889,0.9947058532482311,0.9914954281781536,,0.9929826271289686,0.9844821364128473,0.9899613899613899,0.9903946544163709,0.9903787002632939,0.9887279367011564,0.9904198088874696,0.9889561389718597,0.9928380272715688,0.9881645554578511,0.9869573541377494,0.9955973400596193,0.9842960535299741,0.9895960122877181,0.9905549938807002
Muscle,0.9891403699673558,0.9923037574404762,0.9977539379968673,0.9957266849703303,0.9924954364140356,0.9939345442906298,0.9919044231288178,0.9987937273823885,0.99104086078876,0.9914475832789027,0.9985515015340397,0.9876383941465293,0.9950115496141937,0.9929761236982659,0.9929826271289686,,0.9911636855982328,0.9940338177910988,0.9927060237468659,0.9923863442250909,0.9922123637766419,0.9926690859494873,0.9927932841199042,0.9945146612740141,0.9923786225065864,0.9915950469967091,0.9953029162961443,0.9943995161181927,0.9950217441062028,0.9939958919260546
Nerve,0.9810110230795729,0.9913781305597372,0.997030930212447,0.9945419357644552,0.981205023912752,0.9939871220251246,0.9850074962518741,0.9983830057070386,0.9874376258425983,0.9862527716186252,0.9983170687629891,0.9885531568690519,0.9947061937533086,0.9931959796595602,0.9844821364128473,0.9911636855982328,,0.9894672653694773,0.9906389574368283,0.9899889830914403,0.9868249258160238,0.9924867623908792,0.9874275592521997,0.9926913262146024,0.9882431900761416,0.9894935031728691,0.9941813624563602,0.9851441241685144,0.9895041113574495,0.990129454019276
Ovary,0.988442487616951,0.9950730958727082,0.9980967429166517,0.9962753201693964,0.9882595962765401,0.9963278781138005,0.9898640866159871,0.9983371187540558,0.9913150411190531,0.9909319196428571,0.9988861689106487,0.9928188267866412,0.9963749352667012,0.9952722715880611,0.9899613899613899,0.9940338177910988,0.9894672653694773,,0.9952590985211218,0.9921147363007828,0.9913754227733934,0.9950530236260768,0.9923485700425569,0.9951489539001815,0.9927512445976256,0.9938385366524549,0.9962540888466814,0.9898401974795374,0.987514780552271,0.9924880277942971
Pancreas,0.9890911840886317,0.9911656884152327,0.9976983349657199,0.9947219929754525,0.9911257606490872,0.9918493941142528,0.9903470852394343,0.9981679146088897,0.9895690735563483,0.9890905182451678,0.9980134619651934,0.9904461835552394,0.9949662318050254,0.9909985171571187,0.9903946544163709,0.9927060237468659,0.9906389574368283,0.9952590985211218,,0.9923033602402853,0.9901538970709912,0.991999499968748,0.9921059857221307,0.993526464072951,0.989890190040115,0.9901483848643368,0.9949040826364978,0.9883063730267004,0.9939849624060151,0.993971347214807
Pituitary,0.9902415543497287,0.9910687076584074,0.9979131886477463,0.9947123000379287,0.9915063702223332,0.9915539723731082,0.9893219037237073,0.9988148148148148,0.9912066766607747,0.9902130109383995,0.9988444464784221,0.9914147357860822,0.9940282974453007,0.9933696773242965,0.9903787002632939,0.9923863442250909,0.9899889830914403,0.9921147363007828,0.9923033602402853,,0.9900219031394499,0.9933562147585192,0.9915063065183704,0.9951639177356953,0.9914406297420334,0.9905482492779912,0.995224538525117,0.987005316007088,0.9936719833564494,0.992852208109688
Prostate,0.9881592643997225,0.9908932916232186,0.9962051010502162,0.9944609952554342,0.9860487166173781,0.992444089456869,0.988092904743238,0.9975359076613818,0.98270822642183,0.9851307958194424,0.9984067916197239,0.9889095332043596,0.994963325183374,0.9909550671075666,0.9887279367011564,0.9922123637766419,0.9868249258160238,0.9913754227733934,0.9901538970709912,0.9900219031394499,,0.9900631681243927,0.9902565199634377,0.9924660468163379,0.9882952969657085,0.9883951784448121,0.9942524818828233,0.9852391881553485,0.9896202676426856,0.9896362153773312
Salivary_Gland,0.9893951983207242,0.9931802788612,0.9977087424864608,0.9953247100207049,0.9901916265552629,0.9946549814609718,0.9889400237529691,0.9982252021297574,0.9899340118554971,0.987420218241713,0.9983185972296887,0.9905704037949786,0.9960500654207914,0.9921949782784772,0.9904198088874696,0.9926690859494873,0.9924867623908792,0.9950530236260768,0.991999499968748,0.9933562147585192,0.9900631681243927,,0.9905884198349052,0.9923561036512345,0.9925039608408807,0.9902750631644182,0.9945637214423342,0.9911902234068988,0.9940616892476218,0.99241097489784
Skin,0.9866365720836916,0.9914729852097797,0.9977238585150453,0.9934320342550258,0.9874228936578879,0.9932409131664253,0.9883254647097169,0.9982335189774038,0.9884458375856539,0.9902642559109874,0.9979944540515098,0.9917828485053146,0.9958074992618837,0.9923364888967288,0.9889561389718597,0.9927932841199042,0.9874275592521997,0.9923485700425569,0.9921059857221307,0.9915063065183704,0.9902565199634377,0.9905884198349052,,0.9935658242401016,0.9916793602437167,0.9915440684126954,0.9949547410595043,0.9902531250573615,0.992944580458491,0.992284111525869
Small_Intestine,0.9904326781715785,0.9941625287634734,0.9975954782500078,0.9958259345524987,0.9897307864427538,0.9947143092376091,0.9916829243248794,0.998405601192333,0.9860374197151633,0.9896627114686591,0.9987774491768158,0.9937959604368596,0.9957604254991136,0.9940629379538795,0.9928380272715688,0.9945146612740141,0.9926913262146024,0.9951489539001815,0.993526464072951,0.9951639177356953,0.9924660468163379,0.9923561036512345,0.9935658242401016,,0.9904267362307427,0.9896434677039716,0.9958884901490125,0.9910289743049212,0.9943852446644731,0.9927756864481843
Spleen,0.9860110126070966,0.990878638359513,0.9978622734009805,0.9925418306022742,0.9899771408475471,0.992472222658767,0.9878075019723158,0.9978675363773206,0.9872073324356023,0.9885794149945093,0.9986393639870008,0.990736747360723,0.9947522839491448,0.9919903315244437,0.9881645554578511,0.9923786225065864,0.9882431900761416,0.9927512445976256,0.989890190040115,0.9914406297420334,0.9882952969657085,0.9925039608408807,0.9916793602437167,0.9904267362307427,,0.9892324364206497,0.9940945318917479,0.9886002411487449,0.9912638322655795,0.9919247674537462
Stomach,0.9888121723564761,0.9905522924919182,0.9976459104871817,0.9948396608920015,0.9900346907660693,0.9924114538139939,0.9887815893148842,0.9976293580301545,0.981020583001999,0.9865103936311367,0.9986582024422971,0.991359186746988,0.9952278177458034,0.9898249217761005,0.9869573541377494,0.9915950469967091,0.9894935031728691,0.9938385366524549,0.9901483848643368,0.9905482492779912,0.9883951784448121,0.9902750631644182,0.9915440684126954,0.9896434677039716,0.9892324364206497,,0.995026983631417,0.9896078733569651,0.9927511988401918,0.9936338433104015
Testis,0.9949048773472491,0.9946894886987053,0.99843100553277,0.9963277725317385,0.9942227338620278,0.9963440298622098,0.9946462362117506,0.9992158518563199,0.993713072184024,0.9939892193741032,0.9986689885422096,0.9943552364772291,0.9959486051626346,0.9952706735846457,0.9955973400596193,0.9953029162961443,0.9941813624563602,0.9962540888466814,0.9949040826364978,0.995224538525117,0.9942524818828233,0.9945637214423342,0.9949547410595043,0.9958884901490125,0.9940945318917479,0.995026983631417,,0.9937750961354607,0.9957263815807046,0.9964224031581544
Thyroid,0.9830328304509588,0.9912618419345071,0.9975215517241379,0.9945445528186477,0.9851809572129206,0.9929681435594587,0.9882165242165242,0.9984686515298761,0.9842475328089466,0.9845300248521394,0.9981965933207975,0.9877902974529909,0.9933491253644315,0.9909938450398262,0.9842960535299741,0.9943995161181927,0.9851441241685144,0.9898401974795374,0.9883063730267004,0.987005316007088,0.9852391881553485,0.9911902234068988,0.9902531250573615,0.9910289743049212,0.9886002411487449,0.9896078733569651,0.9937750961354607,,0.9883365804854931,0.9895303255338317
Uterus,0.9904052518621386,0.993778481185363,0.9974799123447772,0.9970602645761881,0.9879052534074368,0.9949032327048508,0.9903787282428059,0.9979335427343362,0.9900879628428345,0.9913572418328284,0.99841154523402,0.9942419681999607,0.9956832434009042,0.9948047449995671,0.9895960122877181,0.9950217441062028,0.9895041113574495,0.987514780552271,0.9939849624060151,0.9936719833564494,0.9896202676426856,0.9940616892476218,0.992944580458491,0.9943852446644731,0.9912638322655795,0.9927511988401918,0.9957263815807046,0.9883365804854931,,0.989589634204578
Vagina,0.9904344360302909,0.995069802540561,0.9971087820744489,0.9970127138896855,0.990545063643693,0.9956262559737913,0.9907655246252677,0.996768744951164,0.9887307664523586,0.9859648349711365,0.9983031338625658,0.9928748387625151,0.9961729914895895,0.9944286737590534,0.9905549938807002,0.9939958919260546,0.990129454019276,0.9924880277942971,0.993971347214807,0.992852208109688,0.9896362153773312,0.99241097489784,0.992284111525869,0.9927756864481843,0.9919247674537462,0.9936338433104015,0.9964224031581544,0.9895303255338317,0.989589634204578,
