tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Breast,1800,-1,0.013687824373318865,0.8436743595274043,0.876893894748091,287814.157340765,8.943047883447756,11.119057621291342,8.076877747031688,36234.725204229355
Breast,2000,-1,0.013909393707889534,0.8436295083004195,0.8767932542514627,284756.7773666382,8.247175382282515,10.984614430966177,7.440230436633765,39292.10517835617
Kidney,1,-1,0.018582367654031366,0.8612462314476932,0.8126530666278347,274040.6469886303,224.17331630782527,5.716551970515176,213.36340967761,1227.9274759292603
Kidney,2,-1,0.018373711460642452,0.8616753432176686,0.8164382619643025,274024.66151976585,221.29247518218563,5.717096914099829,217.77199351923355,1243.9129447937012
Kidney,3,-1,0.01780447684458857,0.8672265143880864,0.8176391752305874,274085.812725544,232.73374965076863,5.715982511725783,208.9432677283577,1182.7617390155792
Kidney,4,-1,0.01769616353636872,0.8690979166936443,0.8151867401930066,273946.4503455162,208.20176449374188,5.713849075940078,193.89456110819563,1322.1241190433502
Kidney,5,-1,0.017836355654700424,0.8712157584513078,0.8180227219814112,274213.95156621933,261.01137657619574,5.719701322621588,241.63325678749544,1054.6228983402252
Kidney,6,-1,0.017870675596008852,0.86716655181055,0.8193836626325391,274589.529974699,405.3763465794347,5.726608925204052,340.62088362024195,679.0444898605347
Kidney,7,-1,0.017943813942548403,0.8709906264857049,0.8189677716087913,274128.9046037197,241.53360891873464,5.7174121959484285,220.40681751106084,1139.6698608398438
Kidney,8,-1,0.017658395173009975,0.8696067502685192,0.8192173407232042,274142.3811349869,244.42390772196046,5.717261128465432,219.13643007516995,1126.1933295726776
Kidney,9,-1,0.017773742224659706,0.8690729272576023,0.819437134195124,273949.7206554413,208.71803422139132,5.7151268536402675,202.6355835125449,1318.8538091182709
Kidney,10,-1,0.017540443671665733,0.8715430653176292,0.8188897052202725,274172.32219934464,251.09966309679024,5.718545615002082,230.42938487687434,1096.25226521492
Kidney,20,-1,0.01745717717650776,0.8704318261196742,0.8203704041411902,273812.0410647392,188.98885154196643,5.7111616603258115,177.76671057569155,1456.5333998203278
Kidney,30,-1,0.017404474297204278,0.8738778309783427,0.8189347142063688,273908.1374948025,202.33835200296826,5.713287510426348,190.2871054064947,1360.43696975708
Kidney,40,-1,0.017325479541465946,0.8703097334400544,0.8212343349742142,273653.526201725,170.43984430622493,5.710987682051329,176.81459611923447,1615.048262834549
Kidney,50,-1,0.017506333642662096,0.8713414703351142,0.8180065781852591,273529.82959604263,158.31452874357143,5.701706907382103,137.52274676157234,1738.744868516922
Kidney,60,-1,0.017353568882075784,0.8725703058359571,0.8208306366732694,273465.59645438194,152.67439364800833,5.698589784848888,127.97135268667685,1802.9780101776123
Kidney,70,-1,0.017751933440994884,0.87176703598392,0.8197753163932161,273020.9342250824,122.470033072816,5.690249845324986,107.9176826977053,2247.6402394771576
Kidney,80,-1,0.017392965626929283,0.8742263559685132,0.8170232679058884,272977.97066521645,120.17293193327455,5.6866120473421695,101.01314399827969,2290.603799343109
Kidney,90,-1,0.017476416095571736,0.8722199942485676,0.8214958604676617,272956.79787540436,119.07230817885917,5.691354896750292,110.2059445041287,2311.776589155197
Kidney,100,-1,0.01736114926212546,0.8710844752796971,0.8198419579250841,272268.9289355278,91.76703440469936,5.679113452860795,89.2435810554859,2999.6455290317535
Kidney,200,-1,0.017346915574676523,0.8735709521593524,0.8221283334306835,271124.6321952343,66.42673970199411,5.651176808105493,62.230240053121186,4143.942269325256
Kidney,300,-1,0.017506842812097027,0.8722629960343802,0.8207257228549764,269436.198564291,47.19664493022212,5.619795219180133,46.43985145806664,5832.375900268555
Kidney,400,-1,0.017182354895398162,0.8749064190577028,0.8174993925265827,267676.0480120182,36.25520124100751,5.5447439486765076,28.901347303975136,7592.526452541351
Kidney,500,-1,0.017295720029039844,0.8723189406340202,0.8187582732249309,265954.02870440483,29.55254948041471,5.534761379303982,27.518995469775653,9314.545760154724
Kidney,600,-1,0.017342199032524087,0.8727439647308619,0.8194924242719291,264427.9438800812,25.39230281111961,5.502418496768028,23.826668052560404,10840.630584478378
Kidney,700,-1,0.01721795736726436,0.87176453315139,0.8191867299854477,262673.74906516075,21.855688009593138,5.456696718530749,20.027865773345958,12594.825399398804
Kidney,800,-1,0.01743805258039236,0.8734313107925037,0.8158310386034188,261506.31810474396,20.001703737209553,5.3753950982033585,15.60405187133943,13762.256359815598
Kidney,900,-1,0.017485216560871143,0.8731117080455931,0.8205736005618394,259697.64119124413,17.67836067580477,5.284309760464913,12.508622295333524,15570.93327331543
Kidney,1000,-1,0.01713940165007654,0.8746940334575388,0.821111617939651,257808.64817881584,15.765735201833033,5.266510537840709,12.041824912084484,17459.926285743713
Kidney,1200,-1,0.017253215909587713,0.873194729136164,0.8193937629105205,254510.78376460075,13.26097649038854,5.279529066396275,12.37972699296055,20757.7906999588
Kidney,1400,-1,0.017688599488168855,0.8736461697528553,0.819492314797179,251266.3117172718,11.468442678208113,5.233520120638432,11.26279877066551,24002.26274728775
Kidney,1600,-1,0.017391490476613536,0.8742367652820128,0.8193564607935636,247675.58061099052,9.976031449336723,5.1481604755175905,9.647861758376473,27592.99385356903
Kidney,1800,-1,0.01745066268983179,0.8726026937420032,0.8190205413202215,244566.11329507828,8.965684312571684,5.093871722538618,8.841563709069732,30702.461169481277
Kidney,2000,-1,0.01764966579929206,0.875081677769642,0.819251248178929,240958.9350090027,8.023068118250844,4.981079151684295,7.533492140390224,34309.63945555687
Testis,1,-1,0.013687678218144341,0.8364135716644806,0.8899121648473772,328295.60023498535,97.78254715122335,13.048045811364492,167.61609130065847,3392.0950615406036
Testis,2,-1,0.013495628321247321,0.8403029394241697,0.8891725114488271,329411.90960359573,145.74645421443728,13.065588997396189,216.00470053494783,2275.7856929302216
Testis,3,-1,0.01296016401587782,0.8512036107774507,0.8895563449153732,328903.027425766,119.11212061566431,13.056818983710013,188.76289640750124,2784.667870759964
Testis,4,-1,0.012779012921502207,0.8539749201164939,0.8879028870557256,329191.01325392723,132.85139622796413,13.064102533627917,210.84717859404103,2496.6820425987244
Testis,5,-1,0.01261235732710307,0.8550255537250193,0.8913285754340661,329119.0091843605,129.12737516882004,13.055816782803918,186.081077818428,2568.686112165451
Testis,6,-1,0.012740763033671226,0.8531635034726508,0.8878663415905332,329754.6785917282,171.59070300493397,13.067181994221949,221.81948422765274,1933.0167047977448
Testis,7,-1,0.012684970836553087,0.8540558173409881,0.8920048906627691,329017.423607111,124.21496157538728,13.060519230414531,199.37170454654262,2670.271689414978
Testis,8,-1,0.012705531680760513,0.8546417000713854,0.8918671480416293,329187.20677018166,132.64915707549818,13.05491186189884,183.72421130460083,2500.4885263442993
Testis,9,-1,0.01276747160783337,0.8542655922644203,0.8924452773736428,329339.88045310974,141.2750652917332,13.065055485891724,214.12482209848514,2347.814843416214
Testis,10,-1,0.012625639953229163,0.854818626498171,0.8928356930381726,329403.19156074524,145.19026171921473,13.069204939947298,229.67085654604983,2284.503735780716
Testis,20,-1,0.012521877327855252,0.8570267846830366,0.8924808957733513,328594.76172471046,107.2404846709436,13.037222217417876,147.26274377085943,3092.9335718154907
Testis,30,-1,0.012508416280575932,0.858923095560926,0.8928446287094369,329164.3354701996,131.44684790334205,13.058597923530446,193.71859588327916,2523.3598263263702
Testis,40,-1,0.012375376498918624,0.8597629089084885,0.891233022774084,329221.8875143528,134.51482215868594,13.048871642851525,169.4025078859939,2465.8077821731567
Testis,50,-1,0.012378471569688783,0.8615165987475129,0.8930477022900942,329142.14869737625,130.3011680899185,13.041420705553424,154.5420193475814,2545.546599149704
Testis,60,-1,0.012302066854477298,0.8598980448598254,0.892165918087832,328619.53476047516,108.10636907658684,13.028255564180721,133.80277243051634,3068.1605360507965
Testis,70,-1,0.012352212460836148,0.8608096660004774,0.8926365767809189,327366.92151117325,76.76580903655203,13.004503257385993,107.72148630458031,4320.773785352707
Testis,80,-1,0.012252728530713412,0.8604373965778455,0.893611010068548,329085.89625525475,127.48397936777896,13.042124218621657,155.83274287658222,2601.7990412712097
Testis,90,-1,0.012356578904195465,0.86202352694778,0.8924645531304763,328723.11744594574,111.8836178417812,13.033284390397968,141.03223280968263,2964.5778505802155
Testis,100,-1,0.012367379721329444,0.859402142509677,0.8928257635013144,327258.93862247467,74.89408872696288,12.983004629900746,91.56653630415053,4428.756674051285
Testis,200,-1,0.012260912504266636,0.8611717952497148,0.8918792209040383,327166.78590893745,73.3674725282321,12.95665301364963,77.34816589538177,4520.909387588501
Testis,300,-1,0.012270584783231932,0.8631730757005255,0.8935708186779014,324960.83220386505,49.307930119523554,12.89072836046024,55.70761904670391,6726.863092660904
Testis,400,-1,0.012306813052149096,0.8625388468468862,0.8927643915244703,322216.43441176414,35.02043701807159,12.80739957110082,41.15383957914403,9471.26088476181
Testis,500,-1,0.01230228378730022,0.8619770432164586,0.8930826454416335,319202.849401474,26.56722382356211,12.65401193488696,27.78971390425284,12484.845895051956
Testis,600,-1,0.012256434425814172,0.8625593867052452,0.893844257276459,314765.3618507385,19.600588557076023,12.51275975242744,21.39243569691042,16922.33344578743
Testis,700,-1,0.012350866989844552,0.8633445958848827,0.8933689887198044,318133.8553402424,24.471861580655254,12.578634679724956,23.965314154922204,13553.83995628357
Testis,800,-1,0.012267166019440614,0.863631771991189,0.8946327372829184,316017.4836380482,21.166765486353768,12.459860080645814,19.69452629843606,15670.211658477783
Testis,900,-1,0.012267609634876254,0.8625667850430682,0.8927409296786354,315323.5540893078,20.26917826584261,12.409149345474617,18.302010871092396,16364.14120721817
Testis,1000,-1,0.012117577432076171,0.8649362507639311,0.8924237753615065,313603.5253508091,18.34132815009762,12.343030190118077,16.75717393783851,18084.169945716858
Testis,1200,-1,0.012294554641440886,0.8629738330332951,0.8925237696830787,309073.749104023,14.667395618306006,12.188918494317731,14.002354144753454,22613.946192502975
Testis,1400,-1,0.012281435324293868,0.8627088055997622,0.8946503312034703,306949.4218082428,13.407875673038538,12.085495491798193,12.611040974176479,24738.273488283157
Testis,1600,-1,0.01215435315169027,0.8638209698074427,0.8949660505447512,303318.47291207314,11.691814840800879,11.918937229662827,10.871404402908787,28369.22238445282
Testis,1800,-1,0.012251874936616934,0.8624915910084575,0.8948887912087912,299409.9703335762,10.276055567028232,11.95388219748836,11.195420408018755,32277.724962949753
Testis,2000,-1,0.012169977677324913,0.8618413480101116,0.893504507810842,296176.44820308685,9.340356153186383,11.814739559205497,10.007757546833046,35511.2470934391
