dataset,num_clusters,num_permutations,wall_time,mem_peak,mem_avg,num_samples,wall_time_gt,time_diff_abs,time_speedup,mem_peak_gt,peak_mem_diff_abs,peak_mem_ratio,emissions_gt,emissions_diff_abs,emission_ratio
nk_cells,60,1000,105.9506575188134,11572.18359375,11247.257630578912,773,1257.7079610677902,1151.7573035489768,11.870695194548103,14553.98828125,2981.8046875,1.2576700121756137,0.0551765860320026,0.052117970784921204,18.039727646245584
nk_cells,70,1000,148.4551920380909,11616.22265625,11288.518436621369,1067,1257.7079610677902,1109.2527690296993,8.471970187105919,14553.98828125,2937.765625,1.2529019726924193,0.0551765860320026,0.0511773442143906,13.796761623419227
nk_cells,80,1000,188.38854664587416,11679.35546875,11372.995809865552,1376,1257.7079610677902,1069.319414421916,6.676138138227603,14553.98828125,2874.6328125,1.2461294050165306,0.0551765860320026,0.0500238857953173,10.708285655580335
nk_cells,90,1000,144.7865666730795,11706.5859375,11339.67476891598,1092,1257.7079610677902,1112.9213943947107,8.686634333333071,14553.98828125,2847.40234375,1.2432308069109068,0.0551765860320026,0.050244668662638804,11.18765419200853
nk_cells,100,1000,175.78248789696954,11782.82421875,11416.440510884831,1335,1257.7079610677902,1081.9254731708206,7.1549104584579775,14553.98828125,2771.1640625,1.2351867439463493,0.0551765860320026,0.0497319599142773,10.134136823899071
nk_cells,1,3000,188.9663507819641,1050.7890625,1007.3703450945242,1534,3798.511874032905,3609.5455232509407,20.101525262641914,14680.8359375,13630.046875,13.971249284391938,0.1666429586528567,0.1630932160249447,46.94508197369735
nk_cells,2,3000,164.94298227899708,1420.8125,1364.8726285631742,1298,3798.511874032905,3633.568891753908,23.029242114755835,14680.8359375,13260.0234375,10.332704658426076,0.1666429586528567,0.1633556949955163,50.693517777543036
nk_cells,3,3000,147.87524786195718,1777.32421875,1722.8115301262842,1168,3798.511874032905,3650.6366261709477,25.6872730829087,14680.8359375,12903.51171875,8.260077583270146,0.1666429586528567,0.1631143528948861,47.22628995218149
nk_cells,4,3000,149.12565148202702,2134.484375,2069.4773626566557,1157,3798.511874032905,3649.386222550878,25.47188787631691,14680.8359375,12546.3515625,6.877930852738147,0.1666429586528567,0.1631113938797125,47.18672015308732
nk_cells,5,3000,135.80779731203802,2485.4921875,2418.4887342561788,1052,3798.511874032905,3662.704076720867,27.969762776619337,14680.8359375,12195.34375,5.9066111779922865,0.1666429586528567,0.16329259050083,49.73870067146241
nk_cells,6,3000,134.47865509900294,2841.23828125,2764.063466143308,1031,3798.511874032905,3664.033218933902,28.246206591198042,14680.8359375,11839.59765625,5.167055517441916,0.1666429586528567,0.1632371507356806,48.9290537532802
nk_cells,7,3000,137.72639414598234,3192.703125,3113.2014397321427,1050,3798.511874032905,3660.7854798869225,27.58013013835745,14680.8359375,11488.1328125,4.598246489798515,0.1666429586528567,0.1635769308445905,54.351417884592244
nk_cells,8,3000,135.5976042940747,3567.85546875,3465.6040801119943,1038,3798.511874032905,3662.91426973883,28.01311936009544,14680.8359375,11112.98046875,4.1147507420314415,0.1666429586528567,0.163501080696113,53.03928444934523
nk_cells,9,3000,132.65737286908552,3910.37109375,3810.167182784205,994,3798.511874032905,3665.8545011638194,28.63400496994246,14680.8359375,10770.46484375,3.754333178496686,0.1666429586528567,0.1631265753596316,47.39044204137876
nk_cells,10,3000,134.28869144106284,4276.84375,4173.365506769288,1011,3798.511874032905,3664.223182591842,28.286163438415894,14680.8359375,10403.9921875,3.432633221052324,0.1666429586528567,0.1629781999504204,45.471741029518235
nk_cells,20,3000,303.3185774299782,8148.3125,7872.990176235465,2150,3798.511874032905,3495.1932966029267,12.52317581803838,14680.8359375,6532.5234375,1.8017026148052127,0.1666429586528567,0.1607755548716621,28.40148127983929
nk_cells,30,3000,149.90961832087487,11509.69140625,11240.800224686676,1137,3798.511874032905,3648.60225571203,25.33868017662722,14680.8359375,3171.14453125,1.2755195095437575,0.1666429586528567,0.16158155337421248,32.9242472156854
nk_cells,40,3000,251.1112615650054,11594.41796875,11385.57062255332,1852,3798.511874032905,3547.4006124678995,15.126808134208591,14680.8359375,3086.41796875,1.266198611872429,0.1666429586528567,0.1587122759253845,21.012435420673036
nk_cells,50,3000,446.203858943074,12101.5859375,11675.89342948718,3159,3798.511874032905,3352.308015089831,8.512951642844293,14680.8359375,2579.25,1.2131332218207453,0.1666429586528567,0.1554644211531347,14.907402570059004
nk_cells,60,3000,237.12971768016,11995.90625,11576.890723764836,1938,3798.511874032905,3561.382156352745,16.018708710126027,14680.8359375,2684.9296875,1.2238204960546437,0.1666429586528567,0.1586219811792855,20.77589161694302
nk_cells,70,3000,358.2439274508506,12057.171875,11658.34074274158,2820,3798.511874032905,3440.2679465820543,10.60314378826154,14680.8359375,2623.6640625,1.2176019459372598,0.1666429586528567,0.1553810822783456,14.797086481078601
nk_cells,80,3000,540.0346562429331,12451.0234375,11904.790503026954,4016,3798.511874032905,3258.4772177899717,7.033829829477008,14680.8359375,2229.8125,1.1790866840138017,0.1666429586528567,0.1513120138242785,10.869712239927958
nk_cells,90,3000,344.1806100939866,12279.15625,11787.684393937778,2929,3798.511874032905,3454.3312639389183,11.036391251080738,14680.8359375,2401.6796875,1.1955899606294202,0.1666429586528567,0.1540376386618641,13.220049849740821
nk_cells,100,3000,447.7637706780806,12373.41796875,11886.91811853773,3651,3798.511874032905,3350.7481033548243,8.483294368100722,14680.8359375,2307.41796875,1.1864818576869833,0.1666429586528567,0.15168756187885118,11.142663827047683
nk_cells,1,5000,290.5723731860053,1069.01171875,1020.0236732502096,2386,6365.735543781193,6075.163170595188,21.90757322860239,14712.4921875,13643.48046875,13.76270430852094,0.2688777236713072,0.2623219067065895,41.0136105260964
nk_cells,2,5000,261.1626408100128,1438.78125,1385.1148782601033,2128,6365.735543781193,6104.57290297118,24.374602447109023,14712.4921875,13273.7109375,10.225662996025282,0.2688777236713072,0.2635382442163859,50.35654241978355
nk_cells,3,5000,219.1974417129968,1801.8828125,1739.025656055351,1766,6365.735543781193,6146.538102068196,29.041103281287754,14712.4921875,12910.609375,8.165066055037917,0.2688777236713072,0.263539301044509,50.36651132144828
nk_cells,4,5000,211.72890957305208,2158.57421875,2087.46584854351,1695,6365.735543781193,6154.006634208141,30.065500061458756,14712.4921875,12553.91796875,6.815838000705761,0.2688777236713072,0.2641161852097805,56.4686657146305
nk_cells,5,5000,207.87149214406963,2513.59765625,2434.529314641449,1649,6365.735543781193,6157.864051637123,30.62341775739642,14712.4921875,12198.89453125,5.853161165597741,0.2688777236713072,0.2639638594127825,54.71818298701497
nk_cells,6,5000,206.42139738588597,2851.7109375,2781.234000460971,1627,6365.735543781193,6159.314146395307,30.838544958985192,14712.4921875,11860.78125,5.159180754974399,0.2688777236713072,0.2635142110628812,50.130901761823814
nk_cells,7,5000,204.53616658900864,3237.7734375,3144.3788770443925,1605,6365.735543781193,6161.199377192184,31.122786986481415,14712.4921875,11474.71875,4.544015346194216,0.2688777236713072,0.2639964628673991,55.08366269961128
nk_cells,8,5000,199.11288454011083,3601.4609375,3506.849787161072,1549,6365.735543781193,6166.622659241082,31.970485277655804,14712.4921875,11111.03125,4.08514556809628,0.2688777236713072,0.2635378700399025,50.353013814833034
nk_cells,9,5000,213.0761725010816,3940.7421875,3840.534171807107,1611,6365.735543781193,6152.659371280111,29.87539840358677,14712.4921875,10771.75,3.733431797230455,0.2688777236713072,0.2636136832207172,51.078202417910944
nk_cells,10,5000,206.8267703289166,4317.97265625,4211.248266327248,1602,6365.735543781193,6158.908773452276,30.778102533138064,14712.4921875,10394.51953125,3.4072684935150233,0.2688777236713072,0.2637685265587118,52.62621851258369
nk_cells,20,5000,518.2307118820027,8566.125,8090.016909571136,3792,6365.735543781193,5847.50483189919,12.283593769777628,14712.4921875,6146.3671875,1.7175201374600535,0.2688777236713072,0.25923335283570687,27.87923942936722
nk_cells,30,5000,210.93474075896663,11740.8828125,11385.80126084297,1686,6365.735543781193,6154.800803022226,30.178696600079103,14712.4921875,2971.609375,1.2530993130973302,0.2688777236713072,0.26093012075267846,33.83129811896793
nk_cells,40,5000,375.8869802178815,11905.97265625,11609.18613741765,2884,6365.735543781193,5989.8485635633115,16.935238193382805,14712.4921875,2806.51953125,1.2357236667914508,0.2688777236713072,0.2558768999245073,20.681591328971777
nk_cells,50,5000,704.9216185270343,12695.15234375,11989.796016189906,5117,6365.735543781193,5660.813925254159,9.030416115032315,14712.4921875,2017.33984375,1.158906312356556,0.2688777236713072,0.253462831183766,17.44272455280649
nk_cells,60,5000,381.2316365579609,12439.51953125,11845.84070629452,3229,6365.735543781193,5984.503907223232,16.69781553612845,14712.4921875,2272.97265625,1.1827219009978593,0.2688777236713072,0.2559539674048359,20.804920653670106
nk_cells,70,5000,556.1357623578515,12522.1171875,11995.23616408185,4441,6365.735543781193,5809.5997814233415,11.446369707987044,14712.4921875,2190.375,1.1749205000402414,0.2688777236713072,0.24912072921721878,13.609242250694017
nk_cells,80,5000,857.8876197349746,13314.5625,12368.001661119566,6488,6365.735543781193,5507.847924046218,7.420244094148073,14712.4921875,1397.9296875,1.104992536367605,0.2688777236713072,0.2440649684563793,10.8362703513693
nk_cells,90,5000,552.2692812408786,13009.05078125,12160.633604352206,4716,6365.735543781193,5813.466262540314,11.526506651751836,14712.4921875,1703.44140625,1.1309427901307894,0.2688777236713072,0.2466598305515636,12.101855122904206
nk_cells,100,5000,702.3053575018421,13006.62890625,12302.517533137476,5861,6365.735543781193,5663.430186279351,9.064056646847517,14712.4921875,1705.86328125,1.1311533752170242,0.2688777236713072,0.24508269252958198,11.299742457568092
nk_cells,1,7000,380.1966873500496,1078.4375,1030.9689738148938,3159,8761.026425841963,8380.829738491913,23.04340547232498,14726.58984375,13648.15234375,13.655487539843524,0.3869947206333881,0.37835281113435737,44.78115868683819
nk_cells,2,7000,343.8665103071835,1446.59765625,1390.4743724656205,2836,8761.026425841963,8417.15991553478,25.477986844416883,14726.58984375,13279.9921875,10.180156023427816,0.3869947206333881,0.3797170289041445,53.175475828186805
nk_cells,3,7000,287.50557923084125,1813.98828125,1743.6380219457496,2341,8761.026425841963,8473.520846611122,30.472544043424087,14726.58984375,12912.6015625,8.118348941924841,0.3869947206333881,0.38052279206219286,59.79588871790037
nk_cells,4,7000,296.19606553879566,2199.38671875,2113.4689199079885,2391,8761.026425841963,8464.830360303167,29.578469956733596,14726.58984375,12527.203125,6.695771015712832,0.3869947206333881,0.3794824709054741,51.515156530991504
nk_cells,5,7000,273.0496564328205,2542.8359375,2454.9344695348173,2190,8761.026425841963,8487.976769409142,32.08583574247226,14726.58984375,12183.75390625,5.791403852121309,0.3869947206333881,0.38055623029131896,60.10643801152644
nk_cells,6,7000,290.0124704360496,2905.7109375,2812.349084341398,2325,8761.026425841963,8471.013955405913,30.209136912868885,14726.58984375,11820.87890625,5.068153770457424,0.3869947206333881,0.38004085321285086,55.651725468687744
nk_cells,7,7000,278.811677044956,3279.50390625,3171.640749704924,2224,8761.026425841963,8482.214748797007,31.422738526225075,14726.58984375,11447.0859375,4.490493155286206,0.3869947206333881,0.3802188042496705,57.11326685838821
nk_cells,8,7000,274.2016674717888,3645.3046875,3531.181338129912,2163,8761.026425841963,8486.824758370174,31.951032634560253,14726.58984375,11081.28515625,4.039878996740241,0.3869947206333881,0.38041568614514626,58.822418597293236
nk_cells,9,7000,277.6473716089968,4003.9296875,3883.0589500086367,2171,8761.026425841963,8483.379054232966,31.55450878238414,14726.58984375,10722.66015625,3.6780340798005087,0.3869947206333881,0.3802652289768453,57.507274008896275
nk_cells,10,7000,287.54264689423144,4374.69921875,4250.170251464844,2240,8761.026425841963,8473.483778947731,30.468615770461987,14726.58984375,10351.890625,3.366309112322901,0.3869947206333881,0.3796936316959102,53.0050686887088
nk_cells,20,7000,675.6461481819861,8873.51953125,8262.587277443828,4918,8761.026425841963,8085.380277659977,12.966885772110064,14726.58984375,5853.0703125,1.6596109122076261,0.3869947206333881,0.37323358017464836,28.122285488889673
nk_cells,30,7000,292.45443016896024,11928.43359375,11501.956461454029,2420,8761.026425841963,8468.571995673003,29.956894210084076,14726.58984375,2798.15625,1.234578683614093,0.3869947206333881,0.37751429938234715,40.820414028638034
nk_cells,40,7000,521.3081705309451,12142.8515625,11749.559536102484,4025,8761.026425841963,8239.718255311018,16.805849056459216,14726.58984375,2583.73828125,1.212778544475434,0.3869947206333881,0.36934002482261347,21.92021458660344
nk_cells,50,7000,987.842035960988,13413.21875,12395.728248706111,7149,8761.026425841963,7773.184389880975,8.868853629334675,14726.58984375,1313.37109375,1.0979161764397527,0.3869947206333881,0.3619885502613307,15.475969125837313
nk_cells,60,7000,509.8091677969787,12929.24609375,12100.841501546318,4345,8761.026425841963,8251.217258044984,17.184913452421213,14726.58984375,1797.34375,1.1390138092327624,0.3869947206333881,0.36682474928755815,19.186676768055914
nk_cells,70,7000,753.5315781421959,12944.0234375,12299.962379983355,6158,8761.026425841963,8007.494847699767,11.62662147144775,14726.58984375,1782.56640625,1.137713471769971,0.3869947206333881,0.3640114071053241,16.8380734205642
nk_cells,80,7000,1197.12945721508,13910.953125,12825.374503184428,9097,8761.026425841963,7563.896968626883,7.318361746960111,14726.58984375,815.63671875,1.0586326983795369,0.3869947206333881,0.35270405641784147,11.285716666227001
nk_cells,90,7000,763.0782863490749,13656.640625,12512.47287793542,6643,8761.026425841963,7997.948139492888,11.481163312559751,14726.58984375,1069.94921875,1.0783464431795429,0.3869947206333881,0.3597545388478879,14.20675984032468
nk_cells,100,7000,981.2461246368476,13811.0,12780.980281111437,8119,8761.026425841963,7779.780301205115,8.928469836336278,14726.58984375,915.58984375,1.0662942468865397,0.3869947206333881,0.3493616626931616,10.283371636927862
nk_cells,1,10000,544.6749441940337,1087.44921875,1038.6431554961623,4560,12464.677189634182,11920.002245440148,22.884616453357168,14622.4296875,13534.98046875,13.446540247928244,0.4690420259782428,0.4579936993191638,42.45367108084245
nk_cells,2,10000,503.67305497895,1460.7734375,1400.3914763741343,4189,12464.677189634182,11961.004134655232,24.747556110888475,14622.4296875,13161.65625,10.010059953256782,0.4690420259782428,0.4590520661304758,46.9513424604089
nk_cells,3,10000,396.1824327670038,1846.86328125,1768.0945857724978,3267,12464.677189634182,12068.494756867178,31.461963375253188,14622.4296875,12775.56640625,7.91744025448554,0.4690420259782428,0.460147357609321,52.73294141208093
nk_cells,4,10000,405.67378403106704,2233.5546875,2134.64773583484,3318,12464.677189634182,12059.003405603115,30.72586319425467,14622.4296875,12388.875,6.546707707375085,0.4690420259782428,0.458286466986663,43.60926534319988
nk_cells,5,10000,394.4882201978471,2588.49609375,2487.304680200872,3211,12464.677189634182,12070.188969436334,31.59708338916379,14622.4296875,12033.93359375,5.649005892960892,0.4690420259782428,0.45959097436933427,49.62855408980381
nk_cells,6,10000,393.6496763880059,2992.82421875,2864.495462759271,3182,12464.677189634182,12071.027513246176,31.664390795404113,14622.4296875,11629.60546875,4.885829777736591,0.4690420259782428,0.4586471678675905,45.122503932745786
nk_cells,7,10000,386.9114786699647,3348.8828125,3210.260892137097,3100,12464.677189634182,12077.765710964217,32.21583715345531,14622.4296875,11273.546875,4.3663605166835024,0.4690420259782428,0.4585851079657074,44.854710098708914
nk_cells,8,10000,383.81357465405017,3703.77734375,3562.8599967956543,3072,12464.677189634182,12080.863614980131,32.475863316895975,14622.4296875,10918.65234375,3.947977518728241,0.4690420259782428,0.459568810901315,49.512443470285376
nk_cells,9,10000,376.2754121909384,4083.16796875,3923.0612823996657,2990,12464.677189634182,12088.401777443243,33.12647275317863,14622.4296875,10539.26171875,3.5811482161426818,0.4690420259782428,0.4596564895067263,49.97498303924397
nk_cells,10,10000,397.92059934698045,4460.28515625,4292.616840718136,3154,12464.677189634182,12066.756590287201,31.324533613212573,14622.4296875,10162.14453125,3.278362072211961,0.4690420259782428,0.4587992618984395,45.7925245884654
nk_cells,20,10000,927.0945598729886,9297.24609375,8525.404444302223,6836,12464.677189634182,11537.582629761193,13.444882247331744,14622.4296875,5325.18359375,1.5727699944750104,0.4690420259782428,0.4501837555830289,24.871953585800874
nk_cells,30,10000,404.082260025898,12302.22265625,11712.002454146512,3411,12464.677189634182,12060.594929608284,30.846880506051686,14622.4296875,2320.20703125,1.188600637143504,0.4690420259782428,0.4553520329215174,34.26167011442123
nk_cells,40,10000,716.3136172359809,12620.796875,12064.81330526038,5564,12464.677189634182,11748.3635723982,17.401145098610968,14622.4296875,2001.6328125,1.1585979738303964,0.4690420259782428,0.4443771177477925,19.016572921977566
nk_cells,50,10000,1388.1754382690417,13747.11328125,12838.1196163986,10111,12464.677189634182,11076.50175136514,8.979180041664451,14622.4296875,875.31640625,1.0636727426581887,0.4690420259782428,0.4331936405326415,13.08404883924265
nk_cells,60,10000,720.9068199780304,13611.43359375,12472.092205375846,6206,12464.677189634182,11743.770369656151,17.290275031680295,14622.4296875,1010.99609375,1.0742755042506487,0.4690420259782428,0.4401229445821712,16.219119119114136
nk_cells,70,10000,1049.5699534090236,13638.01171875,12733.832877325009,8629,12464.677189634182,11415.107236225158,11.875985158634418,14622.4296875,984.41796875,1.0721819271790616,0.4690420259782428,0.43448211293064437,13.57185202787531
nk_cells,80,10000,1640.7285561971366,14149.66796875,13244.762623615508,12640,12464.677189634182,10823.948633437045,7.597038000316566,14622.4296875,472.76171875,1.0334115061776792,0.4690420259782428,0.4246656005236774,10.569621621697973
nk_cells,90,10000,1042.7866961270338,14693.8359375,13050.8464956385,9121,12464.677189634182,11421.890493507148,11.953237642874297,14622.4296875,-71.40625,0.9951403942235557,0.4690420259782428,0.42527136198903037,10.715899262890817
nk_cells,100,10000,1420.897354702931,14787.20703125,13446.07407356078,11838,12464.677189634182,11043.77983493125,8.77239805421426,14622.4296875,-164.77734375,0.9888567635928966,0.4690420259782428,0.4149400939733809,8.669598452345326
dc,1,1000,68.46039291098714,1061.71484375,996.0776884191176,510,1060.0132746669697,991.5528817559825,15.483599050405818,14311.76171875,13250.046875,13.479854598434873,0.0458272606649193,0.044509625285564604,34.77992575409048
dc,2,1000,72.53241711901501,1401.3125,1331.1095695917898,542,1060.0132746669697,987.4808575479547,14.614338205876196,14311.76171875,12910.44921875,10.213112149324294,0.0458272606649193,0.0443545435877225,31.117491183131964
dc,3,1000,63.57213151617907,1748.17578125,1655.5849181058113,456,1060.0132746669697,996.4411431507906,16.674181742627223,14311.76171875,12563.5859375,8.186683440103858,0.0458272606649193,0.044577629942265704,36.672642432801894
dc,4,1000,61.84896968700923,2084.52734375,1992.5930454480597,438,1060.0132746669697,998.1643049799604,17.138737800018923,14311.76171875,12227.234375,6.865710714546726,0.0458272606649193,0.0444656657467425,33.65704443600805
dc,5,1000,59.16438425495289,2436.9375,2331.448046875,400,1060.0132746669697,1000.8488904120168,17.916408461197356,14311.76171875,11874.82421875,5.872847259624016,0.0458272606649193,0.044538950982775105,35.57161861008965
dc,6,1000,67.8319389850003,2799.203125,2697.4054800959543,482,1060.0132746669697,992.1813356819694,15.627052543807876,14311.76171875,11512.55859375,5.112798564323552,0.0458272606649193,0.0444086767718379,32.30493514583397
dc,7,1000,67.37399485288188,3128.1484375,3025.4225926409185,479,1060.0132746669697,992.6392798140878,15.733270336449825,14311.76171875,11183.61328125,4.575154282060824,0.0458272606649193,0.0445281363318977,35.27550019660617
dc,8,1000,64.35716823511757,3496.08984375,3368.559587751116,448,1060.0132746669697,995.6561064318521,16.470788005997996,14311.76171875,10815.671875,4.093648149327541,0.0458272606649193,0.0445465165369997,35.78174567886534
dc,9,1000,58.4003033018671,3835.73828125,3702.325570154672,396,1060.0132746669697,1001.6129713651026,18.150817970719004,14311.76171875,10476.0234375,3.731162209035296,0.0458272606649193,0.0444682851899803,33.72191883519925
dc,10,1000,66.29844355094247,4186.2109375,4043.2450367647057,425,1060.0132746669697,993.7148311160272,15.988509200106268,14311.76171875,10125.55078125,3.41878656676029,0.0458272606649193,0.04455751355453,36.09164398954121
dc,20,1000,109.91067494498566,7753.05078125,7580.099304855511,744,1060.0132746669697,950.102599721984,9.644315942901319,14311.76171875,6558.7109375,1.845952273827692,0.0458272606649193,0.043840445980972004,23.065694568892596
dc,30,1000,63.15754736796953,11167.25390625,10896.585037579114,395,1060.0132746669697,996.8557272990001,16.783635825677383,14311.76171875,3144.5078125,1.2815829064959388,0.0458272606649193,0.0440350117899589,25.56969699084446
dc,40,1000,101.6066824591253,11201.609375,10999.621154500388,643,1060.0132746669697,958.4065922078444,10.432515352456228,14311.76171875,3110.15234375,1.277652276528345,0.0458272606649193,0.0429229516979384,15.7790583529265
dc,50,1000,151.7723235921003,11341.671875,11129.710334443476,1004,1060.0132746669697,908.2409510748694,6.9842330246971525,14311.76171875,2970.08984375,1.2618740761048512,0.0458272606649193,0.0425566344636117,14.01176956467771
dc,60,1000,92.55043949000536,11391.71875,11107.176651956106,655,1060.0132746669697,967.4628351769643,11.453357547604535,14311.76171875,2920.04296875,1.2563303249345057,0.0458272606649193,0.0429062081853891,15.688612575796586
dc,70,1000,128.28894706792198,11416.734375,11121.006122378589,906,1060.0132746669697,931.7243275990477,8.262701494507946,14311.76171875,2895.02734375,1.2535775335274015,0.0458272606649193,0.0423507487853456,13.181965789956907
dc,80,1000,175.50823763781227,11479.31640625,11250.61369343547,1232,1060.0132746669697,884.5050370291574,6.039678187951878,14311.76171875,2832.4453125,1.2467433784609208,0.0458272606649193,0.0417099004625167,11.130252980581528
dc,90,1000,124.95786557497922,11514.59765625,11184.489448969414,940,1060.0132746669697,935.0554090919904,8.482965596358746,14311.76171875,2797.1640625,1.2429233001451623,0.0458272606649193,0.042156623899831505,12.484825821174145
dc,100,1000,153.86736303195357,11521.92578125,11237.216829455663,1139,1060.0132746669697,906.1459116350161,6.889136550984091,14311.76171875,2789.8359375,1.2421327814869272,0.0458272606649193,0.0409247765373852,9.347763189591387
dc,1,3000,155.46951648406684,1056.72265625,1011.33557841227,1251,3077.2894984311424,2921.8199819470756,19.793523309416837,14364.29296875,13307.5703125,13.593247843975144,0.1159242611921148,0.11279519958236729,37.04761223971851
dc,2,3000,139.64315909496509,1421.82421875,1364.8996135752689,1116,3077.2894984311424,2937.6463393361773,22.036808092678676,14364.29296875,12942.46875,10.102720701563518,0.1159242611921148,0.1130307640715764,40.06372094489746
dc,3,3000,129.42030773404986,1749.38671875,1686.720555572813,1006,3077.2894984311424,2947.8691906970926,23.777485560880972,14364.29296875,12614.90625,8.21104494208908,0.1159242611921148,0.1132000224315736,42.55290060151893
dc,4,3000,125.36538583086804,2099.26171875,2042.1441236068893,987,3077.2894984311424,2951.9241126002744,24.546564253252097,14364.29296875,12265.03125,6.842545091187192,0.1159242611921148,0.11315728531030479,41.89565292353891
dc,5,3000,124.16642817296088,2471.28515625,2394.549277911048,964,3077.2894984311424,2953.1230702581815,24.78358718787136,14364.29296875,11893.0078125,5.812478957526211,0.1159242611921148,0.1131679497944309,42.057751997660624
dc,6,3000,121.12553803899937,2826.234375,2742.3769552364865,925,3077.2894984311424,2956.163960392143,25.405785998988364,14364.29296875,11538.05859375,5.082484699716385,0.1159242611921148,0.1129767298150053,39.32927129881686
dc,7,3000,121.96871800813824,3180.515625,3080.8152203482045,919,3077.2894984311424,2955.320780423004,25.23015367125375,14364.29296875,11183.77734375,4.516340952970479,0.1159242611921148,0.113171758761218,42.11595233881236
dc,8,3000,117.4828388809692,3519.4453125,3421.9269447197057,883,3077.2894984311424,2959.806659550173,26.19352347749256,14364.29296875,10844.84765625,4.08140820308598,0.1159242611921148,0.1132936573840074,44.06754861178318
dc,9,3000,122.41360121080652,3877.48828125,3760.017912326389,900,3077.2894984311424,2954.875897220336,25.138460661179234,14364.29296875,10486.8046875,3.70453549484857,0.1159242611921148,0.1126883236573905,35.82401080000807
dc,10,3000,116.2463551349938,4244.82421875,4128.847940174384,853,3077.2894984311424,2961.0431432961486,26.47213751224774,14364.29296875,10119.46875,3.383954724273587,0.1159242611921148,0.1127784043898067,36.84982136092836
dc,20,3000,264.86687316186726,8063.23046875,7795.980093667109,1885,3077.2894984311424,2812.422625269275,11.618249808652093,14364.29296875,6301.0625,1.7814563312335558,0.1159242611921148,0.11106947826577519,23.87836139143695
dc,30,3000,124.52774403896184,11356.2421875,11134.993226396276,940,3077.2894984311424,2952.7617543921806,24.711677884956543,14364.29296875,3008.05078125,1.26488082339077,0.1159242611921148,0.111606623405406,26.84900098590258
